P_atm,Tw[K],B'c,hw[MJ/kg],N,O,NO,N2,O2,Si,SiO,SiO2,Si2,SiN,SiO2(a-qz),SiO2(b-qz),SiO2(b-crt),SiO2(L)
17.7828,3.975000e+03,2.000000e+02,2.414630e+00,1.796790e-05,1.519600e-01,6.046220e-03,2.193240e-03,2.045510e-01,4.861930e-05,5.643110e-01,7.087120e-02,2.025420e-09,1.675170e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.000000e+03,2.000000e+02,2.503240e+00,1.954890e-05,1.583060e-01,6.056950e-03,2.160950e-03,2.014020e-01,5.451870e-05,5.643700e-01,6.763030e-02,2.393010e-09,1.849670e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.025000e+03,2.000000e+02,2.592400e+00,2.124930e-05,1.647500e-01,6.065150e-03,2.129980e-03,1.981410e-01,6.106540e-05,5.643020e-01,6.452920e-02,2.823180e-09,2.040660e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.050000e+03,2.000000e+02,2.682090e+00,2.307680e-05,1.712860e-01,6.070840e-03,2.100300e-03,1.947760e-01,6.832400e-05,5.641120e-01,6.156250e-02,3.325980e-09,2.249590e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.075000e+03,2.000000e+02,2.772300e+00,2.503950e-05,1.779070e-01,6.074080e-03,2.071910e-03,1.913140e-01,7.636510e-05,5.638070e-01,5.872470e-02,3.913020e-09,2.478050e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.100000e+03,2.000000e+02,2.862990e+00,2.714600e-05,1.846030e-01,6.074910e-03,2.044770e-03,1.877600e-01,8.526570e-05,5.633940e-01,5.601060e-02,4.597700e-09,2.727770e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.125000e+03,2.000000e+02,2.954150e+00,2.940550e-05,1.913670e-01,6.073380e-03,2.018870e-03,1.841240e-01,9.510990e-05,5.628770e-01,5.341530e-02,5.395450e-09,3.000620e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.150000e+03,2.000000e+02,3.045750e+00,3.182750e-05,1.981890e-01,6.069540e-03,1.994190e-03,1.804120e-01,1.059890e-04,5.622630e-01,5.093390e-02,6.324030e-09,3.298640e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.175000e+03,2.000000e+02,3.137730e+00,3.442200e-05,2.050610e-01,6.063450e-03,1.970710e-03,1.766330e-01,1.180050e-04,5.615580e-01,4.856200e-02,7.403920e-09,3.624060e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.200000e+03,2.000000e+02,3.230070e+00,3.719990e-05,2.119730e-01,6.055170e-03,1.948410e-03,1.727920e-01,1.312650e-04,5.607670e-01,4.629500e-02,8.658670e-09,3.979280e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.225000e+03,2.000000e+02,3.322710e+00,4.017230e-05,2.189160e-01,6.044740e-03,1.927260e-03,1.688990e-01,1.458880e-04,5.598980e-01,4.412870e-02,1.011540e-08,4.366940e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.250000e+03,2.000000e+02,3.415610e+00,4.335120e-05,2.258800e-01,6.032230e-03,1.907250e-03,1.649620e-01,1.620060e-04,5.589540e-01,4.205900e-02,1.180530e-08,4.789900e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.275000e+03,2.000000e+02,3.508710e+00,4.674900e-05,2.328550e-01,6.017690e-03,1.888360e-03,1.609870e-01,1.797590e-04,5.579430e-01,4.008200e-02,1.376410e-08,5.251260e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.300000e+03,2.000000e+02,3.601960e+00,5.037900e-05,2.398320e-01,6.001190e-03,1.870570e-03,1.569840e-01,1.993010e-04,5.568690e-01,3.819390e-02,1.603310e-08,5.754420e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.325000e+03,2.000000e+02,3.695290e+00,5.425490e-05,2.468000e-01,5.982790e-03,1.853850e-03,1.529590e-01,2.208000e-04,5.557380e-01,3.639100e-02,1.865960e-08,6.303050e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.350000e+03,2.000000e+02,3.788660e+00,5.839140e-05,2.537500e-01,5.962550e-03,1.838180e-03,1.489200e-01,2.444380e-04,5.545560e-01,3.466990e-02,2.169780e-08,6.901160e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.375000e+03,2.000000e+02,3.881980e+00,6.280390e-05,2.606730e-01,5.940520e-03,1.823550e-03,1.448750e-01,2.704150e-04,5.533270e-01,3.302720e-02,2.521020e-08,7.553090e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.400000e+03,2.000000e+02,3.975200e+00,6.750840e-05,2.675580e-01,5.916780e-03,1.809920e-03,1.408320e-01,2.989460e-04,5.520570e-01,3.145970e-02,2.926820e-08,8.263580e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.425000e+03,2.000000e+02,4.068250e+00,7.252180e-05,2.743960e-01,5.891380e-03,1.797280e-03,1.367980e-01,3.302660e-04,5.507500e-01,2.996420e-02,3.395390e-08,9.037740e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.450000e+03,2.000000e+02,4.161060e+00,7.786200e-05,2.811780e-01,5.864380e-03,1.785610e-03,1.327800e-01,3.646300e-04,5.494110e-01,2.853780e-02,3.936120e-08,9.881140e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.475000e+03,2.000000e+02,4.253570e+00,8.354750e-05,2.878950e-01,5.835850e-03,1.774870e-03,1.287840e-01,4.023160e-04,5.480450e-01,2.717740e-02,4.559790e-08,1.079980e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.500000e+03,2.000000e+02,4.345700e+00,8.959760e-05,2.945390e-01,5.805840e-03,1.765050e-03,1.248190e-01,4.436230e-04,5.466560e-01,2.588050e-02,5.278730e-08,1.180040e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.525000e+03,2.000000e+02,4.437400e+00,9.603290e-05,3.011020e-01,5.774420e-03,1.756110e-03,1.208890e-01,4.888780e-04,5.452480e-01,2.464420e-02,6.107050e-08,1.288980e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.550000e+03,2.000000e+02,4.528590e+00,1.028740e-04,3.075750e-01,5.741630e-03,1.748030e-03,1.170010e-01,5.384350e-04,5.438250e-01,2.346600e-02,7.060880e-08,1.407590e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.575000e+03,2.000000e+02,4.619220e+00,1.101440e-04,3.139520e-01,5.707550e-03,1.740780e-03,1.131620e-01,5.926750e-04,5.423900e-01,2.234340e-02,8.158680e-08,1.536680e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.600000e+03,2.000000e+02,4.709230e+00,1.178650e-04,3.202250e-01,5.672220e-03,1.734340e-03,1.093750e-01,6.520140e-04,5.409470e-01,2.127400e-02,9.421510e-08,1.677160e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.625000e+03,2.000000e+02,4.798550e+00,1.260620e-04,3.263890e-01,5.635700e-03,1.728660e-03,1.056480e-01,7.168980e-04,5.394990e-01,2.025550e-02,1.087340e-07,1.829990e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.650000e+03,2.000000e+02,4.887150e+00,1.347590e-04,3.324370e-01,5.598050e-03,1.723730e-03,1.019830e-01,7.878130e-04,5.380480e-01,1.928560e-02,1.254180e-07,1.996220e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.675000e+03,2.000000e+02,4.974960e+00,1.439820e-04,3.383650e-01,5.559310e-03,1.719500e-03,9.838550e-02,8.652800e-04,5.365970e-01,1.836220e-02,1.445800e-07,2.176970e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.700000e+03,2.000000e+02,5.061960e+00,1.537570e-04,3.441680e-01,5.519540e-03,1.715950e-03,9.485960e-02,9.498630e-04,5.351480e-01,1.748330e-02,1.665750e-07,2.373430e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.725000e+03,2.000000e+02,5.148090e+00,1.641130e-04,3.498420e-01,5.478790e-03,1.713040e-03,9.140850e-02,1.042170e-03,5.337020e-01,1.664680e-02,1.918090e-07,2.586920e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.750000e+03,2.000000e+02,5.233330e+00,1.750780e-04,3.553820e-01,5.437100e-03,1.710720e-03,8.803540e-02,1.142860e-03,5.322630e-01,1.585080e-02,2.207410e-07,2.818820e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.775000e+03,2.000000e+02,5.317650e+00,1.866800e-04,3.607880e-01,5.394510e-03,1.708970e-03,8.474300e-02,1.252620e-03,5.308290e-01,1.509350e-02,2.538930e-07,3.070620e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.800000e+03,2.000000e+02,5.401030e+00,1.989510e-04,3.660560e-01,5.351080e-03,1.707750e-03,8.153370e-02,1.372230e-03,5.294040e-01,1.437310e-02,2.918600e-07,3.343910e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.825000e+03,2.000000e+02,5.483460e+00,2.119200e-04,3.711840e-01,5.306850e-03,1.707010e-03,7.840930e-02,1.502480e-03,5.279860e-01,1.368790e-02,3.353100e-07,3.640390e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.850000e+03,2.000000e+02,5.564930e+00,2.256200e-04,3.761720e-01,5.261860e-03,1.706720e-03,7.537140e-02,1.644240e-03,5.265770e-01,1.303630e-02,3.850060e-07,3.961870e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.875000e+03,2.000000e+02,5.645430e+00,2.400820e-04,3.810190e-01,5.216140e-03,1.706820e-03,7.242120e-02,1.798460e-03,5.251770e-01,1.241660e-02,4.418040e-07,4.310280e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.900000e+03,2.000000e+02,5.724980e+00,2.553400e-04,3.857250e-01,5.169740e-03,1.707290e-03,6.955950e-02,1.966120e-03,5.237840e-01,1.182740e-02,5.066750e-07,4.687650e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.925000e+03,2.000000e+02,5.803590e+00,2.714260e-04,3.902910e-01,5.122690e-03,1.708070e-03,6.678670e-02,2.148290e-03,5.223990e-01,1.126720e-02,5.807110e-07,5.096170e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.950000e+03,2.000000e+02,5.881280e+00,2.883750e-04,3.947170e-01,5.075030e-03,1.709120e-03,6.410310e-02,2.346100e-03,5.210210e-01,1.073470e-02,6.651420e-07,5.538110e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,4.975000e+03,2.000000e+02,5.958070e+00,3.062210e-04,3.990040e-01,5.026790e-03,1.710380e-03,6.150850e-02,2.560750e-03,5.196480e-01,1.022840e-02,7.613530e-07,6.015890e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
17.7828,5.000000e+03,2.000000e+02,6.034000e+00,3.249980e-04,4.031560e-01,4.978000e-03,1.711830e-03,5.900240e-02,2.793540e-03,5.182780e-01,9.747150e-03,8.708950e-07,6.532070e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,3.000000e+02,1.299790e-94,1.872180e-03,8.026670e-81,3.776220e-42,2.296420e-16,7.946250e-01,2.053750e-01,1.255520e-222,9.662790e-130,6.237400e-95,0.000000e+00,2.583520e-216,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,3.250000e+02,9.937110e-87,2.719000e-02,1.723380e-74,8.234550e-39,3.833270e-15,7.946250e-01,2.053750e-01,2.108890e-204,7.216140e-119,4.768590e-87,0.000000e+00,1.036880e-198,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,3.500000e+02,5.674490e-80,5.254920e-02,4.628760e-69,6.015830e-36,4.281380e-14,7.946250e-01,2.053750e-01,8.850570e-189,1.505180e-109,2.723060e-80,0.000000e+00,1.270760e-183,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,3.750000e+02,4.064020e-74,7.796180e-02,2.356210e-64,1.831580e-33,3.467080e-13,7.946250e-01,2.053750e-01,3.071790e-175,1.791900e-101,1.950230e-74,7.825110e-309,1.513110e-170,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,4.000000e+02,5.385120e-69,1.034400e-01,3.104330e-60,2.737510e-31,2.162070e-12,7.946250e-01,2.053750e-01,2.164150e-163,2.081250e-94,2.584200e-69,6.301940e-288,4.170870e-159,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,4.250000e+02,1.777460e-64,1.289970e-01,1.343470e-56,2.276640e-29,1.087200e-11,7.946250e-01,2.053750e-01,6.151280e-153,3.554220e-88,8.529620e-65,1.753760e-269,5.170690e-149,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,4.500000e+02,1.841850e-60,1.546440e-01,2.298830e-53,1.161370e-27,4.569320e-11,7.946250e-01,2.053750e-01,1.203670e-143,1.227900e-82,8.838600e-61,4.332850e-253,4.832950e-140,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,4.750000e+02,7.193080e-57,1.803920e-01,1.800410e-50,3.924820e-26,1.651160e-10,7.946250e-01,2.053750e-01,2.472860e-135,1.104180e-77,3.451790e-57,2.002190e-238,5.121520e-132,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,5.000000e+02,1.225450e-53,2.062520e-01,7.255710e-48,9.345290e-25,5.247540e-10,7.946250e-01,2.053750e-01,7.476770e-128,3.162050e-73,5.880640e-54,3.141560e-225,8.528780e-125,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,5.250000e+02,1.025240e-50,2.322330e-01,1.654290e-45,1.647990e-23,1.493880e-09,7.946250e-01,2.053750e-01,4.373470e-121,3.395450e-69,4.919900e-51,2.712730e-213,2.907200e-118,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,5.500000e+02,4.640980e-48,2.583430e-01,2.305980e-43,2.242020e-22,3.867130e-09,7.946250e-01,2.053750e-01,6.190740e-115,1.562750e-65,2.227100e-48,1.913930e-202,2.518320e-112,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,5.750000e+02,1.231490e-45,2.845900e-01,2.095320e-41,2.433880e-21,9.216300e-09,7.946250e-01,2.053750e-01,2.551470e-109,3.442930e-62,5.909660e-46,1.529420e-192,6.628500e-107,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,6.000000e+02,2.047830e-43,3.109770e-01,1.309170e-39,2.168440e-20,2.043180e-08,7.946250e-01,2.053750e-01,3.572070e-104,3.981170e-59,9.827060e-44,1.817270e-183,6.152910e-102,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,6.250000e+02,2.257120e-41,3.375110e-01,5.882750e-38,1.623500e-19,4.250200e-08,7.946250e-01,2.053750e-01,1.933670e-99,2.610590e-56,1.083140e-41,4.035760e-175,2.282710e-97,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,6.500000e+02,1.729140e-39,3.641950e-01,1.974680e-36,1.042070e-18,8.357060e-08,7.946250e-01,2.053750e-01,4.516230e-95,1.036450e-53,8.297720e-40,2.032730e-167,3.762790e-93,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,6.750000e+02,9.586740e-38,3.910300e-01,5.114450e-35,5.832990e-18,1.563000e-07,7.946250e-01,2.053750e-01,4.996330e-91,2.634210e-51,4.600450e-38,2.738220e-160,3.015930e-89,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,7.000000e+02,3.982160e-36,4.180180e-01,1.050820e-33,2.889210e-17,2.795440e-07,7.946250e-01,2.053750e-01,2.836330e-87,4.495770e-49,1.910950e-36,1.136170e-153,1.269820e-85,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,7.250000e+02,1.276810e-34,4.451600e-01,1.754190e-32,1.282440e-16,4.803310e-07,7.946250e-01,2.053750e-01,8.851960e-84,5.368870e-47,6.127120e-35,1.640070e-147,3.001870e-82,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,7.500000e+02,3.242690e-33,4.724550e-01,2.429060e-31,5.157130e-16,7.961000e-07,7.946250e-01,2.053750e-01,1.612290e-80,4.649080e-45,1.556090e-33,9.152160e-142,4.221010e-79,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,7.750000e+02,6.671150e-32,4.999010e-01,2.840920e-30,1.896840e-15,1.277170e-06,7.946240e-01,2.053740e-01,1.805280e-77,3.011070e-43,3.201330e-32,2.164070e-136,3.711990e-76,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,8.000000e+02,1.133760e-30,5.274970e-01,2.851010e-29,6.434640e-15,1.989330e-06,7.946240e-01,2.053740e-01,1.300420e-74,1.498680e-41,5.440670e-31,2.349280e-131,2.133120e-73,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,8.250000e+02,1.619290e-29,5.552410e-01,2.489380e-28,2.028010e-14,3.016560e-06,7.946230e-01,2.053740e-01,6.271620e-72,5.870030e-40,7.770600e-30,1.256240e-126,8.324380e-71,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
31.6228,8.500000e+02,1.972880e-28,5.831300e-01,1.914510e-27,5.976890e-14,4.463630e-06,7.946230e-01,2.053730e-01,2.097190e-69,1.847290e-38,9.467400e-29,3.519590e-122,2.281840e-68,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
31.6228,8.750000e+02,2.077090e-27,6.111620e-01,1.311030e-26,1.656650e-13,6.458750e-06,7.946220e-01,2.053720e-01,5.013880e-67,4.755870e-37,9.967460e-28,5.452910e-118,4.525320e-66,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
31.6228,9.000000e+02,1.916860e-26,6.393320e-01,8.071340e-26,4.340570e-13,9.155930e-06,7.946200e-01,2.053700e-01,8.831850e-65,1.020740e-35,9.198590e-27,4.929140e-114,6.684700e-64,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
31.6228,9.250000e+02,1.567330e-25,6.676390e-01,4.506080e-25,1.079940e-12,1.273710e-05,7.946190e-01,2.053690e-01,1.175000e-62,1.853590e-34,7.521250e-26,2.715940e-110,7.532960e-62,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
31.6228,9.500000e+02,1.146360e-24,6.960810e-01,2.298890e-24,2.561840e-12,1.741410e-05,7.946160e-01,2.053660e-01,1.207150e-60,2.885820e-33,5.501120e-25,9.485750e-107,6.615920e-60,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
31.6228,9.750000e+02,7.564930e-24,7.246540e-01,1.079210e-23,5.815590e-12,2.342990e-05,7.946130e-01,2.053630e-01,9.769440e-59,3.897940e-32,3.630240e-24,2.175110e-103,4.616250e-58,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
31.6228,1.000000e+03,4.539100e-23,7.533560e-01,4.690960e-23,1.267510e-11,3.106000e-05,7.946090e-01,2.053600e-01,6.340740e-57,4.616880e-31,2.178210e-23,3.379670e-100,2.603530e-56,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
31.6228,1.025000e+03,2.493700e-22,7.821870e-01,1.898590e-22,2.660190e-11,4.061310e-05,7.946050e-01,2.053550e-01,3.354230e-55,4.841660e-30,1.196670e-22,3.661320e-97,1.205530e-54,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
31.6228,1.050000e+03,1.262320e-21,8.111430e-01,7.191520e-22,5.390690e-11,5.243100e-05,7.945990e-01,2.053490e-01,1.467500e-53,4.534800e-29,6.057580e-22,2.837770e-94,4.647950e-53,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
31.6228,1.075000e+03,5.921470e-21,8.402220e-01,2.561130e-21,1.057320e-10,6.688910e-05,7.945920e-01,2.053420e-01,5.380910e-52,3.823600e-28,2.841580e-21,1.610850e-91,1.511330e-51,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
31.6228,1.100000e+03,2.587520e-20,8.694200e-01,8.611620e-21,2.011660e-10,8.439510e-05,7.945830e-01,2.053330e-01,1.673640e-50,2.923190e-27,1.241690e-20,6.840820e-89,4.192950e-50,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
31.6228,1.125000e+03,1.058250e-19,8.987350e-01,2.744360e-20,3.720260e-10,1.053890e-04,7.945720e-01,2.053220e-01,4.464430e-49,2.039640e-26,5.078290e-20,2.215920e-86,1.003090e-48,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
31.6228,1.150000e+03,4.068370e-19,9.281660e-01,8.317910e-20,6.699750e-10,1.303400e-04,7.945600e-01,2.053100e-01,1.031630e-47,1.306650e-25,1.952320e-19,5.572790e-84,2.089380e-47,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
31.6228,1.175000e+03,1.476050e-18,9.577100e-01,2.405430e-19,1.176920e-09,1.597480e-04,7.945450e-01,2.052950e-01,2.084100e-46,7.727580e-25,7.083210e-19,1.105850e-81,3.822870e-46,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
31.6228,1.200000e+03,5.072260e-18,9.873650e-01,6.656500e-19,2.019780e-09,1.941390e-04,7.945280e-01,2.052780e-01,3.711970e-45,4.240180e-24,2.434060e-18,1.757380e-79,6.194060e-45,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
31.6228,1.225000e+03,1.648770e-17,1.017130e+00,1.767430e-18,3.391200e-09,2.340620e-04,7.945080e-01,2.052580e-01,5.846850e-44,2.158580e-23,7.912030e-18,2.246340e-77,8.912460e-44,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
31.6228,1.250000e+03,5.109650e-17,1.047000e+00,4.513940e-18,5.577750e-09,2.800910e-04,7.944850e-01,2.052350e-01,8.242240e-43,1.028780e-22,2.451990e-17,2.361280e-75,1.152170e-42,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
31.6228,1.275000e+03,1.513980e-16,1.076990e+00,1.111420e-17,8.998010e-09,3.328200e-04,7.944590e-01,2.052090e-01,1.046680e-41,4.608210e-22,7.265190e-17,2.064850e-73,1.346690e-41,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
31.6228,1.300000e+03,4.300070e-16,1.107080e+00,2.643750e-17,1.425270e-08,3.928560e-04,7.944290e-01,2.051790e-01,1.204640e-40,1.946990e-21,2.063480e-16,1.518190e-71,1.431450e-40,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
31.6228,1.325000e+03,1.173550e-15,1.137270e+00,6.087400e-17,2.219020e-08,4.608260e-04,7.943950e-01,2.051450e-01,1.263540e-39,7.784960e-21,5.631510e-16,9.478440e-70,1.391180e-39,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
31.6228,1.350000e+03,3.084340e-15,1.167570e+00,1.359230e-16,3.398970e-08,5.373640e-04,7.943560e-01,2.051060e-01,1.214130e-38,2.954930e-20,1.480080e-15,5.070820e-68,1.242370e-38,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
31.6228,1.375000e+03,7.822700e-15,1.197980e+00,2.948020e-16,5.126770e-08,6.231160e-04,7.943130e-01,2.050630e-01,1.073880e-37,1.067760e-19,3.753830e-15,2.344340e-66,1.024190e-37,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
31.6228,1.400000e+03,1.918290e-14,1.228490e+00,6.220390e-16,7.620860e-08,7.187300e-04,7.942660e-01,2.050160e-01,8.782210e-37,3.682890e-19,9.205070e-15,9.440060e-65,7.827730e-37,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
31.6228,1.425000e+03,4.556280e-14,1.259110e+00,1.278740e-15,1.117280e-07,8.248600e-04,7.942120e-01,2.049630e-01,6.668080e-36,1.215510e-18,2.186330e-14,3.335090e-63,5.568650e-36,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
31.6228,1.450000e+03,1.049940e-13,1.289830e+00,2.564530e-15,1.616680e-07,9.421590e-04,7.941540e-01,2.049040e-01,4.718680e-35,3.847480e-18,5.038020e-14,1.040810e-61,3.701130e-35,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
31.6228,1.475000e+03,2.350960e-13,1.320660e+00,5.023880e-15,2.310350e-07,1.071280e-03,7.940890e-01,2.048390e-01,3.123370e-34,1.170500e-17,1.128060e-13,2.887430e-60,2.306180e-34,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
31.6228,1.500000e+03,5.122520e-13,1.351600e+00,9.624640e-15,3.262820e-07,1.212860e-03,7.940180e-01,2.047680e-01,1.940280e-33,3.429340e-17,2.457830e-13,7.163070e-59,1.351530e-33,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
31.6228,1.525000e+03,1.087580e-12,1.382640e+00,1.805170e-14,4.556380e-07,1.367540e-03,7.939410e-01,2.046910e-01,1.134760e-32,9.693960e-17,5.218090e-13,1.597830e-57,7.472190e-33,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
31.6228,1.550000e+03,2.252840e-12,1.413780e+00,3.318060e-14,6.294980e-07,1.535960e-03,7.938570e-01,2.046070e-01,6.266350e-32,2.648490e-16,1.080820e-12,3.221430e-56,3.908240e-32,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
31.6228,1.575000e+03,4.558280e-12,1.445030e+00,5.982730e-14,8.608650e-07,1.718710e-03,7.937650e-01,2.045150e-01,3.276320e-31,7.005080e-16,2.186710e-12,5.898690e-55,1.939000e-31,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
31.6228,1.600000e+03,9.018950e-12,1.476390e+00,1.059140e-13,1.165870e-06,1.916410e-03,7.936660e-01,2.044160e-01,1.626060e-30,1.796410e-15,4.326190e-12,9.854120e-54,9.147650e-31,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
31.6228,1.625000e+03,1.746820e-11,1.507860e+00,1.842520e-13,1.564330e-06,2.129630e-03,7.935600e-01,2.043090e-01,7.679180e-30,4.473040e-15,8.378090e-12,1.508290e-52,4.113310e-30,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
31.6228,1.650000e+03,3.315120e-11,1.539430e+00,3.152250e-13,2.080450e-06,2.358940e-03,7.934450e-01,2.041940e-01,3.458630e-29,1.082890e-14,1.589770e-11,2.123690e-51,1.766730e-29,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
31.6228,1.675000e+03,6.170400e-11,1.571110e+00,5.307640e-13,2.743490e-06,2.604890e-03,7.933210e-01,2.040710e-01,1.488780e-28,2.552160e-14,2.958480e-11,2.761020e-50,7.263380e-29,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
