P_atm,Bg,T_K,regime,Bc_mpp,Bc_ref,Bc_err_pct,hw_mpp_MJkg,hw_ref_MJkg,hw_err_pct
0.01,0.04,600,ACTIF,6.63670000e-02,6.63359389e-02,0.0468,-2.47017000e+00,-2.47059138e+00,0.0171
0.01,0.04,625,ACTIF,6.90194000e-02,6.89789463e-02,0.0586,-2.40704000e+00,-2.40759791e+00,0.0232
0.01,0.04,650,ACTIF,7.25775000e-02,7.25226963e-02,0.0756,-2.32943000e+00,-2.33020591e+00,0.0333
0.01,0.04,675,ACTIF,7.75393000e-02,7.74620097e-02,0.0998,-2.22984000e+00,-2.23095453e+00,0.0500
0.01,0.04,700,ACTIF,8.45239000e-02,8.44133378e-02,0.1310,-2.09941000e+00,-2.10101864e+00,0.0766
0.01,0.04,725,ACTIF,9.40907000e-02,9.39369031e-02,0.1637,-1.93096000e+00,-1.93318861e+00,0.1153
0.01,0.04,750,ACTIF,1.06366000e-01,1.06166710e-01,0.1877,-1.72460000e+00,-1.72744352e+00,0.1646
0.01,0.04,775,ACTIF,1.20534000e-01,1.20305863e-01,0.1896,-1.49437000e+00,-1.49755854e+00,0.2129
0.01,0.04,800,ACTIF,1.34645000e-01,1.34423828e-01,0.1645,-1.26906000e+00,-1.27209224e+00,0.2384
0.01,0.04,825,ACTIF,1.46418000e-01,1.46238920e-01,0.1225,-1.07940000e+00,-1.08180235e+00,0.2221
0.01,0.04,850,ACTIF,1.54665000e-01,1.54541474e-01,0.0799,-9.39310000e-01,-9.40942467e-01,0.1735
0.01,0.04,875,ACTIF,1.59712000e-01,1.59634834e-01,0.0483,-8.42575000e-01,-8.43580198e-01,0.1192
0.01,0.04,900,ACTIF,1.62564000e-01,1.62518031e-01,0.0283,-7.74936000e-01,-7.75528630e-01,0.0764
0.01,0.04,925,ACTIF,1.64125000e-01,1.64096797e-01,0.0172,-7.24173000e-01,-7.24521433e-01,0.0481
0.01,0.04,950,ACTIF,1.64976000e-01,1.64958586e-01,0.0106,-6.82549000e-01,-6.82757891e-01,0.0306
0.01,0.04,975,ACTIF,1.65446000e-01,1.65435127e-01,0.0066,-6.45748000e-01,-6.45877574e-01,0.0201
0.01,0.04,1000,ACTIF,1.65712000e-01,1.65704110e-01,0.0048,-6.11474000e-01,-6.11558831e-01,0.0139
0.01,0.04,1025,ACTIF,1.65865000e-01,1.65859599e-01,0.0033,-5.78521000e-01,-5.78579432e-01,0.0101
0.01,0.04,1050,ACTIF,1.65956000e-01,1.65951781e-01,0.0025,-5.46249000e-01,-5.46291683e-01,0.0078
0.01,0.04,1075,ACTIF,1.66012000e-01,1.66007900e-01,0.0025,-5.14312000e-01,-5.14345668e-01,0.0065
0.01,0.04,1100,ACTIF,1.66046000e-01,1.66043061e-01,0.0018,-4.82522000e-01,-4.82549261e-01,0.0056
0.01,0.04,1125,ACTIF,1.66069000e-01,1.66065842e-01,0.0019,-4.50772000e-01,-4.50795070e-01,0.0051
0.01,0.04,1150,ACTIF,1.66084000e-01,1.66081236e-01,0.0017,-4.19001000e-01,-4.19022106e-01,0.0050
0.01,0.04,1175,ACTIF,1.66095000e-01,1.66092233e-01,0.0017,-3.87176000e-01,-3.87195272e-01,0.0050
0.01,0.04,1200,ACTIF,1.66103000e-01,1.66100676e-01,0.0014,-3.55277000e-01,-3.55294166e-01,0.0048
0.01,0.04,1225,ACTIF,1.66110000e-01,1.66107749e-01,0.0014,-3.23290000e-01,-3.23306820e-01,0.0052
0.01,0.04,1250,ACTIF,1.66117000e-01,1.66114246e-01,0.0017,-2.91210000e-01,-2.91226125e-01,0.0055
0.01,0.04,1275,ACTIF,1.66123000e-01,1.66120732e-01,0.0014,-2.59033000e-01,-2.59047738e-01,0.0057
0.01,0.04,1300,ACTIF,1.66130000e-01,1.66127637e-01,0.0014,-2.26754000e-01,-2.26768812e-01,0.0065
0.01,0.04,1325,ACTIF,1.66138000e-01,1.66135314e-01,0.0016,-1.94373000e-01,-1.94387212e-01,0.0073
0.01,0.04,1350,ACTIF,1.66147000e-01,1.66144074e-01,0.0018,-1.61887000e-01,-1.61900992e-01,0.0086
0.01,0.04,1375,ACTIF,1.66157000e-01,1.66154208e-01,0.0017,-1.29294000e-01,-1.29308041e-01,0.0109
0.01,0.04,1400,ACTIF,1.66168000e-01,1.66165998e-01,0.0012,-9.65922000e-02,-9.66058118e-02,0.0136
0.01,0.04,1425,ACTIF,1.66182000e-01,1.66179734e-01,0.0014,-6.37776000e-02,-6.37910987e-02,0.0135
0.01,0.04,1450,ACTIF,1.66198000e-01,1.66195712e-01,0.0014,-3.08463000e-02,-3.08598470e-02,0.0135
0.01,0.04,1475,ACTIF,1.66217000e-01,1.66214239e-01,0.0017,2.20670000e-03,2.19303449e-03,0.0137
0.01,0.04,1500,ACTIF,1.66238000e-01,1.66235643e-01,0.0014,3.53878000e-02,3.53738586e-02,0.0139
0.01,0.04,1525,ACTIF,1.66263000e-01,1.66260264e-01,0.0016,6.87048000e-02,6.86903504e-02,0.0144
0.01,0.04,1550,ACTIF,1.66291000e-01,1.66288462e-01,0.0015,1.02167000e-01,1.02151850e-01,0.0148
0.01,0.04,1575,ACTIF,1.66323000e-01,1.66320616e-01,0.0014,1.35786000e-01,1.35769527e-01,0.0121
0.01,0.04,1600,ACTIF,1.66360000e-01,1.66357121e-01,0.0017,1.69574000e-01,1.69556604e-01,0.0103
0.01,0.04,1625,ACTIF,1.66401000e-01,1.66398393e-01,0.0016,2.03548000e-01,2.03528603e-01,0.0095
0.01,0.04,1650,ACTIF,1.66447000e-01,1.66444862e-01,0.0013,2.37726000e-01,2.37703590e-01,0.0094
0.01,0.04,1675,ACTIF,1.66499000e-01,1.66496975e-01,0.0012,2.72128000e-01,2.72102443e-01,0.0094
0.01,0.04,1700,ACTIF,1.66558000e-01,1.66555192e-01,0.0017,3.06778000e-01,3.06749122e-01,0.0094
0.01,0.04,1725,ACTIF,1.66622000e-01,1.66619988e-01,0.0012,3.41705000e-01,3.41670940e-01,0.0100
0.01,0.04,1750,ACTIF,1.66694000e-01,1.66691844e-01,0.0013,3.76939000e-01,3.76898835e-01,0.0107
0.01,0.04,1775,ACTIF,1.66774000e-01,1.66771251e-01,0.0016,4.12515000e-01,4.12467641e-01,0.0115
0.01,0.04,1800,ACTIF,1.66861000e-01,1.66858702e-01,0.0014,4.48472000e-01,4.48416336e-01,0.0124
0.01,0.04,1825,ACTIF,1.66957000e-01,1.66954689e-01,0.0014,4.84855000e-01,4.84788273e-01,0.0138
0.01,0.04,1850,ACTIF,1.67062000e-01,1.67059702e-01,0.0014,5.21711000e-01,5.21631375e-01,0.0153
0.01,0.04,1875,ACTIF,1.67177000e-01,1.67174216e-01,0.0017,5.59092000e-01,5.58998291e-01,0.0168
0.01,0.04,1900,ACTIF,1.67301000e-01,1.67298693e-01,0.0014,5.97058000e-01,5.96946492e-01,0.0187
0.01,0.04,1925,ACTIF,1.67436000e-01,1.67433571e-01,0.0015,6.35671000e-01,6.35538295e-01,0.0209
0.01,0.04,1950,ACTIF,1.67582000e-01,1.67579258e-01,0.0016,6.74997000e-01,6.74840799e-01,0.0231
0.01,0.04,1975,ACTIF,1.67738000e-01,1.67736123e-01,0.0011,7.15110000e-01,7.14925716e-01,0.0258
0.01,0.04,2000,ACTIF,1.67907000e-01,1.67904488e-01,0.0015,7.56085000e-01,7.55869078e-01,0.0286
0.01,0.04,2025,ACTIF,1.68087000e-01,1.68084616e-01,0.0014,7.98004000e-01,7.97750795e-01,0.0317
0.01,0.04,2050,ACTIF,1.68279000e-01,1.68276704e-01,0.0014,8.40948000e-01,8.40654053e-01,0.0350
0.01,0.04,2075,ACTIF,1.68483000e-01,1.68480873e-01,0.0013,8.85006000e-01,8.84664523e-01,0.0386
0.01,0.04,2100,ACTIF,1.68699000e-01,1.68697154e-01,0.0011,9.30263000e-01,9.29869366e-01,0.0423
0.01,0.04,2125,ACTIF,1.68927000e-01,1.68925481e-01,0.0009,9.76808000e-01,9.76356026e-01,0.0463
0.01,0.04,2150,ACTIF,1.69167000e-01,1.69165683e-01,0.0008,1.02473000e+00,1.02421079e+00,0.0507
0.01,0.04,2175,ACTIF,1.69419000e-01,1.69417478e-01,0.0009,1.07410000e+00,1.07351714e+00,0.0543
0.01,0.04,2200,ACTIF,1.69682000e-01,1.69680466e-01,0.0009,1.12502000e+00,1.12435383e+00,0.0592
0.01,0.04,2225,ACTIF,1.69955000e-01,1.69954136e-01,0.0005,1.17754000e+00,1.17679288e+00,0.0635
0.01,0.04,2250,ACTIF,1.70239000e-01,1.70237869e-01,0.0007,1.23174000e+00,1.23089734e+00,0.0685
0.01,0.04,2275,ACTIF,1.70531000e-01,1.70530959e-01,0.0000,1.28765000e+00,1.28671901e+00,0.0724
0.01,0.04,2300,ACTIF,1.70833000e-01,1.70832637e-01,0.0002,1.34533000e+00,1.34429624e+00,0.0769
0.01,0.04,2325,ACTIF,1.71142000e-01,1.71142120e-01,-0.0001,1.40479000e+00,1.40365190e+00,0.0811
0.01,0.04,2350,ACTIF,1.71458000e-01,1.71458670e-01,-0.0004,1.46604000e+00,1.46479174e+00,0.0852
0.01,0.04,2375,ACTIF,1.71780000e-01,1.71781688e-01,-0.0010,1.52907000e+00,1.52770346e+00,0.0895
0.01,0.04,2400,ACTIF,1.72109000e-01,1.72110834e-01,-0.0011,1.59383000e+00,1.59235669e+00,0.0925
0.01,0.04,2425,ACTIF,1.72443000e-01,1.72446185e-01,-0.0018,1.66029000e+00,1.65870433e+00,0.0956
0.01,0.04,2450,ACTIF,1.72785000e-01,1.72788453e-01,-0.0020,1.72839000e+00,1.72668581e+00,0.0987
0.01,0.04,2475,ACTIF,1.73135000e-01,1.73139257e-01,-0.0025,1.79804000e+00,1.79623245e+00,0.1006
0.01,0.04,2500,ACTIF,1.73497000e-01,1.73501469e-01,-0.0026,1.86919000e+00,1.86727590e+00,0.1025
0.01,0.04,2525,ACTIF,1.73875000e-01,1.73879661e-01,-0.0027,1.94178000e+00,1.93975987e+00,0.1041
0.01,0.04,2550,ACTIF,1.74275000e-01,1.74280664e-01,-0.0032,2.01577000e+00,2.01365597e+00,0.1050
0.01,0.04,2575,ACTIF,1.74709000e-01,1.74714263e-01,-0.0030,2.09119000e+00,2.08898419e+00,0.1056
0.01,0.04,2600,ACTIF,1.75189000e-01,1.75194081e-01,-0.0029,2.16813000e+00,2.16583854e+00,0.1058
0.01,0.04,2625,ACTIF,1.75735000e-01,1.75738669e-01,-0.0021,2.24680000e+00,2.24441855e+00,0.1061
0.01,0.04,2650,ACTIF,1.76371000e-01,1.76372887e-01,-0.0011,2.32754000e+00,2.32506721e+00,0.1064
0.01,0.04,2675,ACTIF,1.77131000e-01,1.77129634e-01,0.0008,2.41090000e+00,2.40831618e+00,0.1073
0.01,0.04,2700,ACTIF,1.78057000e-01,1.78052028e-01,0.0028,2.49764000e+00,2.49493928e+00,0.1082
0.01,0.04,2725,ACTIF,1.79207000e-01,1.79196182e-01,0.0060,2.58887000e+00,2.58601569e+00,0.1104
0.01,0.04,2750,ACTIF,1.80653000e-01,1.80634731e-01,0.0101,2.68605000e+00,2.68300487e+00,0.1135
0.01,0.04,2775,ACTIF,1.82488000e-01,1.82461340e-01,0.0146,2.79112000e+00,2.78783571e+00,0.1178
0.01,0.04,2800,ACTIF,1.84834000e-01,1.84796517e-01,0.0203,2.90660000e+00,2.90301325e+00,0.1236
0.01,0.04,2825,ACTIF,1.87845000e-01,1.87795105e-01,0.0266,3.03571000e+00,3.03174670e+00,0.1307
0.01,0.04,2850,ACTIF,1.91720000e-01,1.91656042e-01,0.0334,3.18254000e+00,3.17810323e+00,0.1396
0.01,0.04,2875,ACTIF,1.96714000e-01,1.96635156e-01,0.0401,3.35220000e+00,3.34719170e+00,0.1496
0.01,0.04,2900,ACTIF,2.03156000e-01,2.03062134e-01,0.0462,3.55107000e+00,3.54538050e+00,0.1605
0.01,0.04,2925,ACTIF,2.11470000e-01,2.11363317e-01,0.0505,3.78705000e+00,3.78055199e+00,0.1719
0.01,0.04,2950,ACTIF,2.22208000e-01,2.22092855e-01,0.0518,4.06981000e+00,4.06239405e+00,0.1826
0.01,0.04,2975,ACTIF,2.36090000e-01,2.35976134e-01,0.0483,4.41117000e+00,4.40272485e+00,0.1918
0.01,0.04,3000,ACTIF,2.54068000e-01,2.53971770e-01,0.0379,4.82541000e+00,4.81584038e+00,0.1987
0.01,0.04,3025,ACTIF,2.77413000e-01,2.77362513e-01,0.0182,5.32962000e+00,5.31886455e+00,0.2022
0.01,0.04,3050,ACTIF,3.07854000e-01,3.07892716e-01,-0.0126,5.94404000e+00,5.93206654e+00,0.2018
0.01,0.04,3075,ACTIF,3.47788000e-01,3.47983579e-01,-0.0562,6.69230000e+00,6.67908996e+00,0.1978
0.01,0.04,3100,ACTIF,4.00626000e-01,4.01083841e-01,-0.1142,7.60148000e+00,7.58701042e+00,0.1907
0.01,0.04,3125,ACTIF,4.71384000e-01,4.72268079e-01,-0.1872,8.70195000e+00,8.68610344e+00,0.1824
0.01,0.04,3150,ACTIF,5.67745000e-01,5.69314753e-01,-0.2757,1.00267000e+01,1.00091628e+01,0.1752
0.01,0.04,3175,ACTIF,7.02101000e-01,7.04782178e-01,-0.3804,1.16102000e+01,1.15901643e+01,0.1729
0.01,0.04,3200,ACTIF,8.95833000e-01,9.00354366e-01,-0.5022,1.34863000e+01,1.34620221e+01,0.1803
0.01,0.04,3225,ACTIF,1.18927000e+00,1.19698647e+00,-0.6447,1.56848000e+01,1.56531251e+01,0.2024
0.01,0.04,3250,ACTIF,1.66869000e+00,1.68241551e+00,-0.8158,1.82266000e+01,1.81822005e+01,0.2442
0.01,0.04,3275,ACTIF,2.55737000e+00,2.58429114e+00,-1.0417,2.11161000e+01,2.10504890e+01,0.3117
0.01,0.04,3300,ACTIF,4.66210000e+00,4.72927157e+00,-1.4203,2.43269000e+01,2.42273180e+01,0.4110
0.01,0.04,3325,PALIER,1.46603000e+01,1.50739252e+01,-2.7440,2.77527000e+01,2.76014608e+01,0.5479
0.01,0.04,3350,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,2.95959000e+01,2.76014608e+01,7.2258
0.01,0.04,3375,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,2.98800000e+01,2.76014608e+01,8.2551
0.01,0.04,3400,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,3.01863000e+01,2.76014608e+01,9.3649
0.01,0.04,3425,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,3.05168000e+01,2.76014608e+01,10.5623
0.01,0.04,3450,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,3.08739000e+01,2.76014608e+01,11.8560
0.01,0.04,3475,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,3.12602000e+01,2.76014608e+01,13.2556
0.01,0.04,3500,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,3.16782000e+01,2.76014608e+01,14.7700
0.01,0.04,3525,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,3.21310000e+01,2.76014608e+01,16.4105
0.01,0.04,3550,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,3.26214000e+01,2.76014608e+01,18.1872
0.01,0.04,3575,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,3.31526000e+01,2.76014608e+01,20.1118
0.01,0.04,3600,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,3.37279000e+01,2.76014608e+01,22.1961
0.01,0.04,3625,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,3.43505000e+01,2.76014608e+01,24.4517
0.01,0.04,3650,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,3.50239000e+01,2.76014608e+01,26.8915
0.01,0.04,3675,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,3.57511000e+01,2.76014608e+01,29.5261
0.01,0.04,3700,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,3.65352000e+01,2.76014608e+01,32.3669
0.01,0.04,3725,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,3.73787000e+01,2.76014608e+01,35.4229
0.01,0.04,3750,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,3.82838000e+01,2.76014608e+01,38.7021
0.01,0.04,3775,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,3.92515000e+01,2.76014608e+01,42.2081
0.01,0.04,3800,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,4.02820000e+01,2.76014608e+01,45.9416
0.01,0.04,3825,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,4.13740000e+01,2.76014608e+01,49.8979
0.01,0.04,3850,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,4.25243000e+01,2.76014608e+01,54.0654
0.01,0.04,3875,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,4.37279000e+01,2.76014608e+01,58.4260
0.01,0.04,3900,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,4.49777000e+01,2.76014608e+01,62.9541
0.01,0.04,3925,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,4.62643000e+01,2.76014608e+01,67.6154
0.01,0.04,3950,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,4.75759000e+01,2.76014608e+01,72.3673
0.01,0.04,3975,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,4.88994000e+01,2.76014608e+01,77.1624
0.01,0.04,4000,PALIER,2.00000000e+02,1.50739252e+01,1226.7944,5.02200000e+01,2.76014608e+01,81.9469
0.01,0.07,250,ACTIF,3.40942000e-02,3.40935319e-02,0.0020,-3.12590000e+00,-3.12595516e+00,0.0018
0.01,0.07,275,ACTIF,3.42899000e-02,3.42892612e-02,0.0019,-3.09900000e+00,-3.09905523e+00,0.0018
0.01,0.07,300,ACTIF,3.45851000e-02,3.45844907e-02,0.0018,-3.07160000e+00,-3.07164977e+00,0.0016
0.01,0.07,325,ACTIF,3.49895000e-02,3.49888275e-02,0.0019,-3.04364000e+00,-3.04368730e+00,0.0016
0.01,0.07,350,ACTIF,3.55067000e-02,3.55058382e-02,0.0024,-3.01504000e+00,-3.01509598e+00,0.0019
0.01,0.07,375,ACTIF,3.61393000e-02,3.61380942e-02,0.0033,-2.98568000e+00,-2.98573070e+00,0.0017
0.01,0.07,400,ACTIF,3.68949000e-02,3.68930518e-02,0.0050,-2.95524000e+00,-2.95530724e+00,0.0023
0.01,0.07,425,ACTIF,3.77903000e-02,3.77872494e-02,0.0081,-2.92326000e+00,-2.92334171e+00,0.0028
0.01,0.07,450,ACTIF,3.88523000e-02,3.88470479e-02,0.0135,-2.88902000e+00,-2.88912285e+00,0.0036
0.01,0.07,475,ACTIF,4.01140000e-02,4.01056648e-02,0.0208,-2.85160000e+00,-2.85175018e+00,0.0053
0.01,0.07,500,ACTIF,4.16110000e-02,4.15981687e-02,0.0308,-2.81005000e+00,-2.81026045e+00,0.0075
0.01,0.07,525,ACTIF,4.33761000e-02,4.33576525e-02,0.0425,-2.76352000e+00,-2.76381419e+00,0.0106
0.01,0.07,550,ACTIF,4.54416000e-02,4.54165627e-02,0.0551,-2.71144000e+00,-2.71181956e+00,0.0140
0.01,0.07,575,ACTIF,4.78510000e-02,4.78183168e-02,0.0683,-2.65330000e+00,-2.65378448e+00,0.0183
0.01,0.07,600,ACTIF,5.06875000e-02,5.06461079e-02,0.0817,-2.58814000e+00,-2.58873075e+00,0.0228
0.01,0.07,625,ACTIF,5.41245000e-02,5.40722055e-02,0.0967,-2.51351000e+00,-2.51424566e+00,0.0293
0.01,0.07,650,ACTIF,5.84836000e-02,5.84156063e-02,0.1164,-2.42461000e+00,-2.42556564e+00,0.0394
0.01,0.07,675,ACTIF,6.42661000e-02,6.41745621e-02,0.1426,-2.31399000e+00,-2.31528532e+00,0.0559
0.01,0.07,700,ACTIF,7.21089000e-02,7.19829548e-02,0.1750,-2.17260000e+00,-2.17438887e+00,0.0823
0.01,0.07,725,ACTIF,8.25941000e-02,8.24236095e-02,0.2068,-1.99302000e+00,-1.99543101e+00,0.1208
0.01,0.07,750,ACTIF,9.58515000e-02,9.56347469e-02,0.2266,-1.77538000e+00,-1.77841198e+00,0.1705
0.01,0.07,775,ACTIF,1.11021000e-01,1.10775690e-01,0.2214,-1.53427000e+00,-1.53763018e+00,0.2185
0.01,0.07,800,ACTIF,1.26055000e-01,1.25817372e-01,0.1889,-1.29939000e+00,-1.30256419e+00,0.2437
0.01,0.07,825,ACTIF,1.38565000e-01,1.38373120e-01,0.1387,-1.10220000e+00,-1.10471624e+00,0.2278
0.01,0.07,850,ACTIF,1.47324000e-01,1.47191853e-01,0.0898,-9.56703000e-01,-9.58411105e-01,0.1782
0.01,0.07,875,ACTIF,1.52692000e-01,1.52609018e-01,0.0544,-8.56199000e-01,-8.57252982e-01,0.1229
0.01,0.07,900,ACTIF,1.55733000e-01,1.55683747e-01,0.0316,-7.85868000e-01,-7.86490610e-01,0.0792
0.01,0.07,925,ACTIF,1.57403000e-01,1.57373404e-01,0.0188,-7.33059000e-01,-7.33426306e-01,0.0501
0.01,0.07,950,ACTIF,1.58318000e-01,1.58299496e-01,0.0117,-6.89764000e-01,-6.89985264e-01,0.0321
0.01,0.07,975,ACTIF,1.58826000e-01,1.58813845e-01,0.0077,-6.51508000e-01,-6.51645799e-01,0.0211
0.01,0.07,1000,ACTIF,1.59114000e-01,1.59105501e-01,0.0053,-6.15904000e-01,-6.15993810e-01,0.0146
0.01,0.07,1025,ACTIF,1.59281000e-01,1.59274900e-01,0.0038,-5.81692000e-01,-5.81754493e-01,0.0107
0.01,0.07,1050,ACTIF,1.59380000e-01,1.59375837e-01,0.0026,-5.48205000e-01,-5.48249889e-01,0.0082
0.01,0.07,1075,ACTIF,1.59441000e-01,1.59437629e-01,0.0021,-5.15077000e-01,-5.15111976e-01,0.0068
0.01,0.07,1100,ACTIF,1.59480000e-01,1.59476603e-01,0.0021,-4.82109000e-01,-4.82137673e-01,0.0059
0.01,0.07,1125,ACTIF,1.59505000e-01,1.59502074e-01,0.0018,-4.49189000e-01,-4.49212778e-01,0.0053
0.01,0.07,1150,ACTIF,1.59522000e-01,1.59519491e-01,0.0016,-4.16251000e-01,-4.16271921e-01,0.0050
0.01,0.07,1175,ACTIF,1.59535000e-01,1.59532140e-01,0.0018,-3.83258000e-01,-3.83277071e-01,0.0050
0.01,0.07,1200,ACTIF,1.59545000e-01,1.59542065e-01,0.0018,-3.50188000e-01,-3.50205753e-01,0.0051
0.01,0.07,1225,ACTIF,1.59553000e-01,1.59550591e-01,0.0015,-3.17028000e-01,-3.17044435e-01,0.0052
0.01,0.07,1250,ACTIF,1.59561000e-01,1.59558623e-01,0.0015,-2.83769000e-01,-2.83784737e-01,0.0055
0.01,0.07,1275,ACTIF,1.59569000e-01,1.59566817e-01,0.0014,-2.50406000e-01,-2.50421184e-01,0.0061
0.01,0.07,1300,ACTIF,1.59578000e-01,1.59575684e-01,0.0015,-2.16935000e-01,-2.16949849e-01,0.0068
0.01,0.07,1325,ACTIF,1.59588000e-01,1.59585653e-01,0.0015,-1.83353000e-01,-1.83367484e-01,0.0079
0.01,0.07,1350,ACTIF,1.59599000e-01,1.59597113e-01,0.0012,-1.49657000e-01,-1.49670952e-01,0.0093
0.01,0.07,1375,ACTIF,1.59613000e-01,1.59610432e-01,0.0016,-1.15843000e-01,-1.15856811e-01,0.0119
0.01,0.07,1400,ACTIF,1.59628000e-01,1.59625977e-01,0.0013,-8.19076000e-02,-8.19209987e-02,0.0134
0.01,0.07,1425,ACTIF,1.59646000e-01,1.59644123e-01,0.0012,-4.78452000e-02,-4.78585660e-02,0.0134
0.01,0.07,1450,ACTIF,1.59668000e-01,1.59665260e-01,0.0017,-1.36500000e-02,-1.36634319e-02,0.0134
0.01,0.07,1475,ACTIF,1.59692000e-01,1.59689796e-01,0.0014,2.06856000e-02,2.06718555e-02,0.0137
0.01,0.07,1500,ACTIF,1.59720000e-01,1.59718163e-01,0.0012,5.51705000e-02,5.51563620e-02,0.0141
0.01,0.07,1525,ACTIF,1.59753000e-01,1.59750817e-01,0.0014,8.98159000e-02,8.98010228e-02,0.0149
0.01,0.07,1550,ACTIF,1.59791000e-01,1.59788240e-01,0.0017,1.24635000e-01,1.24618913e-01,0.0129
0.01,0.07,1575,ACTIF,1.59833000e-01,1.59830940e-01,0.0013,1.59643000e-01,1.59625537e-01,0.0109
0.01,0.07,1600,ACTIF,1.59882000e-01,1.59879450e-01,0.0016,1.94859000e-01,1.94839137e-01,0.0102
0.01,0.07,1625,ACTIF,1.59937000e-01,1.59934331e-01,0.0017,2.30303000e-01,2.30281026e-01,0.0095
0.01,0.07,1650,ACTIF,1.59998000e-01,1.59996168e-01,0.0011,2.66001000e-01,2.65975930e-01,0.0094
0.01,0.07,1675,ACTIF,1.60068000e-01,1.60065571e-01,0.0015,3.01982000e-01,3.01952355e-01,0.0098
0.01,0.07,1700,ACTIF,1.60146000e-01,1.60143170e-01,0.0018,3.38278000e-01,3.38242968e-01,0.0104
0.01,0.07,1725,ACTIF,1.60232000e-01,1.60229620e-01,0.0015,3.74926000e-01,3.74884983e-01,0.0109
0.01,0.07,1750,ACTIF,1.60328000e-01,1.60325589e-01,0.0015,4.11970000e-01,4.11920554e-01,0.0120
0.01,0.07,1775,ACTIF,1.60434000e-01,1.60431764e-01,0.0014,4.49457000e-01,4.49397170e-01,0.0133
0.01,0.07,1800,ACTIF,1.60551000e-01,1.60548842e-01,0.0013,4.87439000e-01,4.87368032e-01,0.0146
0.01,0.07,1825,ACTIF,1.60680000e-01,1.60677527e-01,0.0015,5.25978000e-01,5.25892421e-01,0.0163
0.01,0.07,1850,ACTIF,1.60821000e-01,1.60818527e-01,0.0015,5.65139000e-01,5.65036029e-01,0.0182
0.01,0.07,1875,ACTIF,1.60975000e-01,1.60972544e-01,0.0015,6.04994000e-01,6.04871252e-01,0.0203
0.01,0.07,1900,ACTIF,1.61143000e-01,1.61140272e-01,0.0017,6.45625000e-01,6.45477421e-01,0.0229
0.01,0.07,1925,ACTIF,1.61325000e-01,1.61322388e-01,0.0016,6.87116000e-01,6.86940967e-01,0.0255
0.01,0.07,1950,ACTIF,1.61522000e-01,1.61519542e-01,0.0015,7.29563000e-01,7.29355487e-01,0.0285
0.01,0.07,1975,ACTIF,1.61735000e-01,1.61732352e-01,0.0016,7.73068000e-01,7.72821705e-01,0.0319
0.01,0.07,2000,ACTIF,1.61964000e-01,1.61961386e-01,0.0016,8.17737000e-01,8.17447289e-01,0.0354
0.01,0.07,2025,ACTIF,1.62209000e-01,1.62207161e-01,0.0011,8.63686000e-01,8.63346522e-01,0.0393
0.01,0.07,2050,ACTIF,1.62472000e-01,1.62470120e-01,0.0012,9.11037000e-01,9.10639783e-01,0.0436
0.01,0.07,2075,ACTIF,1.62753000e-01,1.62750631e-01,0.0015,9.59914000e-01,9.59452818e-01,0.0481
0.01,0.07,2100,ACTIF,1.63051000e-01,1.63048961e-01,0.0013,1.01045000e+00,1.00991578e+00,0.0529
0.01,0.07,2125,ACTIF,1.63367000e-01,1.63365275e-01,0.0011,1.06278000e+00,1.06216201e+00,0.0582
0.01,0.07,2150,ACTIF,1.63701000e-01,1.63699615e-01,0.0008,1.11703000e+00,1.11632654e+00,0.0630
0.01,0.07,2175,ACTIF,1.64053000e-01,1.64051893e-01,0.0007,1.17335000e+00,1.17254432e+00,0.0687
0.01,0.07,2200,ACTIF,1.64423000e-01,1.64421879e-01,0.0007,1.23187000e+00,1.23094810e+00,0.0749
0.01,0.07,2225,ACTIF,1.64810000e-01,1.64809200e-01,0.0005,1.29271000e+00,1.29166605e+00,0.0808
0.01,0.07,2250,ACTIF,1.65214000e-01,1.65213335e-01,0.0004,1.35599000e+00,1.35481913e+00,0.0864
