Tw_K,P_bar,M[kg/mol],Cp[J/kg-K],h[J/kg],gamma[-],rho[kg/m3],mu[Pa-s]
1700,3.20418,1.005790e-02,9.720280e+03,2.937090e+06,1.226250e+00,2.280030e-01,4.760860e-05
1725,3.20418,9.989310e-03,8.988190e+03,3.170880e+06,1.228420e+00,2.231660e-01,4.808290e-05
1750,3.20418,9.930450e-03,8.301900e+03,3.386880e+06,1.230990e+00,2.186820e-01,4.855620e-05
1775,3.20418,9.880330e-03,7.680460e+03,3.586510e+06,1.233920e+00,2.145140e-01,4.902840e-05
1800,3.20418,9.837870e-03,7.131950e+03,3.771510e+06,1.237150e+00,2.106250e-01,4.949940e-05
1825,3.20418,9.802010e-03,6.657100e+03,3.943730e+06,1.240530e+00,2.069830e-01,4.996910e-05
1850,3.20418,9.771770e-03,6.252130e+03,4.104950e+06,1.243920e+00,2.035560e-01,5.043760e-05
1875,3.20418,9.746270e-03,5.910890e+03,4.256860e+06,1.247190e+00,2.003180e-01,5.090490e-05
1900,3.20418,9.724740e-03,5.626260e+03,4.400970e+06,1.250200e+00,1.972450e-01,5.137080e-05
1925,3.20418,9.706520e-03,5.391010e+03,4.538590e+06,1.252860e+00,1.943190e-01,5.183550e-05
1950,3.20418,9.691050e-03,5.198340e+03,4.670870e+06,1.255100e+00,1.915220e-01,5.229900e-05
1975,3.20418,9.677850e-03,5.042130e+03,4.798810e+06,1.256890e+00,1.888400e-01,5.276130e-05
2000,3.20418,9.666520e-03,4.917030e+03,4.923240e+06,1.258220e+00,1.862610e-01,5.322250e-05
2025,3.20418,9.656730e-03,4.818460e+03,5.044880e+06,1.259080e+00,1.837750e-01,5.366740e-05
2050,3.20418,9.648210e-03,4.742600e+03,5.164350e+06,1.259510e+00,1.813740e-01,5.411090e-05
2075,3.20418,9.640710e-03,4.686250e+03,5.282170e+06,1.259530e+00,1.790490e-01,5.455310e-05
2100,3.20418,9.634040e-03,4.646790e+03,5.398810e+06,1.259180e+00,1.767950e-01,5.499390e-05
2125,3.20418,9.628030e-03,4.622080e+03,5.514640e+06,1.258480e+00,1.746070e-01,5.543350e-05
2150,3.20418,9.622540e-03,4.610420e+03,5.630020e+06,1.257470e+00,1.724780e-01,5.587190e-05
2175,3.20418,9.617450e-03,4.610430e+03,5.745260e+06,1.256180e+00,1.704050e-01,5.630910e-05
2200,3.20418,9.612640e-03,4.621040e+03,5.860630e+06,1.254650e+00,1.683840e-01,5.674510e-05
2225,3.20418,9.608040e-03,4.641410e+03,5.976390e+06,1.252900e+00,1.664130e-01,5.718000e-05
2250,3.20418,9.603540e-03,4.670890e+03,6.092770e+06,1.250960e+00,1.644870e-01,5.761380e-05
2275,3.20418,9.599090e-03,4.709030e+03,6.210010e+06,1.248840e+00,1.626040e-01,5.804670e-05
2300,3.20418,9.594610e-03,4.755490e+03,6.328290e+06,1.246580e+00,1.607610e-01,5.847850e-05
2325,3.20418,9.590040e-03,4.810060e+03,6.447850e+06,1.244190e+00,1.589570e-01,5.890940e-05
2350,3.20418,9.585330e-03,4.872620e+03,6.568860e+06,1.241700e+00,1.571890e-01,5.933930e-05
2375,3.20418,9.580420e-03,4.943130e+03,6.691540e+06,1.239110e+00,1.554540e-01,5.976840e-05
2400,3.20418,9.575260e-03,5.021620e+03,6.816090e+06,1.236460e+00,1.537520e-01,6.019670e-05
2425,3.20418,9.569800e-03,5.108180e+03,6.942690e+06,1.233760e+00,1.520800e-01,6.062420e-05
2450,3.20418,9.563990e-03,5.202940e+03,7.071560e+06,1.231020e+00,1.504370e-01,6.105100e-05
2475,3.20418,9.557780e-03,5.306070e+03,7.202910e+06,1.228260e+00,1.488210e-01,6.147710e-05
2500,3.20418,9.551130e-03,5.417790e+03,7.336940e+06,1.225500e+00,1.472300e-01,6.190250e-05
2525,3.20418,9.543990e-03,5.538310e+03,7.473870e+06,1.222750e+00,1.456630e-01,6.232730e-05
2550,3.20418,9.536320e-03,5.667900e+03,7.613930e+06,1.220040e+00,1.441190e-01,6.275150e-05
2575,3.20418,9.528060e-03,5.806840e+03,7.757350e+06,1.217370e+00,1.425970e-01,6.317520e-05
2600,3.20418,9.519180e-03,5.955430e+03,7.904350e+06,1.214760e+00,1.410940e-01,6.359840e-05
2625,3.20418,9.509620e-03,6.113970e+03,8.055200e+06,1.212220e+00,1.396100e-01,6.402110e-05
2650,3.20418,9.499340e-03,6.282780e+03,8.210140e+06,1.209770e+00,1.381430e-01,6.444340e-05
2675,3.20418,9.488280e-03,6.462200e+03,8.369430e+06,1.207420e+00,1.366930e-01,6.486520e-05
2700,3.20418,9.476410e-03,6.652560e+03,8.533340e+06,1.205190e+00,1.352580e-01,6.528670e-05
2725,3.20418,9.463670e-03,6.854200e+03,8.702150e+06,1.203070e+00,1.338370e-01,6.570780e-05
2750,3.20418,9.450010e-03,7.067480e+03,8.876150e+06,1.201080e+00,1.324290e-01,6.612860e-05
2775,3.20418,9.435390e-03,7.292740e+03,9.055620e+06,1.199240e+00,1.310320e-01,6.654900e-05
2800,3.20418,9.419750e-03,7.530350e+03,9.240890e+06,1.197550e+00,1.296470e-01,6.696910e-05
2825,3.20418,9.403050e-03,7.780660e+03,9.432250e+06,1.196010e+00,1.282720e-01,6.738880e-05
2850,3.20418,9.385240e-03,8.044020e+03,9.630030e+06,1.194640e+00,1.269060e-01,6.780820e-05
2875,3.20418,9.366270e-03,8.320780e+03,9.834560e+06,1.193430e+00,1.255480e-01,6.822710e-05
2900,3.20418,9.346080e-03,8.611300e+03,1.004620e+07,1.192400e+00,1.241980e-01,6.864570e-05
2925,3.20418,9.324640e-03,8.915920e+03,1.026520e+07,1.191550e+00,1.228540e-01,6.906380e-05
2950,3.20418,9.301900e-03,9.234990e+03,1.049210e+07,1.190880e+00,1.215150e-01,6.948140e-05
2975,3.20418,9.277800e-03,9.568820e+03,1.072710e+07,1.190400e+00,1.201820e-01,6.989840e-05
3000,3.20418,9.252310e-03,9.917740e+03,1.097070e+07,1.190100e+00,1.188530e-01,7.031470e-05
3025,3.20418,9.225380e-03,1.028210e+04,1.122310e+07,1.189990e+00,1.175280e-01,7.073020e-05
3050,3.20418,9.196960e-03,1.066210e+04,1.148490e+07,1.190070e+00,1.162050e-01,7.114480e-05
3075,3.20418,9.167020e-03,1.105810e+04,1.175640e+07,1.190350e+00,1.148850e-01,7.155840e-05
3100,3.20418,9.135520e-03,1.147020e+04,1.203790e+07,1.190820e+00,1.135670e-01,7.197070e-05
3125,3.20418,9.102430e-03,1.189880e+04,1.233000e+07,1.191480e+00,1.122510e-01,7.238170e-05
3150,3.20418,9.067700e-03,1.234400e+04,1.263300e+07,1.192330e+00,1.109350e-01,7.279110e-05
3175,3.20418,9.031320e-03,1.280600e+04,1.294740e+07,1.193370e+00,1.096200e-01,7.319870e-05
3200,3.20418,8.993240e-03,1.328470e+04,1.327350e+07,1.194600e+00,1.083050e-01,7.360430e-05
3225,3.20418,8.953460e-03,1.378030e+04,1.361170e+07,1.196030e+00,1.069900e-01,7.400760e-05
3250,3.20418,8.911950e-03,1.429270e+04,1.396260e+07,1.197640e+00,1.056750e-01,7.440830e-05
3275,3.20418,8.868690e-03,1.482170e+04,1.432650e+07,1.199430e+00,1.043590e-01,7.480620e-05
3300,3.20418,8.823680e-03,1.536710e+04,1.470380e+07,1.201410e+00,1.030430e-01,7.520090e-05
3325,3.20418,8.776900e-03,1.592850e+04,1.509500e+07,1.203570e+00,1.017260e-01,7.559210e-05
3350,3.20418,8.728380e-03,1.650550e+04,1.550040e+07,1.205900e+00,1.004090e-01,7.597940e-05
3375,3.20418,8.678100e-03,1.709740e+04,1.592040e+07,1.208400e+00,9.909060e-02,7.636250e-05
3400,3.20418,8.626080e-03,1.770330e+04,1.635540e+07,1.211070e+00,9.777250e-02,7.674100e-05
3425,3.20418,8.572350e-03,1.832240e+04,1.680570e+07,1.213900e+00,9.645420e-02,7.711450e-05
3450,3.20418,8.516930e-03,1.895320e+04,1.727160e+07,1.216880e+00,9.513630e-02,7.748260e-05
3475,3.20418,8.459870e-03,1.959450e+04,1.775340e+07,1.220000e+00,9.381900e-02,7.784490e-05
3500,3.20418,8.401200e-03,2.024460e+04,1.825140e+07,1.223260e+00,9.250280e-02,7.820100e-05
3525,3.20418,8.340980e-03,2.090150e+04,1.876570e+07,1.226650e+00,9.118840e-02,7.855050e-05
3550,3.20418,8.279270e-03,2.156320e+04,1.929650e+07,1.230140e+00,8.987640e-02,7.889310e-05
3575,3.20418,8.216150e-03,2.222720e+04,1.984390e+07,1.233740e+00,8.856750e-02,7.922820e-05
3600,3.20418,8.151690e-03,2.289100e+04,2.040790e+07,1.237420e+00,8.726240e-02,7.955560e-05
3625,3.20418,8.086000e-03,2.355180e+04,2.098840e+07,1.241170e+00,8.596220e-02,7.987490e-05
3650,3.20418,8.019160e-03,2.420660e+04,2.158540e+07,1.244970e+00,8.466770e-02,8.018570e-05
3675,3.20418,7.951280e-03,2.485240e+04,2.219870e+07,1.248810e+00,8.338000e-02,8.048770e-05
3700,3.20418,7.882490e-03,2.548590e+04,2.282790e+07,1.252660e+00,8.210010e-02,8.078060e-05
3725,3.20418,7.812890e-03,2.610390e+04,2.347280e+07,1.256500e+00,8.082910e-02,8.106400e-05
3750,3.20418,7.742630e-03,2.670320e+04,2.413300e+07,1.260330e+00,7.956810e-02,8.133780e-05
3775,3.20418,7.671830e-03,2.728060e+04,2.480780e+07,1.264110e+00,7.831840e-02,8.160180e-05
3800,3.20418,7.600630e-03,2.783300e+04,2.549680e+07,1.267830e+00,7.708110e-02,8.185560e-05
3825,3.20418,7.529160e-03,2.835760e+04,2.619920e+07,1.271470e+00,7.585730e-02,8.209920e-05
3850,3.20418,7.457580e-03,2.885150e+04,2.691440e+07,1.275000e+00,7.464810e-02,8.233250e-05
3875,3.20418,7.386010e-03,2.931230e+04,2.764150e+07,1.278420e+00,7.345480e-02,8.255540e-05
3900,3.20418,7.314600e-03,2.973780e+04,2.837970e+07,1.281700e+00,7.227830e-02,8.276780e-05
3925,3.20418,7.243470e-03,3.012610e+04,2.912810e+07,1.284840e+00,7.111960e-02,8.297000e-05
3950,3.20418,7.172770e-03,3.047550e+04,2.988570e+07,1.287810e+00,6.997970e-02,8.316190e-05
3975,3.20418,7.102620e-03,3.078480e+04,3.065150e+07,1.290610e+00,6.885940e-02,8.334380e-05
4000,3.20418,7.033130e-03,3.105300e+04,3.142460e+07,1.293230e+00,6.775960e-02,8.351590e-05
200,5.69792,1.920320e-02,1.737000e+03,-7.965190e+06,1.332030e+00,6.580000e+00,9.336590e-06
225,5.69792,1.920320e-02,1.754080e+03,-7.921560e+06,1.327740e+00,5.848890e+00,1.042660e-05
250,5.69792,1.920320e-02,1.775560e+03,-7.877450e+06,1.322490e+00,5.264000e+00,1.150440e-05
275,5.69792,1.920320e-02,1.803960e+03,-7.832720e+06,1.315820e+00,4.785450e+00,1.256670e-05
300,5.69792,1.920320e-02,1.839510e+03,-7.787190e+06,1.307860e+00,4.386660e+00,1.361050e-05
325,5.69792,1.920310e-02,1.881790e+03,-7.740690e+06,1.298940e+00,4.049200e+00,1.464080e-05
350,5.69792,1.920280e-02,1.930550e+03,-7.693050e+06,1.289370e+00,3.759920e+00,1.565040e-05
375,5.69792,1.920210e-02,1.986080e+03,-7.644110e+06,1.279370e+00,3.509120e+00,1.663820e-05
400,5.69792,1.920050e-02,2.049490e+03,-7.593680e+06,1.269080e+00,3.289540e+00,1.760340e-05
425,5.69792,1.919750e-02,2.122840e+03,-7.541550e+06,1.258590e+00,3.095550e+00,1.854560e-05
450,5.69792,1.919200e-02,2.209090e+03,-7.487430e+06,1.247960e+00,2.922740e+00,1.946450e-05
475,5.69792,1.918270e-02,2.312090e+03,-7.430960e+06,1.237290e+00,2.767560e+00,2.035950e-05
500,5.69792,1.916770e-02,2.436390e+03,-7.371650e+06,1.226750e+00,2.627130e+00,2.123020e-05
525,5.69792,1.914470e-02,2.587050e+03,-7.308920e+06,1.216550e+00,2.499030e+00,2.206900e-05
550,5.69792,1.911110e-02,2.769320e+03,-7.242030e+06,1.206980e+00,2.381240e+00,2.288060e-05
575,5.69792,1.906370e-02,2.988520e+03,-7.170140e+06,1.198310e+00,2.272070e+00,2.366340e-05
600,5.69792,1.899920e-02,3.249910e+03,-7.092260e+06,1.190820e+00,2.170030e+00,2.441540e-05
625,5.69792,1.891420e-02,3.559040e+03,-7.007250e+06,1.184660e+00,2.073910e+00,2.512980e-05
650,5.69792,1.880520e-02,3.922550e+03,-6.913850e+06,1.179930e+00,1.982650e+00,2.580770e-05
675,5.69792,1.866880e-02,4.349590e+03,-6.810590e+06,1.176620e+00,1.895370e+00,2.644630e-05
700,5.69792,1.850170e-02,4.853830e+03,-6.695730e+06,1.174640e+00,1.811320e+00,2.704330e-05
725,5.69792,1.830040e-02,5.455400e+03,-6.567090e+06,1.173970e+00,1.729830e+00,2.759730e-05
750,5.69792,1.806090e-02,6.181770e+03,-6.421920e+06,1.174650e+00,1.650290e+00,2.810880e-05
775,5.69792,1.777880e-02,7.065820e+03,-6.256690e+06,1.176890e+00,1.572110e+00,2.858070e-05
800,5.69792,1.744910e-02,8.139190e+03,-6.067050e+06,1.181090e+00,1.494740e+00,2.901920e-05
825,5.69792,1.706730e-02,9.419940e+03,-5.848000e+06,1.187670e+00,1.417730e+00,2.943440e-05
850,5.69792,1.663040e-02,1.089630e+04,-5.594410e+06,1.196940e+00,1.340800e+00,2.983990e-05
875,5.69792,1.613920e-02,1.251210e+04,-5.302000e+06,1.208800e+00,1.264030e+00,3.025210e-05
900,5.69792,1.560050e-02,1.415910e+04,-4.968530e+06,1.222630e+00,1.187890e+00,3.068830e-05
925,5.69792,1.502720e-02,1.568260e+04,-4.595070e+06,1.237250e+00,1.113320e+00,3.116410e-05
950,5.69792,1.443870e-02,1.689810e+04,-4.186970e+06,1.251060e+00,1.041560e+00,3.169050e-05
975,5.69792,1.385760e-02,1.761960e+04,-3.754290e+06,1.262350e+00,9.740110e-01,3.227050e-05
1000,5.69792,1.330740e-02,1.769670e+04,-3.311380e+06,1.269600e+00,9.119580e-01,3.289830e-05
1025,5.69792,1.280900e-02,1.705450e+04,-2.875480e+06,1.271910e+00,8.563930e-01,3.354590e-05
1050,5.69792,1.237800e-02,1.572860e+04,-2.464390e+06,1.269290e+00,8.078730e-01,3.420530e-05
1075,5.69792,1.202320e-02,1.387580e+04,-2.093480e+06,1.262830e+00,7.664650e-01,3.485770e-05
1100,5.69792,1.174590e-02,1.175430e+04,-1.772850e+06,1.254610e+00,7.317700e-01,3.548950e-05
1125,5.69792,1.154050e-02,9.663040e+03,-1.505490e+06,1.247280e+00,7.029980e-01,3.609450e-05
1150,5.69792,1.139600e-02,7.851810e+03,-1.287330e+06,1.242990e+00,6.791050e-01,3.667290e-05
1175,5.69792,1.129880e-02,6.449590e+03,-1.109460e+06,1.242430e+00,6.589850e-01,3.722910e-05
1200,5.69792,1.123540e-02,5.458170e+03,-9.614040e+05,1.244600e+00,6.416390e-01,3.776870e-05
1225,5.69792,1.119500e-02,4.803180e+03,-8.337400e+05,1.247700e+00,6.262800e-01,3.829650e-05
1250,5.69792,1.116930e-02,4.391880e+03,-7.192190e+05,1.250230e+00,6.123450e-01,3.881600e-05
1275,5.69792,1.115280e-02,4.146230e+03,-6.127720e+05,1.251500e+00,5.994550e-01,3.932940e-05
1300,5.69792,1.114200e-02,4.012590e+03,-5.109810e+05,1.251360e+00,5.873580e-01,3.983820e-05
1325,5.69792,1.113450e-02,3.960460e+03,-4.114690e+05,1.249800e+00,5.758860e-01,4.034320e-05
1350,5.69792,1.112850e-02,3.979040e+03,-3.123730e+05,1.246730e+00,5.649170e-01,4.084490e-05
1375,5.69792,1.112260e-02,4.075240e+03,-2.118750e+05,1.241950e+00,5.543500e-01,4.134350e-05
1400,5.69792,1.111510e-02,4.273360e+03,-1.077670e+05,1.235230e+00,5.440850e-01,4.183930e-05
1425,5.69792,1.110410e-02,4.614300e+03,2.979940e+03,1.226750e+00,5.340120e-01,4.233240e-05
1450,5.69792,1.108700e-02,5.149370e+03,1.245680e+05,1.217470e+00,5.239950e-01,4.282270e-05
1475,5.69792,1.106040e-02,5.921990e+03,2.624390e+05,1.209190e+00,5.138780e-01,4.331020e-05
1500,5.69792,1.102070e-02,6.934330e+03,4.226870e+05,1.203830e+00,5.035010e-01,4.379500e-05
1525,5.69792,1.096510e-02,8.114130e+03,6.105740e+05,1.202370e+00,4.927470e-01,4.427720e-05
1550,5.69792,1.089240e-02,9.314030e+03,8.285690e+05,1.204400e+00,4.815870e-01,4.475710e-05
1575,5.69792,1.080440e-02,1.036020e+04,1.074980e+06,1.208580e+00,4.701120e-01,4.523490e-05
1600,5.69792,1.070490e-02,1.111800e+04,1.344150e+06,1.213440e+00,4.585060e-01,4.571120e-05
1625,5.69792,1.059910e-02,1.152840e+04,1.627970e+06,1.217960e+00,4.469910e-01,4.618650e-05
1650,5.69792,1.049220e-02,1.160290e+04,1.917760e+06,1.221670e+00,4.357770e-01,4.666100e-05
1675,5.69792,1.038840e-02,1.139710e+04,2.205770e+06,1.224530e+00,4.250260e-01,4.713490e-05
1700,5.69792,1.029080e-02,1.098480e+04,2.485890e+06,1.226720e+00,4.148420e-01,4.760830e-05
1725,5.69792,1.020140e-02,1.043950e+04,2.753900e+06,1.228510e+00,4.052770e-01,4.808110e-05
1750,5.69792,1.012100e-02,9.824940e+03,3.007300e+06,1.230170e+00,3.963380e-01,4.855320e-05
1775,5.69792,1.004980e-02,9.190640e+03,3.244990e+06,1.231910e+00,3.880070e-01,4.902460e-05
1800,5.69792,9.987450e-03,8.572080e+03,3.466960e+06,1.233840e+00,3.802450e-01,4.949500e-05
1825,5.69792,9.933370e-03,7.992330e+03,3.673920e+06,1.236030e+00,3.730060e-01,4.996450e-05
1850,5.69792,9.886720e-03,7.464500e+03,3.867010e+06,1.238450e+00,3.662370e-01,5.043280e-05
1875,5.69792,9.846650e-03,6.994390e+03,4.047630e+06,1.241040e+00,3.598890e-01,5.090010e-05
1900,5.69792,9.812320e-03,6.582800e+03,4.217220e+06,1.243700e+00,3.539160e-01,5.136610e-05
1925,5.69792,9.782940e-03,6.227320e+03,4.377240e+06,1.246340e+00,3.482740e-01,5.183100e-05
1950,5.69792,9.757800e-03,5.923740e+03,4.529020e+06,1.248850e+00,3.429250e-01,5.229470e-05
1975,5.69792,9.736260e-03,5.666990e+03,4.673810e+06,1.251140e+00,3.378370e-01,5.275720e-05
2000,5.69792,9.717750e-03,5.451820e+03,4.812720e+06,1.253150e+00,3.329800e-01,5.321850e-05
2025,5.69792,9.701820e-03,5.273120e+03,4.946710e+06,1.254820e+00,3.283300e-01,5.366360e-05
2050,5.69792,9.688030e-03,5.126200e+03,5.076640e+06,1.256120e+00,3.238650e-01,5.410720e-05
2075,5.69792,9.676050e-03,5.006870e+03,5.203250e+06,1.257060e+00,3.195670e-01,5.454960e-05
2100,5.69792,9.665560e-03,4.911460e+03,5.327180e+06,1.257620e+00,3.154200e-01,5.499060e-05
2125,5.69792,9.656330e-03,4.836820e+03,5.448990e+06,1.257820e+00,3.114120e-01,5.543020e-05
2150,5.69792,9.648120e-03,4.780290e+03,5.569170e+06,1.257680e+00,3.075290e-01,5.586870e-05
2175,5.69792,9.640750e-03,4.739620e+03,5.688140e+06,1.257230e+00,3.037620e-01,5.630590e-05
2200,5.69792,9.634070e-03,4.712970e+03,5.806270e+06,1.256490e+00,3.001020e-01,5.674190e-05
2225,5.69792,9.627930e-03,4.698790e+03,5.923890e+06,1.255490e+00,2.965410e-01,5.717680e-05
2250,5.69792,9.622230e-03,4.695840e+03,6.041300e+06,1.254250e+00,2.930730e-01,5.761050e-05
2275,5.69792,9.616850e-03,4.703120e+03,6.158770e+06,1.252800e+00,2.896900e-01,5.804320e-05
2300,5.69792,9.611700e-03,4.719810e+03,6.276540e+06,1.251160e+00,2.863880e-01,5.847490e-05
2325,5.69792,9.606700e-03,4.745290e+03,6.394830e+06,1.249360e+00,2.831610e-01,5.890560e-05
2350,5.69792,9.601780e-03,4.779060e+03,6.513870e+06,1.247420e+00,2.800050e-01,5.933530e-05
2375,5.69792,9.596870e-03,4.820770e+03,6.633850e+06,1.245350e+00,2.769160e-01,5.976410e-05
2400,5.69792,9.591920e-03,4.870140e+03,6.754970e+06,1.243170e+00,2.738900e-01,6.019200e-05
2425,5.69792,9.586860e-03,4.926990e+03,6.877420e+06,1.240910e+00,2.709230e-01,6.061910e-05
2450,5.69792,9.581640e-03,4.991230e+03,7.001380e+06,1.238570e+00,2.680130e-01,6.104540e-05
2475,5.69792,9.576220e-03,5.062800e+03,7.127040e+06,1.236180e+00,2.651560e-01,6.147090e-05
2500,5.69792,9.570550e-03,5.141710e+03,7.254590e+06,1.233740e+00,2.623490e-01,6.189570e-05
2525,5.69792,9.564580e-03,5.228010e+03,7.384190e+06,1.231280e+00,2.595890e-01,6.231980e-05
2550,5.69792,9.558270e-03,5.321790e+03,7.516050e+06,1.228810e+00,2.568740e-01,6.274330e-05
2575,5.69792,9.551570e-03,5.423160e+03,7.650340e+06,1.226340e+00,2.542020e-01,6.316610e-05
2600,5.69792,9.544440e-03,5.532280e+03,7.787270e+06,1.223880e+00,2.515700e-01,6.358840e-05
2625,5.69792,9.536850e-03,5.649290e+03,7.927020e+06,1.221450e+00,2.489760e-01,6.401020e-05
2650,5.69792,9.528740e-03,5.774390e+03,8.069800e+06,1.219070e+00,2.464180e-01,6.443140e-05
2675,5.69792,9.520080e-03,5.907770e+03,8.215810e+06,1.216730e+00,2.438930e-01,6.485220e-05
2700,5.69792,9.510830e-03,6.049660e+03,8.365260e+06,1.214470e+00,2.414000e-01,6.527250e-05
2725,5.69792,9.500940e-03,6.200250e+03,8.518370e+06,1.212270e+00,2.389360e-01,6.569250e-05
2750,5.69792,9.490380e-03,6.359800e+03,8.675350e+06,1.210160e+00,2.365010e-01,6.611200e-05
2775,5.69792,9.479100e-03,6.528540e+03,8.836430e+06,1.208150e+00,2.340920e-01,6.653120e-05
2800,5.69792,9.467070e-03,6.706700e+03,9.001860e+06,1.206240e+00,2.317070e-01,6.695010e-05
2825,5.69792,9.454230e-03,6.894550e+03,9.171850e+06,1.204450e+00,2.293450e-01,6.736860e-05
2850,5.69792,9.440560e-03,7.092320e+03,9.346670e+06,1.202770e+00,2.270050e-01,6.778680e-05
2875,5.69792,9.426000e-03,7.300280e+03,9.526550e+06,1.201220e+00,2.246840e-01,6.820460e-05
2900,5.69792,9.410520e-03,7.518670e+03,9.711770e+06,1.199810e+00,2.223810e-01,6.862220e-05
2925,5.69792,9.394080e-03,7.747750e+03,9.902570e+06,1.198530e+00,2.200950e-01,6.903940e-05
2950,5.69792,9.376630e-03,7.987760e+03,1.009920e+07,1.197400e+00,2.178250e-01,6.945630e-05
2975,5.69792,9.358140e-03,8.238970e+03,1.030210e+07,1.196420e+00,2.155680e-01,6.987280e-05
3000,5.69792,9.338570e-03,8.501610e+03,1.051130e+07,1.195600e+00,2.133250e-01,7.028900e-05
3025,5.69792,9.317880e-03,8.775930e+03,1.072720e+07,1.194930e+00,2.110930e-01,7.070470e-05
3050,5.69792,9.296020e-03,9.062150e+03,1.095020e+07,1.194420e+00,2.088720e-01,7.111980e-05
3075,5.69792,9.272970e-03,9.360510e+03,1.118040e+07,1.194070e+00,2.066600e-01,7.153450e-05
3100,5.69792,9.248680e-03,9.671210e+03,1.141830e+07,1.193880e+00,2.044560e-01,7.194850e-05
3125,5.69792,9.223130e-03,9.994470e+03,1.166410e+07,1.193860e+00,2.022600e-01,7.236170e-05
3150,5.69792,9.196270e-03,1.033050e+04,1.191810e+07,1.194010e+00,2.000710e-01,7.277410e-05
3175,5.69792,9.168080e-03,1.067940e+04,1.218070e+07,1.194330e+00,1.978870e-01,7.318560e-05
3200,5.69792,9.138530e-03,1.104140e+04,1.245220e+07,1.194810e+00,1.957080e-01,7.359600e-05
3225,5.69792,9.107580e-03,1.141650e+04,1.273290e+07,1.195460e+00,1.935330e-01,7.400520e-05
3250,5.69792,9.075210e-03,1.180500e+04,1.302320e+07,1.196290e+00,1.913620e-01,7.441300e-05
3275,5.69792,9.041400e-03,1.220680e+04,1.332330e+07,1.197270e+00,1.891940e-01,7.481920e-05
3300,5.69792,9.006130e-03,1.262200e+04,1.363360e+07,1.198430e+00,1.870280e-01,7.522360e-05
3325,5.69792,8.969380e-03,1.305050e+04,1.395450e+07,1.199750e+00,1.848640e-01,7.562610e-05
3350,5.69792,8.931130e-03,1.349230e+04,1.428620e+07,1.201240e+00,1.827020e-01,7.602640e-05
3375,5.69792,8.891370e-03,1.394720e+04,1.462920e+07,1.202890e+00,1.805410e-01,7.642420e-05
3400,5.69792,8.850100e-03,1.441510e+04,1.498370e+07,1.204700e+00,1.783820e-01,7.681930e-05
3425,5.69792,8.807310e-03,1.489550e+04,1.535010e+07,1.206670e+00,1.762240e-01,7.721150e-05
3450,5.69792,8.762990e-03,1.538820e+04,1.572860e+07,1.208790e+00,1.740670e-01,7.760050e-05
3475,5.69792,8.717170e-03,1.589260e+04,1.611960e+07,1.211070e+00,1.719110e-01,7.798590e-05
3500,5.69792,8.669840e-03,1.640820e+04,1.652330e+07,1.213490e+00,1.697560e-01,7.836750e-05
3525,5.69792,8.621030e-03,1.693420e+04,1.694010e+07,1.216060e+00,1.676030e-01,7.874500e-05
3550,5.69792,8.570740e-03,1.746980e+04,1.737010e+07,1.218760e+00,1.654520e-01,7.911800e-05
3575,5.69792,8.519020e-03,1.801400e+04,1.781360e+07,1.221600e+00,1.633040e-01,7.948620e-05
3600,5.69792,8.465890e-03,1.856560e+04,1.827090e+07,1.224570e+00,1.611580e-01,7.984930e-05
3625,5.69792,8.411390e-03,1.912350e+04,1.874200e+07,1.227650e+00,1.590160e-01,8.020700e-05
3650,5.69792,8.355570e-03,1.968610e+04,1.922710e+07,1.230840e+00,1.568790e-01,8.055900e-05
3675,5.69792,8.298480e-03,2.025180e+04,1.972630e+07,1.234120e+00,1.547470e-01,8.090490e-05
3700,5.69792,8.240180e-03,2.081910e+04,2.023970e+07,1.237500e+00,1.526220e-01,8.124440e-05
3725,5.69792,8.180730e-03,2.138590e+04,2.076730e+07,1.240960e+00,1.505040e-01,8.157720e-05
3750,5.69792,8.120210e-03,2.195040e+04,2.130900e+07,1.244480e+00,1.483940e-01,8.190300e-05
3775,5.69792,8.058690e-03,2.251050e+04,2.186470e+07,1.248050e+00,1.462950e-01,8.222160e-05
3800,5.69792,7.996260e-03,2.306400e+04,2.243440e+07,1.251660e+00,1.442070e-01,8.253250e-05
3825,5.69792,7.933000e-03,2.360870e+04,2.301790e+07,1.255290e+00,1.421310e-01,8.283570e-05
3850,5.69792,7.869020e-03,2.414240e+04,2.361480e+07,1.258940e+00,1.400690e-01,8.313070e-05
3875,5.69792,7.804400e-03,2.466300e+04,2.422490e+07,1.262580e+00,1.380230e-01,8.341750e-05
