P_Pa,Bg,T_K,regime,Bc_mpp,Bc_ref,Bc_err_pct,hw_mpp_Jkg,hw_ref_Jkg,hw_err_pct
100,0.07,1950,ACTIF,1.64908000e-01,1.64908000e-01,0.000000,8.38135000e+05,8.38135000e+05,0.000000
100,0.07,2000,ACTIF,1.65337000e-01,1.65337000e-01,0.000000,9.57751000e+05,9.57751000e+05,0.000000
100,0.07,2050,ACTIF,1.65817000e-01,1.65817000e-01,0.000000,1.09134000e+06,1.09134000e+06,0.000000
100,0.07,2100,ACTIF,1.66346000e-01,1.66346000e-01,0.000000,1.24114000e+06,1.24114000e+06,0.000000
100,0.07,2150,ACTIF,1.66915000e-01,1.66915000e-01,0.000000,1.40903000e+06,1.40903000e+06,0.000000
100,0.07,2200,ACTIF,1.67517000e-01,1.67517000e-01,0.000000,1.59616000e+06,1.59616000e+06,0.000000
100,0.07,2250,ACTIF,1.68140000e-01,1.68140000e-01,0.000000,1.80251000e+06,1.80251000e+06,0.000000
100,0.07,2300,ACTIF,1.68780000e-01,1.68780000e-01,0.000000,2.02651000e+06,2.02651000e+06,0.000000
100,0.07,2350,ACTIF,1.69445000e-01,1.69445000e-01,0.000000,2.26485000e+06,2.26485000e+06,0.000000
100,0.07,2400,ACTIF,1.70174000e-01,1.70174000e-01,0.000000,2.51285000e+06,2.51285000e+06,0.000000
100,0.07,2450,ACTIF,1.71070000e-01,1.71070000e-01,0.000000,2.76569000e+06,2.76569000e+06,0.000000
100,0.07,2500,ACTIF,1.72343000e-01,1.72343000e-01,0.000000,3.02055000e+06,3.02055000e+06,0.000000
100,0.07,2550,ACTIF,1.74403000e-01,1.74403000e-01,0.000000,3.27979000e+06,3.27979000e+06,0.000000
100,0.07,2600,ACTIF,1.77994000e-01,1.77994000e-01,0.000000,3.55495000e+06,3.55495000e+06,0.000000
100,0.07,2650,ACTIF,1.84446000e-01,1.84446000e-01,0.000000,3.87157000e+06,3.87157000e+06,0.000000
100,0.07,2700,ACTIF,1.96125000e-01,1.96125000e-01,0.000000,4.27599000e+06,4.27599000e+06,0.000000
100,0.07,2750,ACTIF,2.17260000e-01,2.17260000e-01,0.000000,4.84537000e+06,4.84537000e+06,0.000000
100,0.07,2800,ACTIF,2.55567000e-01,2.55567000e-01,0.000000,5.70212000e+06,5.70212000e+06,0.000000
100,0.07,2850,ACTIF,3.25744000e-01,3.25744000e-01,0.000000,7.03139000e+06,7.03139000e+06,0.000000
100,0.07,2900,ACTIF,4.58126000e-01,4.58126000e-01,0.000000,9.09408000e+06,9.09408000e+06,0.000000
100,0.07,2950,ACTIF,7.25026000e-01,7.25026000e-01,0.000000,1.22150000e+07,1.22150000e+07,0.000000
100,0.07,3000,ACTIF,1.34987000e+00,1.34987000e+00,0.000000,1.67077000e+07,1.67077000e+07,0.000000
100,0.07,3050,ACTIF,3.53549000e+00,3.53549000e+00,0.000000,2.26840000e+07,2.26840000e+07,0.000000
100,0.07,3100,SATURE,2.00000000e+02,2.00000000e+02,0.000000,2.89278000e+07,2.89278000e+07,0.000000
100,0.07,3150,SATURE,2.00000000e+02,2.00000000e+02,0.000000,2.96029000e+07,2.96029000e+07,0.000000
100,0.07,3200,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.04522000e+07,3.04522000e+07,0.000000
100,0.07,3250,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.15273000e+07,3.15273000e+07,0.000000
100,0.07,3300,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.28937000e+07,3.28937000e+07,0.000000
100,0.07,3350,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.46316000e+07,3.46316000e+07,0.000000
100,0.07,3400,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.68323000e+07,3.68323000e+07,0.000000
100,0.07,3450,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.95825000e+07,3.95825000e+07,0.000000
100,0.07,3500,SATURE,2.00000000e+02,2.00000000e+02,0.000000,4.29252000e+07,4.29252000e+07,0.000000
100,0.1,300,ACTIF,1.01889000e-02,1.01889000e-02,0.000000,-3.32463000e+06,-3.32463000e+06,0.000000
100,0.1,350,ACTIF,1.31878000e-02,1.31878000e-02,0.000000,-3.25702000e+06,-3.25702000e+06,0.000000
100,0.1,400,ACTIF,1.73920000e-02,1.73920000e-02,0.000000,-3.17889000e+06,-3.17889000e+06,0.000000
100,0.1,450,ACTIF,2.28692000e-02,2.28692000e-02,0.000000,-3.07735000e+06,-3.07735000e+06,0.000000
100,0.1,500,ACTIF,2.98848000e-02,2.98848000e-02,0.000000,-2.93822000e+06,-2.93822000e+06,0.000000
100,0.1,550,ACTIF,3.85499000e-02,3.85499000e-02,0.000000,-2.76713000e+06,-2.76713000e+06,0.000000
100,0.1,600,ACTIF,4.92531000e-02,4.92531000e-02,0.000000,-2.56700000e+06,-2.56700000e+06,0.000000
100,0.1,650,ACTIF,6.63799000e-02,6.63799000e-02,0.000000,-2.27049000e+06,-2.27049000e+06,0.000000
100,0.1,700,ACTIF,9.73322000e-02,9.73322000e-02,0.000000,-1.77927000e+06,-1.77927000e+06,0.000000
100,0.1,750,ACTIF,1.33300000e-01,1.33300000e-01,0.000000,-1.23734000e+06,-1.23734000e+06,0.000000
100,0.1,800,ACTIF,1.51358000e-01,1.51358000e-01,0.000000,-9.42407000e+05,-9.42407000e+05,0.000000
100,0.1,850,ACTIF,1.56180000e-01,1.56180000e-01,0.000000,-8.16733000e+05,-8.16733000e+05,0.000000
100,0.1,900,ACTIF,1.57318000e-01,1.57318000e-01,0.000000,-7.36542000e+05,-7.36542000e+05,0.000000
100,0.1,950,ACTIF,1.57614000e-01,1.57614000e-01,0.000000,-6.66190000e+05,-6.66190000e+05,0.000000
100,0.1,1000,ACTIF,1.57702000e-01,1.57702000e-01,0.000000,-5.97818000e+05,-5.97818000e+05,0.000000
100,0.1,1050,ACTIF,1.57732000e-01,1.57732000e-01,0.000000,-5.29590000e+05,-5.29590000e+05,0.000000
100,0.1,1100,ACTIF,1.57745000e-01,1.57745000e-01,0.000000,-4.61042000e+05,-4.61042000e+05,0.000000
100,0.1,1150,ACTIF,1.57753000e-01,1.57753000e-01,0.000000,-3.92042000e+05,-3.92042000e+05,0.000000
100,0.1,1200,ACTIF,1.57762000e-01,1.57762000e-01,0.000000,-3.22551000e+05,-3.22551000e+05,0.000000
100,0.1,1250,ACTIF,1.57774000e-01,1.57774000e-01,0.000000,-2.52555000e+05,-2.52555000e+05,0.000000
100,0.1,1300,ACTIF,1.57792000e-01,1.57792000e-01,0.000000,-1.82032000e+05,-1.82032000e+05,0.000000
100,0.1,1350,ACTIF,1.57817000e-01,1.57817000e-01,0.000000,-1.10943000e+05,-1.10943000e+05,0.000000
100,0.1,1400,ACTIF,1.57853000e-01,1.57853000e-01,0.000000,-3.92190000e+04,-3.92190000e+04,0.000000
100,0.1,1450,ACTIF,1.57902000e-01,1.57902000e-01,0.000000,3.32589000e+04,3.32589000e+04,0.000000
100,0.1,1500,ACTIF,1.57970000e-01,1.57970000e-01,0.000000,1.06677000e+05,1.06677000e+05,0.000000
100,0.1,1550,ACTIF,1.58059000e-01,1.58059000e-01,0.000000,1.81318000e+05,1.81318000e+05,0.000000
100,0.1,1600,ACTIF,1.58174000e-01,1.58174000e-01,0.000000,2.57590000e+05,2.57590000e+05,0.000000
100,0.1,1650,ACTIF,1.58322000e-01,1.58322000e-01,0.000000,3.36067000e+05,3.36067000e+05,0.000000
100,0.1,1700,ACTIF,1.58507000e-01,1.58507000e-01,0.000000,4.17536000e+05,4.17536000e+05,0.000000
100,0.1,1750,ACTIF,1.58736000e-01,1.58736000e-01,0.000000,5.03038000e+05,5.03038000e+05,0.000000
100,0.1,1800,ACTIF,1.59014000e-01,1.59014000e-01,0.000000,5.93921000e+05,5.93921000e+05,0.000000
100,0.1,1850,ACTIF,1.59347000e-01,1.59347000e-01,0.000000,6.91880000e+05,6.91880000e+05,0.000000
100,0.1,1900,ACTIF,1.59741000e-01,1.59741000e-01,0.000000,7.98984000e+05,7.98984000e+05,0.000000
100,0.1,1950,ACTIF,1.60199000e-01,1.60199000e-01,0.000000,9.17678000e+05,9.17678000e+05,0.000000
100,0.1,2000,ACTIF,1.60725000e-01,1.60725000e-01,0.000000,1.05074000e+06,1.05074000e+06,0.000000
100,0.1,2050,ACTIF,1.61318000e-01,1.61318000e-01,0.000000,1.20119000e+06,1.20119000e+06,0.000000
100,0.1,2100,ACTIF,1.61975000e-01,1.61975000e-01,0.000000,1.37206000e+06,1.37206000e+06,0.000000
100,0.1,2150,ACTIF,1.62691000e-01,1.62691000e-01,0.000000,1.56615000e+06,1.56615000e+06,0.000000
100,0.1,2200,ACTIF,1.63454000e-01,1.63454000e-01,0.000000,1.78556000e+06,1.78556000e+06,0.000000
100,0.1,2250,ACTIF,1.64255000e-01,1.64255000e-01,0.000000,2.03117000e+06,2.03117000e+06,0.000000
100,0.1,2300,ACTIF,1.65084000e-01,1.65084000e-01,0.000000,2.30207000e+06,2.30207000e+06,0.000000
100,0.1,2350,ACTIF,1.65946000e-01,1.65946000e-01,0.000000,2.59520000e+06,2.59520000e+06,0.000000
100,0.1,2400,ACTIF,1.66876000e-01,1.66876000e-01,0.000000,2.90535000e+06,2.90535000e+06,0.000000
100,0.1,2450,ACTIF,1.67973000e-01,1.67973000e-01,0.000000,3.22611000e+06,3.22611000e+06,0.000000
100,0.1,2500,ACTIF,1.69458000e-01,1.69458000e-01,0.000000,3.55203000e+06,3.55203000e+06,0.000000
100,0.1,2550,ACTIF,1.71765000e-01,1.71765000e-01,0.000000,3.88219000e+06,3.88219000e+06,0.000000
100,0.1,2600,ACTIF,1.75701000e-01,1.75701000e-01,0.000000,4.22495000e+06,4.22495000e+06,0.000000
100,0.1,2650,ACTIF,1.82721000e-01,1.82721000e-01,0.000000,4.60385000e+06,4.60385000e+06,0.000000
100,0.1,2700,ACTIF,1.95420000e-01,1.95420000e-01,0.000000,5.06495000e+06,5.06495000e+06,0.000000
100,0.1,2750,ACTIF,2.18439000e-01,2.18439000e-01,0.000000,5.68694000e+06,5.68694000e+06,0.000000
100,0.1,2800,ACTIF,2.60247000e-01,2.60247000e-01,0.000000,6.59460000e+06,6.59460000e+06,0.000000
100,0.1,2850,ACTIF,3.36961000e-01,3.36961000e-01,0.000000,7.97366000e+06,7.97366000e+06,0.000000
100,0.1,2900,ACTIF,4.81839000e-01,4.81839000e-01,0.000000,1.00773000e+07,1.00773000e+07,0.000000
100,0.1,2950,ACTIF,7.74106000e-01,7.74106000e-01,0.000000,1.32016000e+07,1.32016000e+07,0.000000
100,0.1,3000,ACTIF,1.45837000e+00,1.45837000e+00,0.000000,1.75914000e+07,1.75914000e+07,0.000000
100,0.1,3050,ACTIF,3.84962000e+00,3.84962000e+00,0.000000,2.32453000e+07,2.32453000e+07,0.000000
100,0.1,3100,SATURE,2.00000000e+02,2.00000000e+02,0.000000,2.89318000e+07,2.89318000e+07,0.000000
100,0.1,3150,SATURE,2.00000000e+02,2.00000000e+02,0.000000,2.96073000e+07,2.96073000e+07,0.000000
100,0.1,3200,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.04569000e+07,3.04569000e+07,0.000000
100,0.1,3250,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.15324000e+07,3.15324000e+07,0.000000
100,0.1,3300,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.28993000e+07,3.28993000e+07,-0.000000
100,0.1,3350,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.46377000e+07,3.46377000e+07,0.000000
100,0.1,3400,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.68390000e+07,3.68390000e+07,0.000000
100,0.1,3450,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.95897000e+07,3.95897000e+07,0.000000
100,0.1,3500,SATURE,2.00000000e+02,2.00000000e+02,0.000000,4.29326000e+07,4.29326000e+07,0.000000
100,0.15,300,ZERO,0.00000000e+00,0.00000000e+00,0.000000,-3.64716000e+06,-3.64716000e+06,0.000000
100,0.15,350,ZERO,0.00000000e+00,0.00000000e+00,0.000000,-3.55987000e+06,-3.55987000e+06,0.000000
100,0.15,400,ZERO,0.00000000e+00,0.00000000e+00,0.000000,-3.46038000e+06,-3.46038000e+06,0.000000
100,0.15,450,ZERO,0.00000000e+00,0.00000000e+00,0.000000,-3.33343000e+06,-3.33343000e+06,0.000000
100,0.15,500,ACTIF,6.36140000e-03,6.36140000e-03,0.000000,-3.15972000e+06,-3.15972000e+06,0.000000
100,0.15,550,ACTIF,1.64239000e-02,1.64239000e-02,0.000000,-2.94566000e+06,-2.94566000e+06,0.000000
100,0.15,600,ACTIF,2.93277000e-02,2.93277000e-02,0.000000,-2.70405000e+06,-2.70405000e+06,0.000000
100,0.15,650,ACTIF,4.92066000e-02,4.92066000e-02,0.000000,-2.37035000e+06,-2.37035000e+06,0.000000
100,0.15,700,ACTIF,8.36115000e-02,8.36115000e-02,0.000000,-1.84127000e+06,-1.84127000e+06,0.000000
100,0.15,750,ACTIF,1.22783000e-01,1.22783000e-01,0.000000,-1.26929000e+06,-1.26929000e+06,0.000000
100,0.15,800,ACTIF,1.42269000e-01,1.42269000e-01,0.000000,-9.60539000e+05,-9.60539000e+05,0.000000
100,0.15,850,ACTIF,1.47481000e-01,1.47481000e-01,0.000000,-8.28281000e+05,-8.28281000e+05,0.000000
100,0.15,900,ACTIF,1.48720000e-01,1.48720000e-01,0.000000,-7.43374000e+05,-7.43374000e+05,0.000000
100,0.15,950,ACTIF,1.49045000e-01,1.49045000e-01,0.000000,-6.68788000e+05,-6.68788000e+05,0.000000
100,0.15,1000,ACTIF,1.49143000e-01,1.49143000e-01,0.000000,-5.96310000e+05,-5.96310000e+05,0.000000
100,0.15,1050,ACTIF,1.49177000e-01,1.49177000e-01,0.000000,-5.24002000e+05,-5.24002000e+05,0.000000
100,0.15,1100,ACTIF,1.49192000e-01,1.49192000e-01,0.000000,-4.51367000e+05,-4.51367000e+05,0.000000
100,0.15,1150,ACTIF,1.49202000e-01,1.49202000e-01,0.000000,-3.78258000e+05,-3.78258000e+05,0.000000
100,0.15,1200,ACTIF,1.49212000e-01,1.49212000e-01,0.000000,-3.04628000e+05,-3.04628000e+05,0.000000
100,0.15,1250,ACTIF,1.49227000e-01,1.49227000e-01,0.000000,-2.30452000e+05,-2.30452000e+05,0.000000
100,0.15,1300,ACTIF,1.49248000e-01,1.49248000e-01,0.000000,-1.55701000e+05,-1.55701000e+05,0.000000
100,0.15,1350,ACTIF,1.49279000e-01,1.49279000e-01,0.000000,-8.03217000e+04,-8.03217000e+04,0.000000
100,0.15,1400,ACTIF,1.49323000e-01,1.49323000e-01,0.000000,-4.22356000e+03,-4.22356000e+03,0.000000
100,0.15,1450,ACTIF,1.49384000e-01,1.49384000e-01,0.000000,7.27440000e+04,7.27440000e+04,0.000000
100,0.15,1500,ACTIF,1.49466000e-01,1.49466000e-01,0.000000,1.50816000e+05,1.50816000e+05,0.000000
100,0.15,1550,ACTIF,1.49576000e-01,1.49576000e-01,0.000000,2.30344000e+05,2.30344000e+05,0.000000
100,0.15,1600,ACTIF,1.49718000e-01,1.49718000e-01,0.000000,3.11839000e+05,3.11839000e+05,0.000000
100,0.15,1650,ACTIF,1.49900000e-01,1.49900000e-01,0.000000,3.96018000e+05,3.96018000e+05,0.000000
100,0.15,1700,ACTIF,1.50129000e-01,1.50129000e-01,0.000000,4.83862000e+05,4.83862000e+05,0.000000
100,0.15,1750,ACTIF,1.50412000e-01,1.50412000e-01,0.000000,5.76674000e+05,5.76674000e+05,0.000000
100,0.15,1800,ACTIF,1.50756000e-01,1.50756000e-01,0.000000,6.76145000e+05,6.76145000e+05,0.000000
100,0.15,1850,ACTIF,1.51171000e-01,1.51171000e-01,0.000000,7.84411000e+05,7.84411000e+05,0.000000
100,0.15,1900,ACTIF,1.51662000e-01,1.51662000e-01,0.000000,9.04097000e+05,9.04097000e+05,0.000000
100,0.15,1950,ACTIF,1.52237000e-01,1.52237000e-01,0.000000,1.03834000e+06,1.03834000e+06,0.000000
100,0.15,2000,ACTIF,1.52899000e-01,1.52899000e-01,0.000000,1.19075000e+06,1.19075000e+06,0.000000
100,0.15,2050,ACTIF,1.53651000e-01,1.53651000e-01,0.000000,1.36535000e+06,1.36535000e+06,0.000000
100,0.15,2100,ACTIF,1.54491000e-01,1.54491000e-01,0.000000,1.56634000e+06,1.56634000e+06,0.000000
100,0.15,2150,ACTIF,1.55415000e-01,1.55415000e-01,0.000000,1.79780000e+06,1.79780000e+06,0.000000
100,0.15,2200,ACTIF,1.56411000e-01,1.56411000e-01,0.000000,2.06325000e+06,2.06325000e+06,0.000000
100,0.15,2250,ACTIF,1.57468000e-01,1.57468000e-01,0.000000,2.36496000e+06,2.36496000e+06,0.000000
100,0.15,2300,ACTIF,1.58573000e-01,1.58573000e-01,0.000000,2.70324000e+06,2.70324000e+06,0.000000
100,0.15,2350,ACTIF,1.59726000e-01,1.59726000e-01,0.000000,3.07570000e+06,3.07570000e+06,0.000000
100,0.15,2400,ACTIF,1.60960000e-01,1.60960000e-01,0.000000,3.47695000e+06,3.47695000e+06,0.000000
100,0.15,2450,ACTIF,1.62373000e-01,1.62373000e-01,0.000000,3.89904000e+06,3.89904000e+06,0.000000
100,0.15,2500,ACTIF,1.64201000e-01,1.64201000e-01,0.000000,4.33342000e+06,4.33342000e+06,0.000000
100,0.15,2550,ACTIF,1.66921000e-01,1.66921000e-01,0.000000,4.77471000e+06,4.77471000e+06,0.000000
100,0.15,2600,ACTIF,1.71441000e-01,1.71441000e-01,0.000000,5.22636000e+06,5.22636000e+06,0.000000
100,0.15,2650,ACTIF,1.79418000e-01,1.79418000e-01,0.000000,5.70785000e+06,5.70785000e+06,0.000000
100,0.15,2700,ACTIF,1.93821000e-01,1.93821000e-01,0.000000,6.26331000e+06,6.26331000e+06,0.000000
100,0.15,2750,ACTIF,2.19977000e-01,2.19977000e-01,0.000000,6.97182000e+06,6.97182000e+06,0.000000
100,0.15,2800,ACTIF,2.67599000e-01,2.67599000e-01,0.000000,7.95954000e+06,7.95954000e+06,0.000000
100,0.15,2850,ACTIF,3.55171000e-01,3.55171000e-01,0.000000,9.41021000e+06,9.41021000e+06,0.000000
100,0.15,2900,ACTIF,5.20806000e-01,5.20806000e-01,0.000000,1.15618000e+07,1.15618000e+07,0.000000
100,0.15,2950,ACTIF,8.55236000e-01,8.55236000e-01,0.000000,1.46637000e+07,1.46637000e+07,0.000000
100,0.15,3000,ACTIF,1.63829000e+00,1.63829000e+00,0.000000,1.88637000e+07,1.88637000e+07,0.000000
100,0.15,3050,ACTIF,4.37119000e+00,4.37119000e+00,0.000000,2.40226000e+07,2.40226000e+07,0.000000
100,0.15,3100,SATURE,2.00000000e+02,2.00000000e+02,0.000000,2.89386000e+07,2.89386000e+07,0.000000
100,0.15,3150,SATURE,2.00000000e+02,2.00000000e+02,0.000000,2.96145000e+07,2.96145000e+07,0.000000
100,0.15,3200,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.04647000e+07,3.04647000e+07,0.000000
100,0.15,3250,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.15409000e+07,3.15409000e+07,0.000000
100,0.15,3300,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.29086000e+07,3.29086000e+07,0.000000
100,0.15,3350,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.46480000e+07,3.46480000e+07,0.000000
100,0.15,3400,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.68502000e+07,3.68502000e+07,0.000000
100,0.15,3450,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.96016000e+07,3.96016000e+07,0.000000
100,0.15,3500,SATURE,2.00000000e+02,2.00000000e+02,0.000000,4.29449000e+07,4.29449000e+07,0.000000
100,0.2,300,ZERO,0.00000000e+00,0.00000000e+00,0.000000,-3.94146000e+06,-3.94146000e+06,0.000000
100,0.2,350,ZERO,0.00000000e+00,0.00000000e+00,0.000000,-3.83037000e+06,-3.83037000e+06,0.000000
100,0.2,400,ZERO,0.00000000e+00,0.00000000e+00,0.000000,-3.71074000e+06,-3.71074000e+06,0.000000
100,0.2,450,ZERO,0.00000000e+00,0.00000000e+00,0.000000,-3.56321000e+06,-3.56321000e+06,0.000000
100,0.2,500,ZERO,0.00000000e+00,0.00000000e+00,0.000000,-3.36199000e+06,-3.36199000e+06,0.000000
100,0.2,550,ZERO,0.00000000e+00,0.00000000e+00,0.000000,-3.11142000e+06,-3.11142000e+06,0.000000
100,0.2,600,ACTIF,9.91399000e-03,9.91399000e-03,0.000000,-2.83242000e+06,-2.83242000e+06,0.000000
100,0.2,650,ACTIF,3.22312000e-02,3.22312000e-02,0.000000,-2.46414000e+06,-2.46414000e+06,0.000000
100,0.2,700,ACTIF,6.99653000e-02,6.99653000e-02,0.000000,-1.89948000e+06,-1.89948000e+06,0.000000
100,0.2,750,ACTIF,1.12292000e-01,1.12292000e-01,0.000000,-1.29929000e+06,-1.29929000e+06,0.000000
100,0.2,800,ACTIF,1.33190000e-01,1.33190000e-01,0.000000,-9.77548000e+05,-9.77548000e+05,0.000000
100,0.2,850,ACTIF,1.38786000e-01,1.38786000e-01,0.000000,-8.39110000e+05,-8.39110000e+05,0.000000
100,0.2,900,ACTIF,1.40124000e-01,1.40124000e-01,0.000000,-7.49781000e+05,-7.49781000e+05,0.000000
100,0.2,950,ACTIF,1.40478000e-01,1.40478000e-01,0.000000,-6.71226000e+05,-6.71226000e+05,0.000000
100,0.2,1000,ACTIF,1.40584000e-01,1.40584000e-01,0.000000,-5.94895000e+05,-5.94895000e+05,0.000000
100,0.2,1050,ACTIF,1.40622000e-01,1.40622000e-01,0.000000,-5.18761000e+05,-5.18761000e+05,0.000000
100,0.2,1100,ACTIF,1.40638000e-01,1.40638000e-01,0.000000,-4.42293000e+05,-4.42293000e+05,0.000000
100,0.2,1150,ACTIF,1.40650000e-01,1.40650000e-01,0.000000,-3.65330000e+05,-3.65330000e+05,0.000000
100,0.2,1200,ACTIF,1.40662000e-01,1.40662000e-01,0.000000,-2.87818000e+05,-2.87818000e+05,0.000000
100,0.2,1250,ACTIF,1.40679000e-01,1.40679000e-01,0.000000,-2.09726000e+05,-2.09726000e+05,0.000000
100,0.2,1300,ACTIF,1.40703000e-01,1.40703000e-01,0.000000,-1.31015000e+05,-1.31015000e+05,0.000000
100,0.2,1350,ACTIF,1.40739000e-01,1.40739000e-01,0.000000,-5.16224000e+04,-5.16224000e+04,0.000000
100,0.2,1400,ACTIF,1.40790000e-01,1.40790000e-01,0.000000,2.85619000e+04,2.85619000e+04,0.000000
100,0.2,1450,ACTIF,1.40860000e-01,1.40860000e-01,0.000000,1.09715000e+05,1.09715000e+05,0.000000
100,0.2,1500,ACTIF,1.40956000e-01,1.40956000e-01,0.000000,1.92111000e+05,1.92111000e+05,0.000000
100,0.2,1550,ACTIF,1.41082000e-01,1.41082000e-01,0.000000,2.76164000e+05,2.76164000e+05,0.000000
100,0.2,1600,ACTIF,1.41248000e-01,1.41248000e-01,0.000000,3.62469000e+05,3.62469000e+05,0.000000
100,0.2,1650,ACTIF,1.41459000e-01,1.41459000e-01,0.000000,4.51867000e+05,4.51867000e+05,0.000000
100,0.2,1700,ACTIF,1.41724000e-01,1.41724000e-01,0.000000,5.45503000e+05,5.45503000e+05,0.000000
100,0.2,1750,ACTIF,1.42053000e-01,1.42053000e-01,0.000000,6.44905000e+05,6.44905000e+05,0.000000
100,0.2,1800,ACTIF,1.42455000e-01,1.42455000e-01,0.000000,7.52059000e+05,7.52059000e+05,0.000000
100,0.2,1850,ACTIF,1.42939000e-01,1.42939000e-01,0.000000,8.69479000e+05,8.69479000e+05,0.000000
100,0.2,1900,ACTIF,1.43514000e-01,1.43514000e-01,0.000000,1.00027000e+06,1.00027000e+06,0.000000
100,0.2,1950,ACTIF,1.44189000e-01,1.44189000e-01,0.000000,1.14815000e+06,1.14815000e+06,0.000000
100,0.2,2000,ACTIF,1.44969000e-01,1.44969000e-01,0.000000,1.31747000e+06,1.31747000e+06,0.000000
100,0.2,2050,ACTIF,1.45859000e-01,1.45859000e-01,0.000000,1.51309000e+06,1.51309000e+06,0.000000
100,0.2,2100,ACTIF,1.46859000e-01,1.46859000e-01,0.000000,1.74023000e+06,1.74023000e+06,0.000000
100,0.2,2150,ACTIF,1.47964000e-01,1.47964000e-01,0.000000,2.00411000e+06,2.00411000e+06,-0.000000
100,0.2,2200,ACTIF,1.49164000e-01,1.49164000e-01,0.000000,2.30947000e+06,2.30947000e+06,0.000000
100,0.2,2250,ACTIF,1.50445000e-01,1.50445000e-01,0.000000,2.65987000e+06,2.65987000e+06,0.000000
100,0.2,2300,ACTIF,1.51795000e-01,1.51795000e-01,0.000000,3.05675000e+06,3.05675000e+06,0.000000
100,0.2,2350,ACTIF,1.53211000e-01,1.53211000e-01,0.000000,3.49858000e+06,3.49858000e+06,0.000000
100,0.2,2400,ACTIF,1.54721000e-01,1.54721000e-01,0.000000,3.98011000e+06,3.98011000e+06,0.000000
100,0.2,2450,ACTIF,1.56429000e-01,1.56429000e-01,0.000000,4.49251000e+06,4.49251000e+06,0.000000
100,0.2,2500,ACTIF,1.58585000e-01,1.58585000e-01,0.000000,5.02500000e+06,5.02500000e+06,0.000000
100,0.2,2550,ACTIF,1.61710000e-01,1.61710000e-01,0.000000,5.56862000e+06,5.56862000e+06,0.000000
100,0.2,2600,ACTIF,1.66811000e-01,1.66811000e-01,0.000000,6.12244000e+06,6.12244000e+06,0.000000
100,0.2,2650,ACTIF,1.75742000e-01,1.75742000e-01,0.000000,6.70177000e+06,6.70177000e+06,0.000000
100,0.2,2700,ACTIF,1.91847000e-01,1.91847000e-01,0.000000,7.34777000e+06,7.34777000e+06,0.000000
100,0.2,2750,ACTIF,2.21126000e-01,2.21126000e-01,0.000000,8.13817000e+06,8.13817000e+06,0.000000
100,0.2,2800,ACTIF,2.74538000e-01,2.74538000e-01,0.000000,9.19818000e+06,9.19818000e+06,0.000000
100,0.2,2850,ACTIF,3.72925000e-01,3.72925000e-01,0.000000,1.07069000e+07,1.07069000e+07,0.000000
100,0.2,2900,ACTIF,5.59252000e-01,5.59252000e-01,0.000000,1.28850000e+07,1.28850000e+07,0.000000
100,0.2,2950,ACTIF,9.35728000e-01,9.35728000e-01,0.000000,1.59389000e+07,1.59389000e+07,0.000000
100,0.2,3000,ACTIF,1.81730000e+00,1.81730000e+00,0.000000,1.99377000e+07,1.99377000e+07,0.000000
100,0.2,3050,ACTIF,4.89076000e+00,4.89076000e+00,0.000000,2.46517000e+07,2.46517000e+07,0.000000
100,0.2,3100,SATURE,2.00000000e+02,2.00000000e+02,0.000000,2.89453000e+07,2.89453000e+07,0.000000
100,0.2,3150,SATURE,2.00000000e+02,2.00000000e+02,0.000000,2.96217000e+07,2.96217000e+07,0.000000
100,0.2,3200,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.04725000e+07,3.04725000e+07,0.000000
100,0.2,3250,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.15494000e+07,3.15494000e+07,0.000000
100,0.2,3300,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.29179000e+07,3.29179000e+07,0.000000
100,0.2,3350,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.46582000e+07,3.46582000e+07,0.000000
100,0.2,3400,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.68613000e+07,3.68613000e+07,0.000000
100,0.2,3450,SATURE,2.00000000e+02,2.00000000e+02,0.000000,3.96135000e+07,3.96135000e+07,0.000000
100,0.2,3500,SATURE,2.00000000e+02,2.00000000e+02,0.000000,4.29572000e+07,4.29572000e+07,0.000000
