P_atm,Tw[K],B'c,hw[MJ/kg],N,O,NO,N2,O2,Mo,MoO,MoO2,MoO3,Mo2O6,Mo3O9,Mo4O12,Mo5O15,Mo(cr),Mo(L),MoO2(cr),MoO3(cr),MoO3(L)
1000,1.675000e+03,0.000000e+00,1.590130e+00,1.059690e-13,8.509430e-13,5.101080e-09,1.000000e+00,6.208340e-13,1.625710e-16,7.570230e-14,9.683720e-11,2.027450e-09,5.670960e-10,6.277180e-11,7.694560e-14,1.880470e-17,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,1.700000e+03,0.000000e+00,1.621670e+00,1.757400e-13,1.499450e-12,7.566440e-09,1.000000e+00,1.125910e-12,3.221760e-16,1.469020e-13,1.705500e-10,3.356750e-09,1.019840e-09,1.270020e-10,1.807150e-13,5.232900e-17,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,1.725000e+03,0.000000e+00,1.653270e+00,2.872320e-13,2.598330e-12,1.109160e-08,1.000000e+00,2.005450e-12,6.257430e-16,2.794340e-13,2.951660e-10,5.469780e-09,1.799110e-09,2.509780e-10,4.124060e-13,1.406740e-16,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,1.750000e+03,0.000000e+00,1.684920e+00,4.629460e-13,4.430970e-12,1.607640e-08,1.000000e+00,3.511020e-12,1.192130e-15,5.214760e-13,5.023560e-10,8.778000e-09,3.115910e-09,4.849140e-10,9.155570e-13,3.658460e-16,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,1.775000e+03,0.000000e+00,1.716620e+00,7.362430e-13,7.441080e-12,2.305060e-08,1.000000e+00,6.046210e-12,2.229640e-15,9.555280e-13,8.413810e-10,1.388270e-08,5.302020e-09,9.168510e-10,1.979530e-12,9.216680e-16,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,1.800000e+03,0.000000e+00,1.748360e+00,1.155970e-12,1.231360e-11,3.270930e-08,1.000000e+00,1.024850e-11,4.096920e-15,1.720430e-12,1.387710e-09,2.165030e-08,8.870330e-09,1.697900e-09,4.172690e-12,2.252130e-15,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,1.825000e+03,0.000000e+00,1.780150e+00,1.792800e-12,2.009110e-11,4.595550e-08,1.000000e+00,1.710980e-11,7.401330e-15,3.045970e-12,2.255280e-09,3.331300e-08,1.460070e-08,3.082210e-09,8.583740e-12,5.344080e-15,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,1.850000e+03,0.000000e+00,1.811990e+00,2.747870e-12,3.234030e-11,6.395260e-08,1.000000e+00,2.815180e-11,1.315500e-14,5.306470e-12,3.613740e-09,5.060070e-08,2.366010e-08,5.488900e-09,1.724860e-11,1.232840e-14,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,1.875000e+03,0.000000e+00,1.843870e+00,4.164310e-12,5.138520e-11,8.818550e-08,1.000000e+00,4.567640e-11,2.301860e-14,9.102400e-12,5.712330e-09,7.591270e-08,3.776900e-08,9.596230e-09,3.388730e-11,2.767920e-14,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,1.900000e+03,0.000000e+00,1.875790e+00,6.242590e-12,8.063190e-11,1.205350e-07,1.000000e+00,7.312130e-11,3.967770e-14,1.538300e-11,8.912500e-09,1.125370e-07,5.942610e-08,1.648200e-08,6.514650e-11,6.054240e-14,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,1.925000e+03,0.000000e+00,1.907750e+00,9.260740e-12,1.250150e-10,1.633610e-07,1.000000e+00,1.155550e-10,6.741310e-14,2.562790e-11,1.373210e-08,1.649290e-07,9.221010e-08,2.782910e-08,1.226490e-10,1.291340e-13,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,1.950000e+03,0.000000e+00,1.939750e+00,1.360060e-11,1.916030e-10,2.196100e-07,9.999990e-01,1.803590e-10,1.129570e-13,4.211210e-11,2.090400e-08,2.390610e-07,1.411770e-07,4.622110e-08,2.263030e-10,2.688370e-13,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,1.975000e+03,0.000000e+00,1.971790e+00,1.978210e-11,2.904140e-10,2.929220e-07,9.999990e-01,2.781630e-10,1.867600e-13,6.828910e-11,3.145400e-08,3.428540e-07,2.133740e-07,7.555980e-08,4.095220e-10,5.467450e-13,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.000000e+03,0.000000e+00,2.003860e+00,2.850620e-11,4.354990e-10,3.877720e-07,9.999990e-01,4.240950e-10,3.048390e-13,1.093350e-10,4.680220e-08,4.867070e-07,3.185060e-07,1.216450e-07,7.273190e-10,1.087130e-12,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.025000e+03,0.000000e+00,2.035960e+00,4.071110e-11,6.463720e-10,5.096210e-07,9.999980e-01,6.394630e-10,4.914520e-13,1.729160e-10,6.889310e-08,6.841400e-07,4.697680e-07,1.929690e-07,1.268580e-09,2.115060e-12,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.050000e+03,0.000000e+00,2.068090e+00,5.764110e-11,9.498760e-10,6.650860e-07,9.999970e-01,9.539600e-10,7.829080e-13,2.702550e-10,1.003630e-07,9.525630e-07,6.848870e-07,3.017770e-07,2.174310e-09,4.029260e-12,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.075000e+03,0.000000e+00,2.100240e+00,8.093450e-11,1.382590e-09,8.621400e-07,9.999960e-01,1.408560e-09,1.232950e-12,4.175980e-10,1.447520e-07,1.314200e-06,9.874120e-07,4.654830e-07,3.664320e-09,7.521430e-12,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.100000e+03,0.000000e+00,2.132410e+00,1.127320e-10,1.993950e-09,1.110330e-06,9.999950e-01,2.059240e-09,1.920290e-12,6.382110e-10,2.067650e-07,1.797150e-06,1.408280e-06,7.085020e-07,6.075460e-09,1.376700e-11,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.125000e+03,0.000000e+00,2.164600e+00,1.558090e-10,2.850130e-09,1.421010e-06,9.999930e-01,2.981800e-09,2.958970e-12,9.650720e-10,2.926040e-07,2.436670e-06,1.987670e-06,1.064600e-06,9.915390e-09,2.472410e-11,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.150000e+03,0.000000e+00,2.196790e+00,2.137420e-10,4.039060e-09,1.807630e-06,9.999900e-01,4.277930e-09,4.512630e-12,1.444460e-09,4.103670e-07,3.276610e-06,2.777270e-06,1.579890e-06,1.593700e-08,4.359230e-11,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.175000e+03,0.000000e+00,2.228970e+00,2.911050e-10,5.676620e-09,2.286020e-06,9.999870e-01,6.082870e-09,6.813790e-12,2.140670e-09,5.705420e-07,4.371070e-06,3.842830e-06,2.316510e-06,2.523950e-08,7.550250e-11,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.200000e+03,0.000000e+00,2.261120e+00,3.937110e-10,7.914330e-09,2.874700e-06,9.999820e-01,8.574990e-09,1.018980e-11,3.142270e-09,7.865960e-07,5.786290e-06,5.267180e-06,3.357130e-06,3.940310e-08,1.285320e-10,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.225000e+03,0.000000e+00,2.293240e+00,5.289040e-10,1.094890e-08,3.595270e-06,9.999760e-01,1.198770e-08,1.509730e-11,4.570050e-09,1.075690e-06,7.602800e-06,7.153770e-06,4.810560e-06,6.066740e-08,2.151780e-10,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.250000e+03,0.000000e+00,2.325300e+00,7.059010e-10,1.503390e-08,4.472740e-06,9.999680e-01,1.662410e-08,2.216780e-11,6.587440e-09,1.459500e-06,9.917690e-06,9.630370e-06,6.818110e-06,9.215870e-08,3.544390e-10,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.275000e+03,0.000000e+00,2.357260e+00,9.362060e-10,2.049380e-08,5.535970e-06,9.999570e-01,2.287440e-08,3.226750e-11,9.413640e-09,1.965270e-06,1.284730e-05,1.285350e-05,9.561340e-06,1.381810e-07,5.747130e-10,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.300000e+03,0.000000e+00,2.389100e+00,1.234100e-09,2.774120e-08,6.818110e-06,9.999430e-01,3.123780e-08,4.657490e-11,1.334020e-08,2.626880e-06,1.653010e-05,1.701310e-05,1.327080e-05,2.045790e-07,9.177570e-10,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.325000e+03,0.000000e+00,2.420770e+00,1.617190e-09,3.729730e-08,8.357040e-06,9.999260e-01,4.234840e-08,6.668050e-11,1.875220e-08,3.486280e-06,2.112940e-05,2.233780e-05,1.823620e-05,2.991810e-07,1.443990e-09,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.350000e+03,0.000000e+00,2.452220e+00,2.107120e-09,4.981640e-08,1.019590e-05,9.999040e-01,5.700590e-08,9.471480e-11,2.615370e-08,4.594980e-06,2.683740e-05,2.910020e-05,2.481720e-05,4.323370e-07,2.239490e-09,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.375000e+03,0.000000e+00,2.483390e+00,2.730320e-09,6.611490e-08,1.238360e-05,9.998760e-01,7.621190e-08,1.335110e-10,3.620030e-08,6.015860e-06,3.387800e-05,3.762250e-05,3.345620e-05,6.175520e-07,3.424960e-09,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.400000e+03,0.000000e+00,2.514180e+00,3.518880e-09,8.720560e-08,1.497520e-05,9.998410e-01,1.012140e-07,1.868100e-10,4.973860e-08,7.825180e-06,4.251060e-05,4.828290e-05,4.469120e-05,8.722270e-07,5.167200e-09,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.425000e+03,0.000000e+00,2.544520e+00,4.511660e-09,1.143380e-07,1.803290e-05,9.997970e-01,1.335550e-07,2.595170e-10,6.785360e-08,1.011480e-05,5.303450e-05,6.152110e-05,5.916970e-05,1.218500e-06,7.693270e-09,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.450000e+03,0.000000e+00,2.574300e+00,5.755420e-09,1.490440e-07,2.162600e-05,9.997420e-01,1.751310e-07,3.580210e-10,9.192720e-08,1.299480e-05,6.579220e-05,7.784470e-05,7.766360e-05,1.684190e-06,1.130780e-08,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.475000e+03,0.000000e+00,2.603380e+00,7.306210e-09,1.931940e-07,2.583210e-05,9.996750e-01,2.282630e-07,4.905910e-10,1.237080e-07,1.659610e-05,8.117380e-05,9.783440e-05,1.010830e-04,2.303850e-06,1.641380e-08,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.500000e+03,0.000000e+00,2.631620e+00,9.230920e-09,2.490570e-07,3.073740e-05,9.995920e-01,2.957700e-07,6.678630e-10,1.653940e-07,2.107400e-05,9.962120e-05,1.221500e-04,1.304900e-04,3.119830e-06,2.353670e-08,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.525000e+03,0.000000e+00,2.658840e+00,1.160900e-08,3.193760e-07,3.643730e-05,9.994920e-01,3.810580e-07,9.034320e-10,2.197310e-07,2.661100e-05,1.216320e-04,1.515350e-04,1.671150e-04,4.183480e-06,3.335220e-08,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.550000e+03,0.000000e+00,2.684870e+00,1.453450e-08,4.074450e-07,4.303710e-05,9.993700e-01,4.882260e-07,1.214570e-09,2.901320e-07,3.342100e-05,1.477620e-04,1.868190e-04,2.123630e-04,5.556300e-06,4.671770e-08,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.575000e+03,0.000000e+00,2.709470e+00,1.811830e-08,5.172070e-07,5.065270e-05,9.992230e-01,6.221750e-07,1.623120e-09,3.808070e-07,4.175290e-05,1.786330e-04,2.289260e-04,2.678280e-04,7.311090e-06,6.470570e-08,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.600000e+03,0.000000e+00,2.732410e+00,2.249060e-08,6.533580e-07,5.941120e-05,9.990480e-01,7.887370e-07,2.156500e-09,4.969300e-07,5.189540e-05,2.149330e-04,2.788710e-04,3.352990e-04,9.532980e-06,8.864060e-08,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.625000e+03,0.000000e+00,2.753430e+00,2.780340e-08,8.214630e-07,6.945140e-05,9.988390e-01,9.948200e-07,2.849000e-09,6.448170e-07,6.418110e-05,2.574190e-04,3.377620e-04,4.167620e-04,1.232040e-05,1.201350e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.650000e+03,0.000000e+00,2.772250e+00,3.423420e-08,1.028090e-06,8.092450e-05,9.985930e-01,1.248560e-06,3.743240e-09,8.321390e-07,7.899140e-05,3.069220e-04,4.068020e-04,5.144030e-04,1.578580e-05,1.611280e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.675000e+03,0.000000e+00,2.788550e+00,4.198890e-08,1.280980e-06,9.399470e-05,9.983030e-01,1.559520e-06,4.891950e-09,1.068170e-06,9.676190e-05,3.643500e-04,4.872840e-04,6.305980e-04,2.005610e-05,2.139160e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.700000e+03,0.000000e+00,2.802030e+00,5.130570e-08,1.589160e-06,1.088400e-04,9.979630e-01,1.938850e-06,6.359990e-09,1.364040e-06,1.179880e-04,4.306870e-04,5.805880e-04,7.679080e-04,2.527290e-05,2.811880e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.725000e+03,0.000000e+00,2.812350e+00,6.245930e-08,1.963180e-06,1.256520e-04,9.975690e-01,2.399530e-06,8.226840e-09,1.733100e-06,1.432280e-04,5.069970e-04,6.881750e-04,9.290610e-04,3.159180e-05,3.660450e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.750000e+03,0.000000e+00,2.819180e+00,7.576550e-08,2.415310e-06,1.446370e-04,9.971120e-01,2.956570e-06,1.058940e-08,2.191200e-06,1.731130e-04,5.944260e-04,8.115780e-04,1.116930e-03,3.918250e-05,4.720160e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.775000e+03,0.000000e+00,2.822180e+00,9.158580e-08,2.959740e-06,1.660160e-04,9.965860e-01,3.627300e-06,1.356520e-08,2.757160e-06,2.083490e-04,6.941970e-04,9.523950e-04,1.334500e-03,4.822650e-05,6.030580e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.800000e+03,0.000000e+00,2.821050e+00,1.103330e-07,3.612810e-06,1.900280e-04,9.959840e-01,4.431620e-06,1.729620e-08,3.453150e-06,2.497250e-04,8.076140e-04,1.112270e-03,1.584860e-03,5.891630e-05,7.635480e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.825000e+03,0.000000e+00,2.815470e+00,1.324770e-07,4.393350e-06,2.169230e-04,9.952980e-01,5.392310e-06,2.195330e-08,4.305220e-06,2.981150e-04,9.360590e-04,1.292890e-03,1.871110e-03,7.145210e-05,9.582500e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.850000e+03,0.000000e+00,2.805170e+00,1.585510e-07,5.322890e-06,2.469720e-04,9.945210e-01,6.535300e-06,2.774090e-08,5.343810e-06,3.544890e-04,1.080990e-03,1.495950e-03,2.196370e-03,8.603940e-05,1.192270e-06,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.875000e+03,0.000000e+00,2.789930e+00,1.891590e-07,6.426010e-06,2.804600e-04,9.936430e-01,7.890070e-06,3.490320e-08,6.604350e-06,4.199140e-04,1.243930e-03,1.723170e-03,2.563690e-03,1.028850e-04,1.470970e-06,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.900000e+03,0.000000e+00,2.768530e+00,2.249790e-07,7.738710e-06,3.180130e-04,9.926430e-01,9.509630e-06,4.363940e-08,8.119520e-06,4.955620e-04,1.427960e-03,1.980320e-03,2.985290e-03,1.227010e-04,1.809260e-06,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1000,2.925000e+03,0.000000e+00,2.752700e+00,2.667990e-07,9.290120e-06,3.598260e-04,9.916940e-01,1.142520e-05,5.376640e-08,9.839090e-06,5.768580e-04,1.617650e-03,2.221870e-03,3.356750e-03,1.397370e-04,2.101230e-06,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,2.950000e+03,0.000000e+00,2.781420e+00,3.155910e-07,1.096400e-05,4.007820e-04,9.914120e-01,1.330730e-05,6.600300e-08,1.171760e-05,6.512280e-04,1.753450e-03,2.287870e-03,3.321900e-03,1.342890e-04,1.974180e-06,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,2.975000e+03,0.000000e+00,2.810080e+00,3.722580e-07,1.290260e-05,4.455450e-04,9.911120e-01,1.545710e-05,8.073790e-08,1.391050e-05,7.334620e-04,1.897360e-03,2.353220e-03,3.285180e-03,1.289980e-04,1.854290e-06,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.000000e+03,0.000000e+00,2.838680e+00,4.378950e-07,1.514170e-05,4.943830e-04,9.907920e-01,1.790650e-05,9.842200e-08,1.646300e-05,8.241910e-04,2.049620e-03,2.417840e-03,3.246750e-03,1.238660e-04,1.741220e-06,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.025000e+03,0.000000e+00,2.867180e+00,5.137290e-07,1.772110e-05,5.475760e-04,9.904510e-01,2.069030e-05,1.195760e-07,1.942540e-05,9.240840e-04,2.210470e-03,2.481640e-03,3.206730e-03,1.188930e-04,1.634650e-06,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.050000e+03,0.000000e+00,2.895570e+00,6.011230e-07,2.068500e-05,6.054160e-04,9.900870e-01,2.384660e-05,1.448020e-07,2.285370e-05,1.033840e-03,2.380140e-03,2.544540e-03,3.165280e-03,1.140770e-04,1.534250e-06,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.075000e+03,0.000000e+00,2.923830e+00,7.015930e-07,2.408230e-05,6.682050e-04,9.897000e-01,2.741660e-05,1.747900e-07,2.681030e-05,1.154180e-03,2.558840e-03,2.606460e-03,3.122530e-03,1.094180e-04,1.439710e-06,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.100000e+03,0.000000e+00,2.951950e+00,8.168190e-07,2.796690e-05,7.362600e-04,9.892870e-01,3.144550e-05,2.103320e-07,3.136450e-05,1.285890e-03,2.746790e-03,2.667350e-03,3.078610e-03,1.049150e-04,1.350730e-06,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.125000e+03,0.000000e+00,2.979900e+00,9.486610e-07,3.239830e-05,8.099060e-04,9.888470e-01,3.598200e-05,2.523330e-07,3.659260e-05,1.429750e-03,2.944210e-03,2.727130e-03,3.033650e-03,1.005650e-04,1.267020e-06,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.150000e+03,0.000000e+00,3.007660e+00,1.099170e-06,3.744180e-05,8.894840e-04,9.883790e-01,4.107890e-05,3.018250e-07,4.257930e-05,1.586590e-03,3.151270e-03,2.785730e-03,2.987780e-03,9.636700e-05,1.188300e-06,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.175000e+03,0.000000e+00,3.035230e+00,1.270610e-06,4.316900e-05,9.753420e-04,9.878810e-01,4.679320e-05,3.599820e-07,4.941760e-05,1.757280e-03,3.368180e-03,2.843100e-03,2.941100e-03,9.231770e-05,1.114300e-06,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.200000e+03,0.000000e+00,3.062570e+00,1.465460e-06,4.965860e-05,1.067840e-03,9.873500e-01,5.318650e-05,4.281360e-07,5.720960e-05,1.942720e-03,3.595100e-03,2.899190e-03,2.893720e-03,8.841470e-05,1.044760e-06,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.225000e+03,0.000000e+00,3.089670e+00,1.686450e-06,5.699620e-05,1.167360e-03,9.867860e-01,6.032500e-05,5.077920e-07,6.606740e-05,2.143840e-03,3.832200e-03,2.953940e-03,2.845770e-03,8.465500e-05,9.794320e-07,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.250000e+03,0.000000e+00,3.116510e+00,1.936570e-06,6.527530e-05,1.274270e-03,9.861860e-01,6.827970e-05,6.006530e-07,7.611360e-05,2.361580e-03,4.079650e-03,3.007310e-03,2.797330e-03,8.103540e-05,9.180830e-07,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.275000e+03,0.000000e+00,3.143070e+00,2.219080e-06,7.459780e-05,1.388980e-03,9.855480e-01,7.712690e-05,7.086330e-07,8.748200e-05,2.596960e-03,4.337580e-03,3.059250e-03,2.748500e-03,7.755270e-05,8.604860e-07,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.300000e+03,0.000000e+00,3.169340e+00,2.537540e-06,8.507430e-05,1.511890e-03,9.848710e-01,8.694840e-05,8.338870e-07,1.003180e-04,2.850980e-03,4.606130e-03,3.109730e-03,2.699380e-03,7.420350e-05,8.064270e-07,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.325000e+03,0.000000e+00,3.195300e+00,2.895840e-06,9.682470e-05,1.643420e-03,9.841530e-01,9.783120e-05,9.788270e-07,1.147810e-04,3.124700e-03,4.885420e-03,3.158710e-03,2.650040e-03,7.098420e-05,7.557000e-07,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.350000e+03,0.000000e+00,3.220930e+00,3.298180e-06,1.099790e-04,1.783980e-03,9.833910e-01,1.098690e-04,1.146160e-06,1.310430e-04,3.419200e-03,5.175560e-03,3.206150e-03,2.600580e-03,6.789140e-05,7.081110e-07,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.375000e+03,0.000000e+00,3.246220e+00,3.749140e-06,1.246780e-04,1.934030e-03,9.825830e-01,1.231600e-04,1.338890e-06,1.492900e-04,3.735600e-03,5.476650e-03,3.252040e-03,2.551070e-03,6.492130e-05,6.634760e-07,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.400000e+03,0.000000e+00,3.271140e+00,4.253680e-06,1.410720e-04,2.093990e-03,9.817270e-01,1.378100e-04,1.560390e-06,1.697230e-04,4.075030e-03,5.788780e-03,3.296340e-03,2.501570e-03,6.207030e-05,6.216210e-07,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.425000e+03,0.000000e+00,3.295680e+00,4.817150e-06,1.593260e-04,2.264320e-03,9.808210e-01,1.539310e-04,1.814400e-06,1.925600e-04,4.438650e-03,6.112020e-03,3.339030e-03,2.452170e-03,5.933470e-05,5.823790e-07,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.450000e+03,0.000000e+00,3.319820e+00,5.445340e-06,1.796140e-04,2.445490e-03,9.798630e-01,1.716420e-04,2.105070e-06,2.180350e-04,4.827660e-03,6.446430e-03,3.380110e-03,2.402910e-03,5.671100e-05,5.455930e-07,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.475000e+03,0.000000e+00,3.343560e+00,6.144490e-06,2.021270e-04,2.637960e-03,9.788500e-01,1.910690e-04,2.436980e-06,2.464010e-04,5.243270e-03,6.792070e-03,3.419540e-03,2.353870e-03,5.419540e-05,5.111150e-07,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.500000e+03,0.000000e+00,3.366860e+00,6.921300e-06,2.270650e-04,2.842210e-03,9.777800e-01,2.123450e-04,2.815240e-06,2.779280e-04,5.686720e-03,7.148970e-03,3.457330e-03,2.305080e-03,5.178440e-05,4.788060e-07,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.525000e+03,0.000000e+00,3.389730e+00,7.783000e-06,2.546460e-04,3.058720e-03,9.766510e-01,2.356090e-04,3.245440e-06,3.129050e-04,6.159270e-03,7.517160e-03,3.493470e-03,2.256620e-03,4.947430e-05,4.485320e-07,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.550000e+03,0.000000e+00,3.412140e+00,8.737300e-06,2.851020e-04,3.287980e-03,9.754590e-01,2.610110e-04,3.733780e-06,3.516440e-04,6.662210e-03,7.896650e-03,3.527940e-03,2.208510e-03,4.726160e-05,4.201690e-07,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.575000e+03,0.000000e+00,3.434090e+00,9.792490e-06,3.186790e-04,3.530470e-03,9.742020e-01,2.887060e-04,4.287070e-06,3.944760e-04,7.196820e-03,8.287440e-03,3.560760e-03,2.160810e-03,4.514280e-05,3.935990e-07,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.600000e+03,0.000000e+00,3.455550e+00,1.095740e-05,3.556440e-04,3.786710e-03,9.728780e-01,3.188590e-04,4.912770e-06,4.417560e-04,7.764440e-03,8.689530e-03,3.591910e-03,2.113560e-03,4.311450e-05,3.687110e-07,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.625000e+03,0.000000e+00,3.476520e+00,1.224160e-05,3.962750e-04,4.057180e-03,9.714840e-01,3.516400e-04,5.619080e-06,4.938600e-04,8.366390e-03,9.102890e-03,3.621400e-03,2.066790e-03,4.117340e-05,3.454010e-07,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1000,3.650000e+03,0.000000e+00,3.496990e+00,1.365510e-05,4.408730e-04,4.342390e-03,9.700170e-01,3.872320e-04,6.414980e-06,5.511900e-04,9.004040e-03,9.527480e-03,3.649230e-03,2.020530e-03,3.931610e-05,3.235700e-07,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
