edge,phi,f_air,P_atm,T_K,Bc_ss,Bg_ss,hw_ss_MJkg,Bc_Bg0,recession_over_mdote_m3_per_kg
hvof_phi1p3_air25,1.3,0.25,0.01,1525,1.166511e-01,4.666044e-01,-1.051881e+00,2.721120e-01,4.034974e-04
hvof_phi1p3_air25,1.3,0.25,0.01,1550,1.166750e-01,4.666998e-01,-1.001543e+00,2.721460e-01,4.035799e-04
hvof_phi1p3_air25,1.3,0.25,0.01,1575,1.167021e-01,4.668084e-01,-9.508137e-01,2.721850e-01,4.036738e-04
hvof_phi1p3_air25,1.3,0.25,0.01,1600,1.167336e-01,4.669342e-01,-8.996464e-01,2.722290e-01,4.037826e-04
hvof_phi1p3_air25,1.3,0.25,0.01,1625,1.167692e-01,4.670766e-01,-8.479767e-01,2.722780e-01,4.039057e-04
hvof_phi1p3_air25,1.3,0.25,0.01,1650,1.168093e-01,4.672373e-01,-7.957363e-01,2.723350e-01,4.040447e-04
hvof_phi1p3_air25,1.3,0.25,0.01,1675,1.168551e-01,4.674204e-01,-7.428404e-01,2.723980e-01,4.042030e-04
hvof_phi1p3_air25,1.3,0.25,0.01,1700,1.169066e-01,4.676264e-01,-6.891954e-01,2.724690e-01,4.043812e-04
hvof_phi1p3_air25,1.3,0.25,0.01,1725,1.169647e-01,4.678589e-01,-6.346897e-01,2.725490e-01,4.045822e-04
hvof_phi1p3_air25,1.3,0.25,0.01,1750,1.170297e-01,4.681189e-01,-5.791994e-01,2.726380e-01,4.048070e-04
hvof_phi1p3_air25,1.3,0.25,0.01,1775,1.171026e-01,4.684105e-01,-5.225813e-01,2.727370e-01,4.050592e-04
hvof_phi1p3_air25,1.3,0.25,0.01,1800,1.171839e-01,4.687355e-01,-4.646742e-01,2.728470e-01,4.053403e-04
hvof_phi1p3_air25,1.3,0.25,0.01,1825,1.172742e-01,4.690968e-01,-4.052971e-01,2.729690e-01,4.056527e-04
hvof_phi1p3_air25,1.3,0.25,0.01,1850,1.173746e-01,4.694986e-01,-3.442442e-01,2.731030e-01,4.060002e-04
hvof_phi1p3_air25,1.3,0.25,0.01,1875,1.174856e-01,4.699424e-01,-2.812896e-01,2.732510e-01,4.063840e-04
hvof_phi1p3_air25,1.3,0.25,0.01,1900,1.176082e-01,4.704327e-01,-2.161806e-01,2.734130e-01,4.068079e-04
hvof_phi1p3_air25,1.3,0.25,0.01,1925,1.177434e-01,4.709734e-01,-1.486366e-01,2.735910e-01,4.072755e-04
hvof_phi1p3_air25,1.3,0.25,0.01,1950,1.178918e-01,4.715670e-01,-7.835148e-02,2.737850e-01,4.077888e-04
hvof_phi1p3_air25,1.3,0.25,0.01,1975,1.180546e-01,4.722183e-01,-4.986566e-03,2.739970e-01,4.083520e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2000,1.182332e-01,4.729326e-01,7.182850e-02,2.742270e-01,4.089698e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2025,1.184279e-01,4.737115e-01,1.524907e-01,2.744760e-01,4.096433e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2050,1.186401e-01,4.745604e-01,2.374348e-01,2.747460e-01,4.103774e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2075,1.188709e-01,4.754835e-01,3.271283e-01,2.750370e-01,4.111757e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2100,1.191214e-01,4.764855e-01,4.220719e-01,2.753500e-01,4.120421e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2125,1.193926e-01,4.775704e-01,5.228003e-01,2.756860e-01,4.129803e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2150,1.196856e-01,4.787424e-01,6.298802e-01,2.760460e-01,4.139938e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2175,1.200012e-01,4.800049e-01,7.439107e-01,2.764310e-01,4.150855e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2200,1.203410e-01,4.813640e-01,8.655253e-01,2.768400e-01,4.162608e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2225,1.207059e-01,4.828238e-01,9.953834e-01,2.772760e-01,4.175232e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2250,1.210962e-01,4.843850e-01,1.134160e+00,2.777370e-01,4.188732e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2275,1.215134e-01,4.860537e-01,1.282570e+00,2.782250e-01,4.203163e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2300,1.219582e-01,4.878329e-01,1.441331e+00,2.787380e-01,4.218548e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2325,1.224312e-01,4.897248e-01,1.611182e+00,2.792790e-01,4.234909e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2350,1.229333e-01,4.917331e-01,1.792859e+00,2.798450e-01,4.252275e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2375,1.234651e-01,4.938605e-01,1.987094e+00,2.804380e-01,4.270672e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2400,1.240272e-01,4.961088e-01,2.194610e+00,2.810580e-01,4.290114e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2425,1.246208e-01,4.984830e-01,2.416129e+00,2.817030e-01,4.310645e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2450,1.252469e-01,5.009875e-01,2.652098e+00,2.823760e-01,4.332303e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2475,1.259063e-01,5.036251e-01,2.902994e+00,2.830770e-01,4.355112e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2500,1.266021e-01,5.064084e-01,3.169704e+00,2.838090e-01,4.379180e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2525,1.273372e-01,5.093489e-01,3.452773e+00,2.845750e-01,4.404608e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2550,1.281172e-01,5.124687e-01,3.752723e+00,2.853830e-01,4.431587e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2575,1.289493e-01,5.157970e-01,4.070019e+00,2.862400e-01,4.460369e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2600,1.298439e-01,5.193757e-01,4.405165e+00,2.871610e-01,4.491315e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2625,1.308172e-01,5.232688e-01,4.758660e+00,2.881660e-01,4.524981e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2650,1.318906e-01,5.275623e-01,5.131154e+00,2.892810e-01,4.562109e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2675,1.330956e-01,5.323825e-01,5.523503e+00,2.905460e-01,4.603792e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2700,1.344756e-01,5.379023e-01,5.936918e+00,2.920120e-01,4.651524e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2725,1.360911e-01,5.443645e-01,6.373216e+00,2.937490e-01,4.707407e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2750,1.380250e-01,5.521000e-01,6.835085e+00,2.958500e-01,4.774300e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2775,1.403930e-01,5.615719e-01,7.326546e+00,2.984400e-01,4.856208e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2800,1.433541e-01,5.734163e-01,7.853492e+00,3.016790e-01,4.958633e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2825,1.471300e-01,5.885199e-01,8.424502e+00,3.057820e-01,5.089241e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2850,1.520303e-01,6.081213e-01,9.048044e+00,3.110240e-01,5.258745e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2875,1.584991e-01,6.339965e-01,9.736498e+00,3.177650e-01,5.482502e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2900,1.672024e-01,6.688095e-01,1.051966e+01,3.264710e-01,5.783548e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2925,1.791434e-01,7.165737e-01,1.142519e+01,3.377460e-01,6.196590e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2950,1.959290e-01,7.837158e-01,1.248957e+01,3.523800e-01,6.777204e-04
hvof_phi1p3_air25,1.3,0.25,0.01,2975,2.203091e-01,8.812365e-01,1.377036e+01,3.714050e-01,7.620517e-04
hvof_phi1p3_air25,1.3,0.25,0.01,3000,2.574002e-01,1.029601e+00,1.533962e+01,3.961870e-01,8.903502e-04
hvof_phi1p3_air25,1.3,0.25,0.01,3025,3.179781e-01,1.271912e+00,1.730284e+01,4.285470e-01,1.099890e-03
hvof_phi1p3_air25,1.3,0.25,0.01,3050,4.293241e-01,1.717296e+00,1.982209e+01,4.709580e-01,1.485037e-03
hvof_phi1p3_air25,1.3,0.25,0.01,3075,6.862537e-01,2.745015e+00,2.314157e+01,5.268410e-01,2.373759e-03
hvof_phi1p3_air25,1.3,0.25,0.01,3100,1.787934e+00,7.151736e+00,2.756903e+01,6.010500e-01,6.184483e-03
hvof_phi1p3_air25,1.3,0.25,0.01,3125,3.878910e+00,1.000000e+01,2.899270e+01,7.007010e-01,1.341719e-02
hvof_phi1p3_air25,1.3,0.25,0.01,3150,6.120570e+00,1.000000e+01,2.944260e+01,8.366470e-01,2.117112e-02
hvof_phi1p3_air25,1.3,0.25,0.01,3175,9.260150e+00,1.000000e+01,2.977100e+01,1.026320e+00,3.203096e-02
hvof_phi1p3_air25,1.3,0.25,0.01,3200,1.379780e+01,1.000000e+01,2.998160e+01,1.299620e+00,4.772674e-02
hvof_phi1p3_air25,1.3,0.25,0.01,3225,2.066860e+01,1.000000e+01,3.008410e+01,1.712590e+00,7.149291e-02
hvof_phi1p3_air25,1.3,0.25,0.01,3250,3.184900e+01,1.000000e+01,3.009260e+01,2.384090e+00,1.101660e-01
hvof_phi1p3_air25,1.3,0.25,0.01,3275,5.237290e+01,1.000000e+01,3.002330e+01,3.618130e+00,1.811584e-01
hvof_phi1p3_air25,1.3,0.25,0.01,3300,9.998310e+01,1.000000e+01,2.989290e+01,6.493040e+00,3.458426e-01
hvof_phi1p3_air25,1.3,0.25,0.01,3325,3.139400e+02,1.000000e+01,2.971630e+01,1.956800e+01,1.085922e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3350,1.000000e+03,1.000000e+01,2.980300e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3375,1.000000e+03,1.000000e+01,3.009110e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3400,1.000000e+03,1.000000e+01,3.040160e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3425,1.000000e+03,1.000000e+01,3.073670e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3450,1.000000e+03,1.000000e+01,3.109880e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3475,1.000000e+03,1.000000e+01,3.149040e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3500,1.000000e+03,1.000000e+01,3.191430e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3525,1.000000e+03,1.000000e+01,3.237320e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3550,1.000000e+03,1.000000e+01,3.287010e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3575,1.000000e+03,1.000000e+01,3.340830e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3600,1.000000e+03,1.000000e+01,3.399080e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3625,1.000000e+03,1.000000e+01,3.462110e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3650,1.000000e+03,1.000000e+01,3.530230e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3675,1.000000e+03,1.000000e+01,3.603770e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3700,1.000000e+03,1.000000e+01,3.683000e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3725,1.000000e+03,1.000000e+01,3.768180e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3750,1.000000e+03,1.000000e+01,3.859510e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3775,1.000000e+03,1.000000e+01,3.957070e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3800,1.000000e+03,1.000000e+01,4.060860e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3825,1.000000e+03,1.000000e+01,4.170720e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3850,1.000000e+03,1.000000e+01,4.286340e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3875,1.000000e+03,1.000000e+01,4.407180e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3900,1.000000e+03,1.000000e+01,4.532500e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3925,1.000000e+03,1.000000e+01,4.661340e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3950,1.000000e+03,1.000000e+01,4.792540e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,3975,1.000000e+03,1.000000e+01,4.924740e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,0.01,4000,1.000000e+03,1.000000e+01,5.056500e+01,2.000000e+02,3.459011e+00
hvof_phi1p3_air25,1.3,0.25,1,300,0.000000e+00,0.000000e+00,-8.326360e+00,0.000000e+00,0.000000e+00
hvof_phi1p3_air25,1.3,0.25,1,325,0.000000e+00,0.000000e+00,-8.281640e+00,0.000000e+00,0.000000e+00
hvof_phi1p3_air25,1.3,0.25,1,350,0.000000e+00,0.000000e+00,-8.233090e+00,0.000000e+00,0.000000e+00
hvof_phi1p3_air25,1.3,0.25,1,375,0.000000e+00,0.000000e+00,-8.181400e+00,0.000000e+00,0.000000e+00
hvof_phi1p3_air25,1.3,0.25,1,400,0.000000e+00,0.000000e+00,-8.127350e+00,0.000000e+00,0.000000e+00
hvof_phi1p3_air25,1.3,0.25,1,425,0.000000e+00,0.000000e+00,-8.071630e+00,0.000000e+00,0.000000e+00
hvof_phi1p3_air25,1.3,0.25,1,450,0.000000e+00,0.000000e+00,-8.014760e+00,0.000000e+00,0.000000e+00
hvof_phi1p3_air25,1.3,0.25,1,475,0.000000e+00,0.000000e+00,-7.957020e+00,0.000000e+00,0.000000e+00
hvof_phi1p3_air25,1.3,0.25,1,500,0.000000e+00,0.000000e+00,-7.898460e+00,0.000000e+00,0.000000e+00
hvof_phi1p3_air25,1.3,0.25,1,525,0.000000e+00,0.000000e+00,-7.838880e+00,0.000000e+00,0.000000e+00
hvof_phi1p3_air25,1.3,0.25,1,550,0.000000e+00,0.000000e+00,-7.777860e+00,0.000000e+00,0.000000e+00
hvof_phi1p3_air25,1.3,0.25,1,575,0.000000e+00,0.000000e+00,-7.714710e+00,0.000000e+00,0.000000e+00
hvof_phi1p3_air25,1.3,0.25,1,600,0.000000e+00,0.000000e+00,-7.648490e+00,0.000000e+00,0.000000e+00
hvof_phi1p3_air25,1.3,0.25,1,625,0.000000e+00,0.000000e+00,-7.577880e+00,0.000000e+00,0.000000e+00
hvof_phi1p3_air25,1.3,0.25,1,650,0.000000e+00,0.000000e+00,-7.501150e+00,0.000000e+00,0.000000e+00
hvof_phi1p3_air25,1.3,0.25,1,675,1.803396e-03,7.213584e-03,-7.428912e+00,2.820800e-03,6.237966e-06
hvof_phi1p3_air25,1.3,0.25,1,700,2.733723e-03,1.093489e-02,-7.337523e+00,6.031310e-03,9.455978e-06
hvof_phi1p3_air25,1.3,0.25,1,725,3.307711e-03,1.323084e-02,-7.227452e+00,9.772890e-03,1.144141e-05
hvof_phi1p3_air25,1.3,0.25,1,750,4.672945e-03,1.869178e-02,-7.100595e+00,1.431940e-02,1.616377e-05
hvof_phi1p3_air25,1.3,0.25,1,775,6.619829e-03,2.647932e-02,-6.947844e+00,2.001770e-02,2.289806e-05
hvof_phi1p3_air25,1.3,0.25,1,800,9.055076e-03,3.622031e-02,-6.760673e+00,2.728600e-02,3.132161e-05
hvof_phi1p3_air25,1.3,0.25,1,825,1.229007e-02,4.916028e-02,-6.530783e+00,3.659990e-02,4.251148e-05
hvof_phi1p3_air25,1.3,0.25,1,850,1.650832e-02,6.603328e-02,-6.249766e+00,4.845590e-02,5.710245e-05
hvof_phi1p3_air25,1.3,0.25,1,875,2.197053e-02,8.788214e-02,-5.910255e+00,6.329830e-02,7.599631e-05
hvof_phi1p3_air25,1.3,0.25,1,900,2.890038e-02,1.156015e-01,-5.509915e+00,8.139680e-02,9.996671e-05
hvof_phi1p3_air25,1.3,0.25,1,925,3.740508e-02,1.496203e-01,-5.054862e+00,1.026700e-01,1.293846e-04
hvof_phi1p3_air25,1.3,0.25,1,950,4.740631e-02,1.896252e-01,-4.562091e+00,1.264940e-01,1.639789e-04
hvof_phi1p3_air25,1.3,0.25,1,975,5.844266e-02,2.337706e-01,-4.060758e+00,1.516080e-01,2.021538e-04
hvof_phi1p3_air25,1.3,0.25,1,1000,6.973171e-02,2.789268e-01,-3.585116e+00,1.762660e-01,2.412027e-04
hvof_phi1p3_air25,1.3,0.25,1,1025,8.033226e-02,3.213290e-01,-3.163923e+00,1.986870e-01,2.778701e-04
hvof_phi1p3_air25,1.3,0.25,1,1050,8.950521e-02,3.580208e-01,-2.813220e+00,2.176030e-01,3.095995e-04
hvof_phi1p3_air25,1.3,0.25,1,1075,9.687709e-02,3.875084e-01,-2.532784e+00,2.325530e-01,3.350989e-04
hvof_phi1p3_air25,1.3,0.25,1,1100,1.024837e-01,4.099346e-01,-2.313743e+00,2.437840e-01,3.544920e-04
hvof_phi1p3_air25,1.3,0.25,1,1125,1.065860e-01,4.263439e-01,-2.143135e+00,2.519300e-01,3.686820e-04
hvof_phi1p3_air25,1.3,0.25,1,1150,1.095145e-01,4.380580e-01,-2.008175e+00,2.577180e-01,3.788118e-04
hvof_phi1p3_air25,1.3,0.25,1,1175,1.115786e-01,4.463143e-01,-1.898742e+00,2.617880e-01,3.859515e-04
hvof_phi1p3_air25,1.3,0.25,1,1200,1.130269e-01,4.521076e-01,-1.807226e+00,2.646430e-01,3.909613e-04
hvof_phi1p3_air25,1.3,0.25,1,1225,1.140437e-01,4.561746e-01,-1.728190e+00,2.666530e-01,3.944782e-04
hvof_phi1p3_air25,1.3,0.25,1,1250,1.147603e-01,4.590410e-01,-1.657827e+00,2.680770e-01,3.969570e-04
hvof_phi1p3_air25,1.3,0.25,1,1275,1.152685e-01,4.610740e-01,-1.593512e+00,2.690940e-01,3.987149e-04
hvof_phi1p3_air25,1.3,0.25,1,1300,1.156316e-01,4.625266e-01,-1.533420e+00,2.698290e-01,3.999711e-04
hvof_phi1p3_air25,1.3,0.25,1,1325,1.158940e-01,4.635760e-01,-1.476297e+00,2.703650e-01,4.008786e-04
hvof_phi1p3_air25,1.3,0.25,1,1350,1.160856e-01,4.643422e-01,-1.421268e+00,2.707610e-01,4.015412e-04
hvof_phi1p3_air25,1.3,0.25,1,1375,1.162275e-01,4.649101e-01,-1.367710e+00,2.710580e-01,4.020322e-04
hvof_phi1p3_air25,1.3,0.25,1,1400,1.163343e-01,4.653374e-01,-1.315176e+00,2.712850e-01,4.024017e-04
hvof_phi1p3_air25,1.3,0.25,1,1425,1.164167e-01,4.656668e-01,-1.263364e+00,2.714620e-01,4.026866e-04
hvof_phi1p3_air25,1.3,0.25,1,1450,1.164821e-01,4.659282e-01,-1.212039e+00,2.716020e-01,4.029127e-04
hvof_phi1p3_air25,1.3,0.25,1,1475,1.165358e-01,4.661433e-01,-1.161033e+00,2.717170e-01,4.030987e-04
hvof_phi1p3_air25,1.3,0.25,1,1500,1.165822e-01,4.663286e-01,-1.110220e+00,2.718140e-01,4.032589e-04
hvof_phi1p3_air25,1.3,0.25,1,1525,1.166233e-01,4.664934e-01,-1.059503e+00,2.718990e-01,4.034014e-04
hvof_phi1p3_air25,1.3,0.25,1,1550,1.166627e-01,4.666507e-01,-1.008798e+00,2.719750e-01,4.035374e-04
hvof_phi1p3_air25,1.3,0.25,1,1575,1.167010e-01,4.668039e-01,-9.580556e-01,2.720480e-01,4.036700e-04
hvof_phi1p3_air25,1.3,0.25,1,1600,1.167405e-01,4.669618e-01,-9.072180e-01,2.721180e-01,4.038065e-04
hvof_phi1p3_air25,1.3,0.25,1,1625,1.167821e-01,4.671283e-01,-8.562448e-01,2.721900e-01,4.039505e-04
hvof_phi1p3_air25,1.3,0.25,1,1650,1.168266e-01,4.673063e-01,-8.050981e-01,2.722630e-01,4.041044e-04
hvof_phi1p3_air25,1.3,0.25,1,1675,1.168751e-01,4.675003e-01,-7.537414e-01,2.723400e-01,4.042721e-04
hvof_phi1p3_air25,1.3,0.25,1,1700,1.169286e-01,4.677144e-01,-7.021414e-01,2.724220e-01,4.044573e-04
hvof_phi1p3_air25,1.3,0.25,1,1725,1.169880e-01,4.679521e-01,-6.502647e-01,2.725110e-01,4.046628e-04
hvof_phi1p3_air25,1.3,0.25,1,1750,1.170537e-01,4.682150e-01,-5.980783e-01,2.726080e-01,4.048902e-04
hvof_phi1p3_air25,1.3,0.25,1,1775,1.171271e-01,4.685085e-01,-5.455467e-01,2.727130e-01,4.051440e-04
hvof_phi1p3_air25,1.3,0.25,1,1800,1.172084e-01,4.688335e-01,-4.926349e-01,2.728280e-01,4.054251e-04
hvof_phi1p3_air25,1.3,0.25,1,1825,1.172990e-01,4.691961e-01,-4.393036e-01,2.729540e-01,4.057386e-04
hvof_phi1p3_air25,1.3,0.25,1,1850,1.173992e-01,4.695968e-01,-3.855128e-01,2.730930e-01,4.060851e-04
hvof_phi1p3_air25,1.3,0.25,1,1875,1.175105e-01,4.700420e-01,-3.312166e-01,2.732440e-01,4.064700e-04
hvof_phi1p3_air25,1.3,0.25,1,1900,1.176332e-01,4.705329e-01,-2.763710e-01,2.734100e-01,4.068946e-04
hvof_phi1p3_air25,1.3,0.25,1,1925,1.177687e-01,4.710748e-01,-2.209232e-01,2.735920e-01,4.073632e-04
hvof_phi1p3_air25,1.3,0.25,1,1950,1.179180e-01,4.716721e-01,-1.648185e-01,2.737900e-01,4.078797e-04
hvof_phi1p3_air25,1.3,0.25,1,1975,1.180823e-01,4.723292e-01,-1.079967e-01,2.740060e-01,4.084480e-04
hvof_phi1p3_air25,1.3,0.25,1,2000,1.182627e-01,4.730507e-01,-5.039512e-02,2.742410e-01,4.090718e-04
hvof_phi1p3_air25,1.3,0.25,1,2025,1.184600e-01,4.738402e-01,8.053715e-03,2.744970e-01,4.097545e-04
hvof_phi1p3_air25,1.3,0.25,1,2050,1.186762e-01,4.747049e-01,6.742583e-02,2.747750e-01,4.105023e-04
hvof_phi1p3_air25,1.3,0.25,1,2075,1.189118e-01,4.756473e-01,1.277967e-01,2.750750e-01,4.113173e-04
hvof_phi1p3_air25,1.3,0.25,1,2100,1.191692e-01,4.766769e-01,1.892551e-01,2.754000e-01,4.122076e-04
hvof_phi1p3_air25,1.3,0.25,1,2125,1.194488e-01,4.777951e-01,2.518852e-01,2.757510e-01,4.131746e-04
hvof_phi1p3_air25,1.3,0.25,1,2150,1.197530e-01,4.790119e-01,3.157881e-01,2.761290e-01,4.142268e-04
hvof_phi1p3_air25,1.3,0.25,1,2175,1.200829e-01,4.803316e-01,3.810631e-01,2.765360e-01,4.153680e-04
hvof_phi1p3_air25,1.3,0.25,1,2200,1.204405e-01,4.817618e-01,4.478181e-01,2.769730e-01,4.166048e-04
hvof_phi1p3_air25,1.3,0.25,1,2225,1.208272e-01,4.833087e-01,5.161677e-01,2.774410e-01,4.179425e-04
hvof_phi1p3_air25,1.3,0.25,1,2250,1.212450e-01,4.849799e-01,5.862328e-01,2.779430e-01,4.193877e-04
hvof_phi1p3_air25,1.3,0.25,1,2275,1.216959e-01,4.867835e-01,6.581407e-01,2.784790e-01,4.209474e-04
hvof_phi1p3_air25,1.3,0.25,1,2300,1.221815e-01,4.887260e-01,7.320234e-01,2.790520e-01,4.226271e-04
hvof_phi1p3_air25,1.3,0.25,1,2325,1.227044e-01,4.908176e-01,8.080259e-01,2.796620e-01,4.244358e-04
hvof_phi1p3_air25,1.3,0.25,1,2350,1.232667e-01,4.930668e-01,8.862936e-01,2.803120e-01,4.263808e-04
hvof_phi1p3_air25,1.3,0.25,1,2375,1.238703e-01,4.954812e-01,9.669802e-01,2.810020e-01,4.284687e-04
hvof_phi1p3_air25,1.3,0.25,1,2400,1.245171e-01,4.980683e-01,1.050244e+00,2.817340e-01,4.307059e-04
hvof_phi1p3_air25,1.3,0.25,1,2425,1.252105e-01,5.008421e-01,1.136157e+00,2.825090e-01,4.331045e-04
hvof_phi1p3_air25,1.3,0.25,1,2450,1.259515e-01,5.038060e-01,1.224710e+00,2.833290e-01,4.356676e-04
hvof_phi1p3_air25,1.3,0.25,1,2475,1.267435e-01,5.069739e-01,1.316315e+00,2.841950e-01,4.384070e-04
hvof_phi1p3_air25,1.3,0.25,1,2500,1.275892e-01,5.103567e-01,1.411171e+00,2.851090e-01,4.413323e-04
hvof_phi1p3_air25,1.3,0.25,1,2525,1.284915e-01,5.139658e-01,1.509454e+00,2.860710e-01,4.444533e-04
hvof_phi1p3_air25,1.3,0.25,1,2550,1.294533e-01,5.178130e-01,1.611380e+00,2.870820e-01,4.477802e-04
hvof_phi1p3_air25,1.3,0.25,1,2575,1.304770e-01,5.219081e-01,1.717134e+00,2.881450e-01,4.513215e-04
hvof_phi1p3_air25,1.3,0.25,1,2600,1.315667e-01,5.262669e-01,1.826939e+00,2.892590e-01,4.550907e-04
hvof_phi1p3_air25,1.3,0.25,1,2625,1.327249e-01,5.308994e-01,1.941014e+00,2.904260e-01,4.590967e-04
hvof_phi1p3_air25,1.3,0.25,1,2650,1.339558e-01,5.358231e-01,2.059594e+00,2.916470e-01,4.633545e-04
hvof_phi1p3_air25,1.3,0.25,1,2675,1.352626e-01,5.410503e-01,2.182917e+00,2.929230e-01,4.678747e-04
hvof_phi1p3_air25,1.3,0.25,1,2700,1.366497e-01,5.465990e-01,2.311227e+00,2.942540e-01,4.726729e-04
hvof_phi1p3_air25,1.3,0.25,1,2725,1.381213e-01,5.524850e-01,2.444787e+00,2.956420e-01,4.777629e-04
hvof_phi1p3_air25,1.3,0.25,1,2750,1.396820e-01,5.587281e-01,2.583876e+00,2.970870e-01,4.831616e-04
hvof_phi1p3_air25,1.3,0.25,1,2775,1.413368e-01,5.653472e-01,2.728775e+00,2.985920e-01,4.888855e-04
hvof_phi1p3_air25,1.3,0.25,1,2800,1.430917e-01,5.723669e-01,2.879806e+00,3.001570e-01,4.949558e-04
hvof_phi1p3_air25,1.3,0.25,1,2825,1.449529e-01,5.798116e-01,3.037299e+00,3.017840e-01,5.013936e-04
hvof_phi1p3_air25,1.3,0.25,1,2850,1.469275e-01,5.877100e-01,3.201605e+00,3.034750e-01,5.082238e-04
hvof_phi1p3_air25,1.3,0.25,1,2875,1.490238e-01,5.960952e-01,3.373123e+00,3.052340e-01,5.154749e-04
hvof_phi1p3_air25,1.3,0.25,1,2900,1.512481e-01,6.049924e-01,3.551291e+00,3.070630e-01,5.231688e-04
hvof_phi1p3_air25,1.3,0.25,1,2925,1.536110e-01,6.144438e-01,3.736586e+00,3.089660e-01,5.313419e-04
hvof_phi1p3_air25,1.3,0.25,1,2950,1.561281e-01,6.245122e-01,3.930287e+00,3.109510e-01,5.400486e-04
