Tw_K,P_bar,O2_C2H2,f_air,Bg,Bc
3500,5.69792,1,0.5,0.2,1.803600e-01
3525,5.69792,1,0.5,0.2,1.885520e-01
3550,5.69792,1,0.5,0.2,1.975170e-01
3575,5.69792,1,0.5,0.2,2.073890e-01
3600,5.69792,1,0.5,0.2,2.183260e-01
3625,5.69792,1,0.5,0.2,2.305170e-01
3650,5.69792,1,0.5,0.2,2.441830e-01
3675,5.69792,1,0.5,0.2,2.595930e-01
3700,5.69792,1,0.5,0.2,2.770630e-01
3725,5.69792,1,0.5,0.2,2.969760e-01
3750,5.69792,1,0.5,0.2,3.197920e-01
3775,5.69792,1,0.5,0.2,3.460680e-01
3800,5.69792,1,0.5,0.2,3.764840e-01
3825,5.69792,1,0.5,0.2,4.118780e-01
3850,5.69792,1,0.5,0.2,4.532850e-01
3875,5.69792,1,0.5,0.2,5.020050e-01
3900,5.69792,1,0.5,0.2,5.596860e-01
3925,5.69792,1,0.5,0.2,6.284480e-01
3950,5.69792,1,0.5,0.2,7.110600e-01
3975,5.69792,1,0.5,0.2,8.112100e-01
4000,5.69792,1,0.5,0.2,9.339150e-01
4025,5.69792,1,0.5,0.2,1.086170e+00
4050,5.69792,1,0.5,0.2,1.278040e+00
4075,5.69792,1,0.5,0.2,1.524520e+00
4100,5.69792,1,0.5,0.2,1.848960e+00
4125,5.69792,1,0.5,0.2,2.289760e+00
4150,5.69792,1,0.5,0.2,2.914780e+00
4175,5.69792,1,0.5,0.2,3.855820e+00
4200,5.69792,1,0.5,0.2,5.406140e+00
4225,5.69792,1,0.5,0.2,8.372070e+00
4250,5.69792,1,0.5,0.2,1.602710e+01
4275,5.69792,1,0.5,0.2,7.146920e+01
4300,5.69792,1,0.5,0.2,2.000000e+02
4325,5.69792,1,0.5,0.2,2.000000e+02
4350,5.69792,1,0.5,0.2,2.000000e+02
4375,5.69792,1,0.5,0.2,2.000000e+02
4400,5.69792,1,0.5,0.2,2.000000e+02
4425,5.69792,1,0.5,0.2,2.000000e+02
4450,5.69792,1,0.5,0.2,2.000000e+02
4475,5.69792,1,0.5,0.2,2.000000e+02
4500,5.69792,1,0.5,0.2,2.000000e+02
4525,5.69792,1,0.5,0.2,2.000000e+02
4550,5.69792,1,0.5,0.2,2.000000e+02
4575,5.69792,1,0.5,0.2,2.000000e+02
4600,5.69792,1,0.5,0.2,2.000000e+02
4625,5.69792,1,0.5,0.2,2.000000e+02
4650,5.69792,1,0.5,0.2,2.000000e+02
4675,5.69792,1,0.5,0.2,2.000000e+02
4700,5.69792,1,0.5,0.2,2.000000e+02
4725,5.69792,1,0.5,0.2,2.000000e+02
4750,5.69792,1,0.5,0.2,2.000000e+02
4775,5.69792,1,0.5,0.2,2.000000e+02
4800,5.69792,1,0.5,0.2,2.000000e+02
4825,5.69792,1,0.5,0.2,2.000000e+02
4850,5.69792,1,0.5,0.2,2.000000e+02
4875,5.69792,1,0.5,0.2,2.000000e+02
4900,5.69792,1,0.5,0.2,2.000000e+02
4925,5.69792,1,0.5,0.2,2.000000e+02
4950,5.69792,1,0.5,0.2,2.000000e+02
4975,5.69792,1,0.5,0.2,2.000000e+02
5000,5.69792,1,0.5,0.2,2.000000e+02
300,10.1325,1,0.5,0.2,0.000000e+00
325,10.1325,1,0.5,0.2,0.000000e+00
350,10.1325,1,0.5,0.2,0.000000e+00
375,10.1325,1,0.5,0.2,0.000000e+00
400,10.1325,1,0.5,0.2,0.000000e+00
425,10.1325,1,0.5,0.2,0.000000e+00
450,10.1325,1,0.5,0.2,0.000000e+00
475,10.1325,1,0.5,0.2,0.000000e+00
500,10.1325,1,0.5,0.2,0.000000e+00
525,10.1325,1,0.5,0.2,0.000000e+00
550,10.1325,1,0.5,0.2,0.000000e+00
575,10.1325,1,0.5,0.2,0.000000e+00
600,10.1325,1,0.5,0.2,0.000000e+00
625,10.1325,1,0.5,0.2,0.000000e+00
650,10.1325,1,0.5,0.2,0.000000e+00
675,10.1325,1,0.5,0.2,0.000000e+00
700,10.1325,1,0.5,0.2,0.000000e+00
725,10.1325,1,0.5,0.2,0.000000e+00
750,10.1325,1,0.5,0.2,0.000000e+00
775,10.1325,1,0.5,0.2,0.000000e+00
800,10.1325,1,0.5,0.2,0.000000e+00
825,10.1325,1,0.5,0.2,0.000000e+00
850,10.1325,1,0.5,0.2,0.000000e+00
875,10.1325,1,0.5,0.2,0.000000e+00
900,10.1325,1,0.5,0.2,0.000000e+00
925,10.1325,1,0.5,0.2,0.000000e+00
950,10.1325,1,0.5,0.2,0.000000e+00
975,10.1325,1,0.5,0.2,0.000000e+00
1000,10.1325,1,0.5,0.2,0.000000e+00
1025,10.1325,1,0.5,0.2,0.000000e+00
1050,10.1325,1,0.5,0.2,0.000000e+00
1075,10.1325,1,0.5,0.2,0.000000e+00
1100,10.1325,1,0.5,0.2,0.000000e+00
1125,10.1325,1,0.5,0.2,0.000000e+00
1150,10.1325,1,0.5,0.2,0.000000e+00
1175,10.1325,1,0.5,0.2,0.000000e+00
1200,10.1325,1,0.5,0.2,0.000000e+00
1225,10.1325,1,0.5,0.2,0.000000e+00
1250,10.1325,1,0.5,0.2,1.177200e-03
1275,10.1325,1,0.5,0.2,5.942490e-03
1300,10.1325,1,0.5,0.2,9.589780e-03
1325,10.1325,1,0.5,0.2,1.236150e-02
1350,10.1325,1,0.5,0.2,1.446110e-02
1375,10.1325,1,0.5,0.2,1.605160e-02
1400,10.1325,1,0.5,0.2,1.725940e-02
1425,10.1325,1,0.5,0.2,1.818110e-02
1450,10.1325,1,0.5,0.2,1.888950e-02
1475,10.1325,1,0.5,0.2,1.943920e-02
1500,10.1325,1,0.5,0.2,1.987140e-02
1525,10.1325,1,0.5,0.2,2.021670e-02
1550,10.1325,1,0.5,0.2,2.049850e-02
1575,10.1325,1,0.5,0.2,2.073430e-02
1600,10.1325,1,0.5,0.2,2.093780e-02
1625,10.1325,1,0.5,0.2,2.111930e-02
1650,10.1325,1,0.5,0.2,2.128710e-02
1675,10.1325,1,0.5,0.2,2.144760e-02
1700,10.1325,1,0.5,0.2,2.160610e-02
1725,10.1325,1,0.5,0.2,2.176690e-02
1750,10.1325,1,0.5,0.2,2.193380e-02
1775,10.1325,1,0.5,0.2,2.210980e-02
1800,10.1325,1,0.5,0.2,2.229770e-02
1825,10.1325,1,0.5,0.2,2.250010e-02
1850,10.1325,1,0.5,0.2,2.271910e-02
1875,10.1325,1,0.5,0.2,2.295710e-02
1900,10.1325,1,0.5,0.2,2.321610e-02
1925,10.1325,1,0.5,0.2,2.349820e-02
1950,10.1325,1,0.5,0.2,2.380520e-02
1975,10.1325,1,0.5,0.2,2.413930e-02
2000,10.1325,1,0.5,0.2,2.450230e-02
2025,10.1325,1,0.5,0.2,2.489630e-02
2050,10.1325,1,0.5,0.2,2.532340e-02
2075,10.1325,1,0.5,0.2,2.578540e-02
2100,10.1325,1,0.5,0.2,2.628450e-02
2125,10.1325,1,0.5,0.2,2.682290e-02
2150,10.1325,1,0.5,0.2,2.740250e-02
2175,10.1325,1,0.5,0.2,2.802570e-02
2200,10.1325,1,0.5,0.2,2.869440e-02
2225,10.1325,1,0.5,0.2,2.941100e-02
2250,10.1325,1,0.5,0.2,3.017760e-02
2275,10.1325,1,0.5,0.2,3.099650e-02
2300,10.1325,1,0.5,0.2,3.187000e-02
2325,10.1325,1,0.5,0.2,3.280010e-02
2350,10.1325,1,0.5,0.2,3.378930e-02
2375,10.1325,1,0.5,0.2,3.483970e-02
2400,10.1325,1,0.5,0.2,3.595340e-02
2425,10.1325,1,0.5,0.2,3.713280e-02
2450,10.1325,1,0.5,0.2,3.837980e-02
2475,10.1325,1,0.5,0.2,3.969670e-02
2500,10.1325,1,0.5,0.2,4.108550e-02
2525,10.1325,1,0.5,0.2,4.254810e-02
2550,10.1325,1,0.5,0.2,4.408640e-02
2575,10.1325,1,0.5,0.2,4.570240e-02
2600,10.1325,1,0.5,0.2,4.739780e-02
2625,10.1325,1,0.5,0.2,4.917430e-02
2650,10.1325,1,0.5,0.2,5.103340e-02
2675,10.1325,1,0.5,0.2,5.297670e-02
2700,10.1325,1,0.5,0.2,5.500550e-02
2725,10.1325,1,0.5,0.2,5.712110e-02
2750,10.1325,1,0.5,0.2,5.932460e-02
2775,10.1325,1,0.5,0.2,6.161730e-02
2800,10.1325,1,0.5,0.2,6.400000e-02
2825,10.1325,1,0.5,0.2,6.647370e-02
2850,10.1325,1,0.5,0.2,6.903900e-02
2875,10.1325,1,0.5,0.2,7.169690e-02
2900,10.1325,1,0.5,0.2,7.444800e-02
2925,10.1325,1,0.5,0.2,7.729300e-02
2950,10.1325,1,0.5,0.2,8.023250e-02
2975,10.1325,1,0.5,0.2,8.326720e-02
3000,10.1325,1,0.5,0.2,8.639800e-02
3025,10.1325,1,0.5,0.2,8.962590e-02
3050,10.1325,1,0.5,0.2,9.295190e-02
3075,10.1325,1,0.5,0.2,9.637740e-02
3100,10.1325,1,0.5,0.2,9.990430e-02
3125,10.1325,1,0.5,0.2,1.035350e-01
3150,10.1325,1,0.5,0.2,1.072720e-01
3175,10.1325,1,0.5,0.2,1.111190e-01
3200,10.1325,1,0.5,0.2,1.150800e-01
3225,10.1325,1,0.5,0.2,1.191610e-01
3250,10.1325,1,0.5,0.2,1.233680e-01
3275,10.1325,1,0.5,0.2,1.277110e-01
3300,10.1325,1,0.5,0.2,1.321990e-01
3325,10.1325,1,0.5,0.2,1.368440e-01
3350,10.1325,1,0.5,0.2,1.416620e-01
3375,10.1325,1,0.5,0.2,1.466700e-01
3400,10.1325,1,0.5,0.2,1.518900e-01
3425,10.1325,1,0.5,0.2,1.573480e-01
3450,10.1325,1,0.5,0.2,1.630740e-01
3475,10.1325,1,0.5,0.2,1.691050e-01
3500,10.1325,1,0.5,0.2,1.754840e-01
3525,10.1325,1,0.5,0.2,1.822620e-01
3550,10.1325,1,0.5,0.2,1.894990e-01
3575,10.1325,1,0.5,0.2,1.972650e-01
3600,10.1325,1,0.5,0.2,2.056450e-01
3625,10.1325,1,0.5,0.2,2.147370e-01
3650,10.1325,1,0.5,0.2,2.246560e-01
3675,10.1325,1,0.5,0.2,2.355390e-01
3700,10.1325,1,0.5,0.2,2.475450e-01
3725,10.1325,1,0.5,0.2,2.608660e-01
3750,10.1325,1,0.5,0.2,2.757240e-01
3775,10.1325,1,0.5,0.2,2.923860e-01
3800,10.1325,1,0.5,0.2,3.111670e-01
3825,10.1325,1,0.5,0.2,3.324440e-01
3850,10.1325,1,0.5,0.2,3.566700e-01
3875,10.1325,1,0.5,0.2,3.843910e-01
3900,10.1325,1,0.5,0.2,4.162690e-01
3925,10.1325,1,0.5,0.2,4.531140e-01
3950,10.1325,1,0.5,0.2,4.959270e-01
3975,10.1325,1,0.5,0.2,5.459550e-01
4000,10.1325,1,0.5,0.2,6.047690e-01
4025,10.1325,1,0.5,0.2,6.743790e-01
4050,10.1325,1,0.5,0.2,7.573920e-01
4075,10.1325,1,0.5,0.2,8.572510e-01
4100,10.1325,1,0.5,0.2,9.785960e-01
4125,10.1325,1,0.5,0.2,1.127830e+00
4150,10.1325,1,0.5,0.2,1.314040e+00
4175,10.1325,1,0.5,0.2,1.550540e+00
4200,10.1325,1,0.5,0.2,1.857700e+00
4225,10.1325,1,0.5,0.2,2.268190e+00
4250,10.1325,1,0.5,0.2,2.837870e+00
4275,10.1325,1,0.5,0.2,3.670620e+00
4300,10.1325,1,0.5,0.2,4.983300e+00
4325,10.1325,1,0.5,0.2,7.313730e+00
4350,10.1325,1,0.5,0.2,1.244750e+01
4375,10.1325,1,0.5,0.2,3.174040e+01
4400,10.1325,1,0.5,0.2,2.000000e+02
4425,10.1325,1,0.5,0.2,2.000000e+02
4450,10.1325,1,0.5,0.2,2.000000e+02
4475,10.1325,1,0.5,0.2,2.000000e+02
4500,10.1325,1,0.5,0.2,2.000000e+02
4525,10.1325,1,0.5,0.2,2.000000e+02
4550,10.1325,1,0.5,0.2,2.000000e+02
4575,10.1325,1,0.5,0.2,2.000000e+02
4600,10.1325,1,0.5,0.2,2.000000e+02
4625,10.1325,1,0.5,0.2,2.000000e+02
4650,10.1325,1,0.5,0.2,2.000000e+02
4675,10.1325,1,0.5,0.2,2.000000e+02
4700,10.1325,1,0.5,0.2,2.000000e+02
4725,10.1325,1,0.5,0.2,2.000000e+02
4750,10.1325,1,0.5,0.2,2.000000e+02
4775,10.1325,1,0.5,0.2,2.000000e+02
4800,10.1325,1,0.5,0.2,2.000000e+02
4825,10.1325,1,0.5,0.2,2.000000e+02
4850,10.1325,1,0.5,0.2,2.000000e+02
4875,10.1325,1,0.5,0.2,2.000000e+02
4900,10.1325,1,0.5,0.2,2.000000e+02
4925,10.1325,1,0.5,0.2,2.000000e+02
4950,10.1325,1,0.5,0.2,2.000000e+02
4975,10.1325,1,0.5,0.2,2.000000e+02
5000,10.1325,1,0.5,0.2,2.000000e+02
300,18.0184,1,0.5,0.2,0.000000e+00
325,18.0184,1,0.5,0.2,0.000000e+00
350,18.0184,1,0.5,0.2,0.000000e+00
375,18.0184,1,0.5,0.2,0.000000e+00
400,18.0184,1,0.5,0.2,0.000000e+00
425,18.0184,1,0.5,0.2,0.000000e+00
450,18.0184,1,0.5,0.2,0.000000e+00
475,18.0184,1,0.5,0.2,0.000000e+00
500,18.0184,1,0.5,0.2,0.000000e+00
525,18.0184,1,0.5,0.2,0.000000e+00
550,18.0184,1,0.5,0.2,0.000000e+00
575,18.0184,1,0.5,0.2,0.000000e+00
600,18.0184,1,0.5,0.2,0.000000e+00
625,18.0184,1,0.5,0.2,0.000000e+00
650,18.0184,1,0.5,0.2,0.000000e+00
675,18.0184,1,0.5,0.2,0.000000e+00
700,18.0184,1,0.5,0.2,0.000000e+00
725,18.0184,1,0.5,0.2,0.000000e+00
750,18.0184,1,0.5,0.2,0.000000e+00
775,18.0184,1,0.5,0.2,0.000000e+00
800,18.0184,1,0.5,0.2,0.000000e+00
825,18.0184,1,0.5,0.2,0.000000e+00
850,18.0184,1,0.5,0.2,0.000000e+00
875,18.0184,1,0.5,0.2,0.000000e+00
900,18.0184,1,0.5,0.2,0.000000e+00
925,18.0184,1,0.5,0.2,0.000000e+00
950,18.0184,1,0.5,0.2,0.000000e+00
975,18.0184,1,0.5,0.2,0.000000e+00
1000,18.0184,1,0.5,0.2,0.000000e+00
1025,18.0184,1,0.5,0.2,0.000000e+00
1050,18.0184,1,0.5,0.2,0.000000e+00
1075,18.0184,1,0.5,0.2,0.000000e+00
1100,18.0184,1,0.5,0.2,0.000000e+00
1125,18.0184,1,0.5,0.2,0.000000e+00
1150,18.0184,1,0.5,0.2,0.000000e+00
1175,18.0184,1,0.5,0.2,0.000000e+00
1200,18.0184,1,0.5,0.2,0.000000e+00
1225,18.0184,1,0.5,0.2,0.000000e+00
1250,18.0184,1,0.5,0.2,0.000000e+00
1275,18.0184,1,0.5,0.2,0.000000e+00
1300,18.0184,1,0.5,0.2,2.343420e-03
1325,18.0184,1,0.5,0.2,6.658320e-03
1350,18.0184,1,0.5,0.2,1.001650e-02
1375,18.0184,1,0.5,0.2,1.261390e-02
1400,18.0184,1,0.5,0.2,1.461700e-02
1425,18.0184,1,0.5,0.2,1.616130e-02
1450,18.0184,1,0.5,0.2,1.735460e-02
1475,18.0184,1,0.5,0.2,1.828070e-02
1500,18.0184,1,0.5,0.2,1.900450e-02
1525,18.0184,1,0.5,0.2,1.957550e-02
1550,18.0184,1,0.5,0.2,2.003180e-02
1575,18.0184,1,0.5,0.2,2.040260e-02
1600,18.0184,1,0.5,0.2,2.071030e-02
1625,18.0184,1,0.5,0.2,2.097230e-02
1650,18.0184,1,0.5,0.2,2.120200e-02
1675,18.0184,1,0.5,0.2,2.141010e-02
1700,18.0184,1,0.5,0.2,2.160490e-02
1725,18.0184,1,0.5,0.2,2.179340e-02
1750,18.0184,1,0.5,0.2,2.198110e-02
1775,18.0184,1,0.5,0.2,2.217260e-02
1800,18.0184,1,0.5,0.2,2.237180e-02
1825,18.0184,1,0.5,0.2,2.258220e-02
1850,18.0184,1,0.5,0.2,2.280670e-02
1875,18.0184,1,0.5,0.2,2.304820e-02
1900,18.0184,1,0.5,0.2,2.330910e-02
1925,18.0184,1,0.5,0.2,2.359190e-02
1950,18.0184,1,0.5,0.2,2.389870e-02
1975,18.0184,1,0.5,0.2,2.423190e-02
2000,18.0184,1,0.5,0.2,2.459350e-02
2025,18.0184,1,0.5,0.2,2.498560e-02
2050,18.0184,1,0.5,0.2,2.541050e-02
2075,18.0184,1,0.5,0.2,2.587020e-02
2100,18.0184,1,0.5,0.2,2.636690e-02
2125,18.0184,1,0.5,0.2,2.690270e-02
2150,18.0184,1,0.5,0.2,2.747980e-02
2175,18.0184,1,0.5,0.2,2.810040e-02
2200,18.0184,1,0.5,0.2,2.876670e-02
2225,18.0184,1,0.5,0.2,2.948090e-02
2250,18.0184,1,0.5,0.2,3.024530e-02
2275,18.0184,1,0.5,0.2,3.106210e-02
2300,18.0184,1,0.5,0.2,3.193360e-02
2325,18.0184,1,0.5,0.2,3.286200e-02
2350,18.0184,1,0.5,0.2,3.384970e-02
2375,18.0184,1,0.5,0.2,3.489880e-02
2400,18.0184,1,0.5,0.2,3.601170e-02
2425,18.0184,1,0.5,0.2,3.719050e-02
2450,18.0184,1,0.5,0.2,3.843730e-02
2475,18.0184,1,0.5,0.2,3.975450e-02
2500,18.0184,1,0.5,0.2,4.114400e-02
2525,18.0184,1,0.5,0.2,4.260790e-02
2550,18.0184,1,0.5,0.2,4.414810e-02
2575,18.0184,1,0.5,0.2,4.576670e-02
2600,18.0184,1,0.5,0.2,4.746540e-02
2625,18.0184,1,0.5,0.2,4.924600e-02
2650,18.0184,1,0.5,0.2,5.111010e-02
2675,18.0184,1,0.5,0.2,5.305940e-02
2700,18.0184,1,0.5,0.2,5.509520e-02
2725,18.0184,1,0.5,0.2,5.721900e-02
2750,18.0184,1,0.5,0.2,5.943200e-02
2775,18.0184,1,0.5,0.2,6.173540e-02
2800,18.0184,1,0.5,0.2,6.413020e-02
2825,18.0184,1,0.5,0.2,6.661730e-02
2850,18.0184,1,0.5,0.2,6.919770e-02
2875,18.0184,1,0.5,0.2,7.187190e-02
2900,18.0184,1,0.5,0.2,7.464070e-02
2925,18.0184,1,0.5,0.2,7.750470e-02
2950,18.0184,1,0.5,0.2,8.046440e-02
2975,18.0184,1,0.5,0.2,8.352030e-02
3000,18.0184,1,0.5,0.2,8.667280e-02
3025,18.0184,1,0.5,0.2,8.992260e-02
3050,18.0184,1,0.5,0.2,9.327010e-02
3075,18.0184,1,0.5,0.2,9.671600e-02
3100,18.0184,1,0.5,0.2,1.002610e-01
3125,18.0184,1,0.5,0.2,1.039070e-01
3150,18.0184,1,0.5,0.2,1.076540e-01
3175,18.0184,1,0.5,0.2,1.115040e-01
3200,18.0184,1,0.5,0.2,1.154590e-01
3225,18.0184,1,0.5,0.2,1.195230e-01
3250,18.0184,1,0.5,0.2,1.236980e-01
3275,18.0184,1,0.5,0.2,1.279890e-01
3300,18.0184,1,0.5,0.2,1.324000e-01
3325,18.0184,1,0.5,0.2,1.369390e-01
3350,18.0184,1,0.5,0.2,1.416130e-01
3375,18.0184,1,0.5,0.2,1.464310e-01
3400,18.0184,1,0.5,0.2,1.514050e-01
3425,18.0184,1,0.5,0.2,1.565490e-01
3450,18.0184,1,0.5,0.2,1.618790e-01
3475,18.0184,1,0.5,0.2,1.674150e-01
3500,18.0184,1,0.5,0.2,1.731800e-01
3525,18.0184,1,0.5,0.2,1.792000e-01
3550,18.0184,1,0.5,0.2,1.855100e-01
3575,18.0184,1,0.5,0.2,1.921460e-01
3600,18.0184,1,0.5,0.2,1.991540e-01
3625,18.0184,1,0.5,0.2,2.065850e-01
3650,18.0184,1,0.5,0.2,2.145020e-01
3675,18.0184,1,0.5,0.2,2.229760e-01
3700,18.0184,1,0.5,0.2,2.320920e-01
3725,18.0184,1,0.5,0.2,2.419470e-01
3750,18.0184,1,0.5,0.2,2.526560e-01
3775,18.0184,1,0.5,0.2,2.643550e-01
3800,18.0184,1,0.5,0.2,2.772000e-01
3825,18.0184,1,0.5,0.2,2.913770e-01
3850,18.0184,1,0.5,0.2,3.071040e-01
3875,18.0184,1,0.5,0.2,3.246360e-01
3900,18.0184,1,0.5,0.2,3.442780e-01
3925,18.0184,1,0.5,0.2,3.663900e-01
3950,18.0184,1,0.5,0.2,3.914010e-01
3975,18.0184,1,0.5,0.2,4.198270e-01
4000,18.0184,1,0.5,0.2,4.522900e-01
4025,18.0184,1,0.5,0.2,4.895480e-01
4050,18.0184,1,0.5,0.2,5.325280e-01
4075,18.0184,1,0.5,0.2,5.823770e-01
4100,18.0184,1,0.5,0.2,6.405310e-01
4125,18.0184,1,0.5,0.2,7.088110e-01
4150,18.0184,1,0.5,0.2,7.895530e-01
4175,18.0184,1,0.5,0.2,8.858090e-01
4200,18.0184,1,0.5,0.2,1.001640e+00
4225,18.0184,1,0.5,0.2,1.142550e+00
4250,18.0184,1,0.5,0.2,1.316250e+00
4275,18.0184,1,0.5,0.2,1.533750e+00
4300,18.0184,1,0.5,0.2,1.811490e+00
4325,18.0184,1,0.5,0.2,2.174980e+00
4350,18.0184,1,0.5,0.2,2.666060e+00
4375,18.0184,1,0.5,0.2,3.358350e+00
4400,18.0184,1,0.5,0.2,4.394030e+00
4425,18.0184,1,0.5,0.2,6.086590e+00
4450,18.0184,1,0.5,0.2,9.284700e+00
4475,18.0184,1,0.5,0.2,1.732080e+01
4500,18.0184,1,0.5,0.2,6.766620e+01
4525,18.0184,1,0.5,0.2,2.000000e+02
4550,18.0184,1,0.5,0.2,2.000000e+02
4575,18.0184,1,0.5,0.2,2.000000e+02
4600,18.0184,1,0.5,0.2,2.000000e+02
4625,18.0184,1,0.5,0.2,2.000000e+02
4650,18.0184,1,0.5,0.2,2.000000e+02
4675,18.0184,1,0.5,0.2,2.000000e+02
4700,18.0184,1,0.5,0.2,2.000000e+02
4725,18.0184,1,0.5,0.2,2.000000e+02
4750,18.0184,1,0.5,0.2,2.000000e+02
4775,18.0184,1,0.5,0.2,2.000000e+02
4800,18.0184,1,0.5,0.2,2.000000e+02
4825,18.0184,1,0.5,0.2,2.000000e+02
4850,18.0184,1,0.5,0.2,2.000000e+02
4875,18.0184,1,0.5,0.2,2.000000e+02
4900,18.0184,1,0.5,0.2,2.000000e+02
4925,18.0184,1,0.5,0.2,2.000000e+02
4950,18.0184,1,0.5,0.2,2.000000e+02
4975,18.0184,1,0.5,0.2,2.000000e+02
5000,18.0184,1,0.5,0.2,2.000000e+02
300,32.0418,1,0.5,0.2,0.000000e+00
325,32.0418,1,0.5,0.2,0.000000e+00
350,32.0418,1,0.5,0.2,0.000000e+00
375,32.0418,1,0.5,0.2,0.000000e+00
400,32.0418,1,0.5,0.2,0.000000e+00
425,32.0418,1,0.5,0.2,0.000000e+00
450,32.0418,1,0.5,0.2,0.000000e+00
475,32.0418,1,0.5,0.2,0.000000e+00
500,32.0418,1,0.5,0.2,0.000000e+00
525,32.0418,1,0.5,0.2,0.000000e+00
550,32.0418,1,0.5,0.2,0.000000e+00
575,32.0418,1,0.5,0.2,0.000000e+00
600,32.0418,1,0.5,0.2,0.000000e+00
625,32.0418,1,0.5,0.2,0.000000e+00
650,32.0418,1,0.5,0.2,0.000000e+00
675,32.0418,1,0.5,0.2,0.000000e+00
700,32.0418,1,0.5,0.2,0.000000e+00
725,32.0418,1,0.5,0.2,0.000000e+00
750,32.0418,1,0.5,0.2,0.000000e+00
775,32.0418,1,0.5,0.2,0.000000e+00
800,32.0418,1,0.5,0.2,0.000000e+00
825,32.0418,1,0.5,0.2,0.000000e+00
850,32.0418,1,0.5,0.2,0.000000e+00
875,32.0418,1,0.5,0.2,0.000000e+00
900,32.0418,1,0.5,0.2,0.000000e+00
925,32.0418,1,0.5,0.2,0.000000e+00
950,32.0418,1,0.5,0.2,0.000000e+00
975,32.0418,1,0.5,0.2,0.000000e+00
1000,32.0418,1,0.5,0.2,0.000000e+00
1025,32.0418,1,0.5,0.2,0.000000e+00
1050,32.0418,1,0.5,0.2,0.000000e+00
1075,32.0418,1,0.5,0.2,0.000000e+00
1100,32.0418,1,0.5,0.2,0.000000e+00
1125,32.0418,1,0.5,0.2,0.000000e+00
1150,32.0418,1,0.5,0.2,0.000000e+00
1175,32.0418,1,0.5,0.2,0.000000e+00
1200,32.0418,1,0.5,0.2,0.000000e+00
1225,32.0418,1,0.5,0.2,0.000000e+00
1250,32.0418,1,0.5,0.2,0.000000e+00
1275,32.0418,1,0.5,0.2,0.000000e+00
1300,32.0418,1,0.5,0.2,0.000000e+00
1325,32.0418,1,0.5,0.2,0.000000e+00
1350,32.0418,1,0.5,0.2,2.996040e-03
1375,32.0418,1,0.5,0.2,7.031530e-03
1400,32.0418,1,0.5,0.2,1.022570e-02
1425,32.0418,1,0.5,0.2,1.273900e-02
1450,32.0418,1,0.5,0.2,1.471040e-02
1475,32.0418,1,0.5,0.2,1.625580e-02
1500,32.0418,1,0.5,0.2,1.746910e-02
1525,32.0418,1,0.5,0.2,1.842540e-02
1550,32.0418,1,0.5,0.2,1.918400e-02
1575,32.0418,1,0.5,0.2,1.979130e-02
1600,32.0418,1,0.5,0.2,2.028360e-02
1625,32.0418,1,0.5,0.2,2.068940e-02
1650,32.0418,1,0.5,0.2,2.103070e-02
1675,32.0418,1,0.5,0.2,2.132520e-02
1700,32.0418,1,0.5,0.2,2.158660e-02
1725,32.0418,1,0.5,0.2,2.182610e-02
1750,32.0418,1,0.5,0.2,2.205250e-02
1775,32.0418,1,0.5,0.2,2.227300e-02
1800,32.0418,1,0.5,0.2,2.249370e-02
1825,32.0418,1,0.5,0.2,2.271950e-02
1850,32.0418,1,0.5,0.2,2.295490e-02
1875,32.0418,1,0.5,0.2,2.320350e-02
1900,32.0418,1,0.5,0.2,2.346860e-02
1925,32.0418,1,0.5,0.2,2.375340e-02
1950,32.0418,1,0.5,0.2,2.406040e-02
1975,32.0418,1,0.5,0.2,2.439250e-02
2000,32.0418,1,0.5,0.2,2.475190e-02
2025,32.0418,1,0.5,0.2,2.514110e-02
2050,32.0418,1,0.5,0.2,2.556250e-02
2075,32.0418,1,0.5,0.2,2.601820e-02
2100,32.0418,1,0.5,0.2,2.651070e-02
2125,32.0418,1,0.5,0.2,2.704200e-02
2150,32.0418,1,0.5,0.2,2.761460e-02
2175,32.0418,1,0.5,0.2,2.823060e-02
2200,32.0418,1,0.5,0.2,2.889230e-02
2225,32.0418,1,0.5,0.2,2.960200e-02
2250,32.0418,1,0.5,0.2,3.036200e-02
2275,32.0418,1,0.5,0.2,3.117460e-02
2300,32.0418,1,0.5,0.2,3.204200e-02
2325,32.0418,1,0.5,0.2,3.296660e-02
2350,32.0418,1,0.5,0.2,3.395060e-02
2375,32.0418,1,0.5,0.2,3.499630e-02
2400,32.0418,1,0.5,0.2,3.610610e-02
2425,32.0418,1,0.5,0.2,3.728210e-02
2450,32.0418,1,0.5,0.2,3.852650e-02
2475,32.0418,1,0.5,0.2,3.984160e-02
2500,32.0418,1,0.5,0.2,4.122950e-02
2525,32.0418,1,0.5,0.2,4.269220e-02
2550,32.0418,1,0.5,0.2,4.423180e-02
2575,32.0418,1,0.5,0.2,4.585030e-02
2600,32.0418,1,0.5,0.2,4.754960e-02
2625,32.0418,1,0.5,0.2,4.933140e-02
2650,32.0418,1,0.5,0.2,5.119750e-02
2675,32.0418,1,0.5,0.2,5.314950e-02
2700,32.0418,1,0.5,0.2,5.518900e-02
2725,32.0418,1,0.5,0.2,5.731730e-02
2750,32.0418,1,0.5,0.2,5.953590e-02
2775,32.0418,1,0.5,0.2,6.184590e-02
2800,32.0418,1,0.5,0.2,6.424850e-02
