P_atm,Tw[K],B'c,hw[MJ/kg],N,O,NO,N2,O2,C,C2,C3,CN,CO,CO2,Si,Si2,Si3,SiO,SiO2,SiN,Si2N,SiC,SiC2,Si2C,C(gr),Si(cr),Si(L),SiC(b),SiC(L),SiO2(a-qz),SiO2(b-qz),SiO2(b-crt),SiO2(L)
56.2341,1.925000e+03,0.000000e+00,1.623690e+00,3.761400e-11,6.761110e-13,2.017950e-10,9.277030e-01,1.900640e-16,1.008810e-13,5.933750e-15,7.216160e-14,2.901300e-08,7.175200e-02,1.078210e-05,1.339600e-08,1.900460e-11,2.498170e-13,5.342920e-04,3.358480e-09,6.383790e-09,1.855680e-09,9.466440e-14,8.178550e-10,6.916020e-10,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
56.2341,1.950000e+03,0.000000e+00,1.580580e+00,5.466920e-11,1.152560e-12,2.986030e-10,9.085850e-01,3.669940e-16,1.791360e-13,1.148860e-14,1.392500e-13,4.061240e-08,9.067990e-02,1.515240e-05,2.024380e-08,3.341340e-11,4.811090e-13,7.197170e-04,5.290230e-09,9.235590e-09,2.806310e-09,1.786080e-13,1.418100e-09,1.184150e-09,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
56.2341,1.975000e+03,0.000000e+00,1.520450e+00,7.848260e-11,1.938280e-12,4.361660e-10,8.851220e-01,6.967810e-16,3.134790e-13,2.186980e-14,2.641700e-13,5.619610e-08,1.138950e-01,2.110620e-05,3.027070e-08,5.789780e-11,9.109430e-13,9.619470e-04,8.235560e-09,1.319730e-08,4.186520e-09,3.315410e-13,2.424120e-09,1.999210e-09,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
56.2341,2.000000e+03,0.000000e+00,1.440410e+00,1.112560e-10,3.215500e-12,6.283760e-10,8.565710e-01,1.300120e-15,5.409090e-13,4.095820e-14,4.930020e-13,7.684240e-08,1.421240e-01,2.911600e-05,4.480650e-08,9.892840e-11,1.696860e-12,1.275330e-03,1.266160e-08,1.862190e-08,6.159710e-09,6.058500e-13,4.087390e-09,3.329980e-09,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
56.2341,2.025000e+03,0.000000e+00,1.436710e+00,1.580430e-10,4.989140e-12,8.587250e-10,8.474760e-01,2.142410e-15,8.310060e-13,6.150570e-14,6.657300e-13,9.509780e-08,1.507300e-01,3.225140e-05,7.277190e-08,2.047530e-10,4.232830e-12,1.761620e-03,1.913850e-08,2.917540e-08,1.113710e-08,1.090530e-12,6.138410e-09,6.066350e-09,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
56.2341,2.050000e+03,0.000000e+00,1.465560e+00,2.236630e-10,7.514900e-12,1.148140e-09,8.466860e-01,3.357700e-15,1.216640e-12,8.480340e-14,7.968550e-13,1.132810e-07,1.508210e-01,3.303960e-05,1.212690e-07,4.487570e-10,1.155590e-11,2.459270e-03,2.862720e-08,4.716570e-08,2.149640e-08,1.934610e-12,8.788030e-09,1.130390e-08,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
56.2341,2.075000e+03,0.000000e+00,1.493250e+00,3.138490e-10,1.120870e-11,1.524140e-09,8.456160e-01,5.205870e-15,1.765440e-12,1.160840e-13,9.503440e-13,1.343840e-07,1.509460e-01,3.383880e-05,1.995230e-07,9.642070e-10,3.075060e-11,3.404040e-03,4.239020e-08,7.532660e-08,4.079550e-08,3.384270e-12,1.247400e-08,2.073440e-08,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
56.2341,2.100000e+03,0.000000e+00,1.519400e+00,4.367820e-10,1.656090e-11,2.009270e-09,8.441780e-01,7.988140e-15,2.540010e-12,1.578140e-13,1.129590e-12,1.587840e-07,1.511130e-01,3.465270e-05,3.242490e-07,2.032240e-09,7.982190e-11,4.673050e-03,6.216240e-08,1.188850e-07,7.615660e-08,5.840780e-12,1.756100e-08,3.745800e-08,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
56.2341,2.125000e+03,0.000000e+00,1.543550e+00,6.030010e-10,2.424760e-11,2.631030e-09,8.422630e-01,1.213630e-14,3.624640e-12,2.131540e-13,1.338550e-12,1.868890e-07,1.513360e-01,3.548600e-05,5.206740e-07,4.204060e-09,2.022600e-10,6.364120e-03,9.030590e-08,1.854750e-07,1.399000e-07,9.949890e-12,2.452910e-08,6.667990e-08,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
56.2341,2.150000e+03,0.000000e+00,1.565080e+00,8.259650e-10,3.519360e-11,3.422680e-09,8.397290e-01,1.826420e-14,5.132190e-12,2.861440e-13,1.581860e-12,2.191470e-07,1.516320e-01,3.634510e-05,8.264260e-07,8.540250e-09,5.005940e-10,8.600310e-03,1.300090e-07,2.861020e-07,2.529780e-07,1.673810e-11,3.400590e-08,1.170130e-07,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
56.2341,2.175000e+03,0.000000e+00,1.583260e+00,1.122690e-09,5.065520e-11,4.424110e-09,8.364040e-01,2.723810e-14,7.212840e-12,3.819370e-13,1.865060e-12,2.560400e-07,1.520210e-01,3.723790e-05,1.296960e-06,1.704390e-08,1.210810e-09,1.153520e-02,1.855420e-07,4.364260e-07,4.504020e-07,2.781790e-11,4.680840e-08,2.025050e-07,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
56.2341,2.200000e+03,0.000000e+00,1.597180e+00,1.514470e-09,7.232650e-11,5.682780e-09,8.320710e-01,4.027170e-14,1.006560e-11,5.071140e-13,2.194800e-12,2.980840e-07,1.525270e-01,3.817480e-05,2.013020e-06,3.342920e-08,2.863320e-09,1.535870e-02,2.625710e-07,6.584190e-07,7.896450e-07,4.569330e-11,6.399530e-08,3.457450e-07,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
56.2341,2.225000e+03,0.000000e+00,1.605750e+00,2.027660e-09,1.024790e-10,7.254580e-09,8.264670e-01,5.905600e-14,1.395290e-11,6.700880e-13,2.579260e-12,3.458320e-07,1.531830e-01,3.916860e-05,3.090790e-06,6.445710e-08,6.622300e-09,2.030420e-02,3.685680e-07,9.824520e-07,1.363310e-06,7.421020e-11,8.693460e-08,5.825470e-07,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
56.2341,2.250000e+03,0.000000e+00,1.607650e+00,2.694410e-09,1.441400e-10,9.204620e-09,8.192680e-01,8.593370e-14,1.922020e-11,8.816410e-13,3.028620e-12,3.998600e-07,1.540260e-01,4.023590e-05,4.695400e-06,1.222080e-07,1.498260e-08,2.665520e-02,5.133000e-07,1.449830e-06,2.317710e-06,1.192130e-10,1.173890e-07,9.689000e-07,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
56.2341,2.275000e+03,0.000000e+00,1.601350e+00,3.553420e-09,2.013260e-10,1.160770e-08,8.100870e-01,1.241370e-13,2.632090e-11,1.155660e-12,3.555710e-12,4.607640e-07,1.551020e-01,4.139670e-05,7.058590e-06,2.278620e-07,3.316290e-08,3.475350e-02,7.094530e-07,2.115730e-06,3.879120e-06,1.894910e-10,1.576270e-07,1.591090e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
56.2341,2.300000e+03,0.000000e+00,1.585090e+00,4.650380e-09,2.793380e-10,1.454810e-08,7.984600e-01,1.781110e-13,3.584940e-11,1.510100e-12,4.176940e-12,5.291370e-07,1.564650e-01,4.267640e-05,1.050150e-05,4.178460e-07,7.181250e-08,4.500730e-02,9.733820e-07,3.052300e-06,6.389490e-06,2.981330e-10,2.105650e-07,2.580220e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
56.2341,2.325000e+03,1.115270e-02,1.556880e+00,6.037970e-09,3.851510e-10,1.811910e-08,7.838390e-01,2.539490e-13,4.858440e-11,1.968400e-12,4.913600e-12,6.055400e-07,1.581810e-01,4.410550e-05,1.546300e-05,7.535760e-07,1.521160e-07,5.789880e-02,1.326030e-06,4.351670e-06,1.035230e-05,4.644420e-10,2.799570e-07,4.132550e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
56.2341,2.350000e+03,4.452730e-02,1.514560e+00,7.775110e-09,5.279090e-10,2.241970e-08,7.655810e-01,3.599920e-13,6.554710e-11,2.561280e-12,5.793470e-12,6.904450e-07,1.603250e-01,4.572170e-05,2.253490e-05,1.336480e-06,3.151180e-07,7.399200e-02,1.794070e-06,6.127950e-06,1.648700e-05,7.166250e-10,3.706380e-07,6.537610e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
56.2341,2.375000e+03,9.676293e-02,1.432312e+00,9.881878e-09,7.309557e-10,2.786531e-08,7.365443e-01,5.238497e-13,9.088772e-11,3.545247e-12,7.530543e-12,8.056789e-07,1.708501e-01,5.065482e-05,3.149825e-05,2.188591e-06,5.807966e-07,9.247468e-02,2.411185e-06,8.218099e-06,2.411153e-05,1.095526e-09,5.044432e-07,9.900008e-06,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
56.2341,2.400000e+03,2.102327e-01,1.225445e+00,1.217624e-08,1.068645e-09,3.570840e-08,6.732054e-01,8.547093e-13,1.414709e-10,6.226111e-12,1.405390e-11,1.031955e-06,2.184470e-01,7.152537e-05,3.867816e-05,2.776185e-06,7.317410e-07,1.081796e-01,3.219751e-06,9.441667e-06,2.667570e-05,1.659783e-09,7.708894e-07,1.314547e-05,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
56.2341,2.425000e+03,2.480480e-01,1.181520e+00,1.537420e-08,1.331300e-09,4.023520e-08,6.528620e-01,1.018200e-12,2.181930e-10,1.080640e-11,2.588560e-11,1.353250e-06,2.386290e-01,7.395690e-05,4.729110e-05,3.503760e-06,9.173160e-07,1.083190e-01,3.152010e-06,1.113060e-05,3.030410e-05,2.492860e-09,1.167590e-06,1.734810e-05,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.450000e+03,2.438840e-01,1.213640e+00,1.961270e-08,1.554060e-09,4.321060e-08,6.528400e-01,1.070710e-12,3.335420e-10,1.854370e-11,4.707470e-11,1.791380e-06,2.448830e-01,6.769550e-05,5.758160e-05,4.400380e-06,1.144400e-06,1.020690e-01,2.734600e-06,1.327460e-05,3.485130e-05,3.712620e-09,1.753170e-06,2.275860e-05,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.475000e+03,2.399550e-01,1.246020e+00,2.489760e-08,1.806000e-09,4.627550e-08,6.528150e-01,1.121720e-12,5.054880e-10,3.147110e-11,8.455730e-11,2.357820e-06,2.508000e-01,6.190320e-05,6.982900e-05,5.500240e-06,1.421000e-06,9.615290e-02,2.372660e-06,1.577440e-05,3.996240e-05,5.484150e-09,2.610420e-06,2.968500e-05,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.500000e+03,2.362590e-01,1.278670e+00,3.145710e-08,2.089880e-09,4.942700e-08,6.527870e-01,1.171110e-12,7.596890e-10,5.284120e-11,1.500760e-10,3.086190e-06,2.563880e-01,5.656270e-05,8.435040e-05,6.843410e-06,1.756450e-06,9.056360e-02,2.059170e-06,1.867930e-05,4.569170e-05,8.036970e-09,3.855310e-06,3.850360e-05,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.525000e+03,2.327900e-01,1.311600e+00,3.956220e-08,2.408640e-09,5.266250e-08,6.527530e-01,1.218800e-12,1.132490e-09,8.780480e-11,2.632840e-10,4.017860e-06,2.616550e-01,5.165310e-05,1.015050e-04,8.476620e-06,2.161530e-06,8.529210e-02,1.787870e-06,2.204380e-05,5.209710e-05,1.168780e-08,5.649070e-06,4.967210e-05,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.550000e+03,2.295460e-01,1.344820e+00,4.953360e-08,2.765390e-09,5.597950e-08,6.527150e-01,1.264730e-12,1.674960e-09,1.444380e-10,4.567080e-10,5.203510e-06,2.666120e-01,4.715090e-05,1.217000e-04,1.045420e-05,2.648670e-06,8.032760e-02,1.553220e-06,2.592840e-05,5.924020e-05,1.687050e-08,8.214210e-06,6.374400e-05,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.575000e+03,2.265210e-01,1.378350e+00,6.174950e-08,3.163420e-09,5.937580e-08,6.526690e-01,1.308870e-12,2.458410e-09,2.352810e-10,7.836050e-10,6.704920e-06,2.712700e-01,4.303090e-05,1.453910e-04,1.283900e-05,3.232140e-06,7.565790e-02,1.350320e-06,3.039970e-05,6.718620e-05,2.417530e-08,1.185560e-05,8.138610e-05,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.600000e+03,2.237110e-01,1.412220e+00,7.665410e-08,3.606180e-09,6.284930e-08,6.526150e-01,1.351220e-12,3.581580e-09,3.796310e-10,1.330260e-09,8.597050e-06,2.756410e-01,3.926750e-05,1.730920e-04,1.570360e-05,3.928270e-06,7.127020e-02,1.174920e-06,3.553100e-05,7.600420e-05,3.440010e-08,1.698810e-05,1.033970e-04,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.625000e+03,2.211130e-01,1.446470e+00,9.476700e-08,4.097340e-09,6.639790e-08,6.525520e-01,1.391780e-12,5.180350e-09,6.069080e-10,2.235080e-09,1.097050e-05,2.797380e-01,3.583490e-05,2.053770e-04,1.913140e-05,4.755700e-06,6.715110e-02,1.023260e-06,4.140260e-05,8.576700e-05,4.861570e-08,2.417230e-05,1.307310e-04,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.650000e+03,2.187240e-01,1.481140e+00,1.166940e-07,4.640720e-09,7.001980e-08,6.524760e-01,1.430590e-12,7.440380e-09,9.615750e-10,3.717820e-09,1.393410e-05,2.835740e-01,3.270770e-05,2.428870e-04,2.321780e-05,5.735580e-06,6.328680e-02,8.921030e-07,4.810240e-05,9.655120e-05,6.825060e-08,3.416110e-05,1.645210e-04,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.675000e+03,2.165410e-01,1.516300e+00,1.431380e-07,5.240360e-09,7.371310e-08,6.523860e-01,1.467680e-12,1.061380e-08,1.510260e-09,6.124200e-09,1.761840e-05,2.871620e-01,2.986160e-05,2.863340e-04,2.807200e-05,6.891870e-06,5.966360e-02,7.786290e-07,5.572620e-05,1.084370e-04,9.519900e-08,4.795900e-05,2.061060e-04,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.700000e+03,2.145650e-01,1.552020e+00,1.749140e-07,5.900470e-09,7.747600e-08,6.522800e-01,1.503090e-12,1.504060e-08,2.352000e-09,9.992910e-09,2.217900e-05,2.905130e-01,2.727290e-05,3.365090e-04,3.381780e-05,8.251620e-06,5.626780e-02,6.803970e-07,6.437830e-05,1.215100e-04,1.319570e-07,6.689790e-05,2.570640e-04,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.725000e+03,2.127990e-01,1.588400e+00,2.129610e-07,6.625460e-09,8.130680e-08,6.521530e-01,1.536870e-12,2.117670e-08,3.632760e-09,1.615590e-08,2.780090e-05,2.936400e-01,2.491970e-05,3.942880e-04,4.059610e-05,9.845280e-06,5.308610e-02,5.952990e-07,7.417200e-05,1.358580e-04,1.817930e-07,9.273360e-05,3.192500e-04,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.750000e+03,2.112460e-01,1.625560e+00,2.583590e-07,7.419920e-09,8.520320e-08,6.520020e-01,1.569060e-12,2.962970e-08,5.566080e-09,2.588650e-08,3.470260e-05,2.965540e-01,2.278110e-05,4.606370e-04,4.856600e-05,1.170700e-05,5.010550e-02,5.215180e-07,8.522960e-05,1.515720e-04,2.489700e-07,1.277670e-04,3.948280e-04,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.775000e+03,2.099160e-01,1.663640e+00,3.123450e-07,8.288610e-09,8.916330e-08,6.518210e-01,1.599710e-12,4.120450e-08,8.461940e-09,4.111750e-08,4.314220e-05,2.992640e-01,2.083780e-05,5.366220e-04,5.790690e-05,1.387500e-05,4.731330e-02,4.574880e-07,9.768340e-05,1.687480e-04,3.390040e-07,1.749960e-04,4.863210e-04,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.800000e+03,2.088180e-01,1.702820e+00,3.763330e-07,9.236480e-09,9.318450e-08,6.516050e-01,1.628860e-12,5.696170e-08,1.276700e-08,6.475780e-08,5.342250e-05,3.017800e-01,1.907180e-05,6.234110e-04,6.882060e-05,1.639190e-05,4.469750e-02,4.018620e-07,1.116760e-04,1.874860e-04,4.590100e-07,2.383080e-04,5.966550e-04,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.825000e+03,2.079710e-01,1.743320e+00,4.519300e-07,1.026860e-08,9.726400e-08,6.513480e-01,1.656560e-12,7.829040e-08,1.912020e-08,1.011500e-07,6.589760e-05,3.041110e-01,1.746680e-05,7.222880e-04,8.153300e-05,1.930510e-05,4.224650e-02,3.534820e-07,1.273590e-04,2.078890e-04,6.181060e-07,3.227090e-04,7.292130e-04,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.850000e+03,2.073940e-01,1.785400e+00,5.409620e-07,1.139030e-08,1.013980e-07,6.510390e-01,1.682820e-12,1.070010e-07,2.842940e-08,1.567280e-07,8.098060e-05,3.062610e-01,1.600740e-05,8.346520e-04,9.629710e-05,2.266720e-05,3.994930e-02,3.113520e-07,1.448970e-04,2.300620e-04,8.279210e-07,4.346250e-04,8.878940e-04,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.875000e+03,2.071160e-01,1.829400e+00,6.454940e-07,1.260670e-08,1.055840e-07,6.506700e-01,1.707660e-12,1.454410e-07,4.197520e-08,2.409460e-07,9.915070e-05,3.082380e-01,1.467980e-05,9.620360e-04,1.133950e-04,2.653630e-05,3.779550e-02,2.746170e-07,1.644650e-04,2.541130e-04,1.103220e-06,5.822500e-04,1.077180e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.900000e+03,2.071720e-01,1.875690e+00,7.678520e-07,1.392350e-08,1.098150e-07,6.502280e-01,1.731090e-12,1.966360e-07,6.155270e-08,3.676010e-07,1.209630e-04,3.100450e-01,1.347130e-05,1.106100e-03,1.331400e-04,3.097680e-05,3.577510e-02,2.425420e-07,1.862480e-04,2.801530e-04,1.462640e-06,7.759900e-04,1.302180e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.925000e+03,2.076080e-01,1.924770e+00,9.106510e-07,1.534590e-08,1.140850e-07,6.496980e-01,1.753090e-12,2.644700e-07,8.966190e-08,5.566740e-07,1.470560e-04,3.116820e-01,1.237050e-05,1.268670e-03,1.558800e-04,3.605930e-05,3.387870e-02,2.144940e-07,2.104420e-04,3.082960e-04,1.929630e-06,1.028990e-03,1.568760e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.950000e+03,2.084780e-01,1.977210e+00,1.076820e-06,1.687930e-08,1.183880e-07,6.490630e-01,1.773610e-12,3.539050e-07,1.297620e-07,8.369010e-07,1.781640e-04,3.131520e-01,1.136660e-05,1.451690e-03,1.820000e-04,4.186150e-05,3.209740e-02,1.899290e-07,2.372550e-04,3.386530e-04,2.533530e-06,1.357790e-03,1.883550e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,2.975000e+03,2.098530e-01,2.033690e+00,1.269610e-06,1.852920e-08,1.227150e-07,6.483020e-01,1.792600e-12,4.712460e-07,1.866100e-07,1.249330e-06,2.151270e-04,3.144500e-01,1.045040e-05,1.657290e-03,2.119260e-04,4.846850e-05,3.042300e-02,1.683810e-07,2.669050e-04,3.713400e-04,3.310900e-06,1.783100e-03,2.254100e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,3.000000e+03,2.118170e-01,2.095070e+00,1.492660e-06,2.030040e-08,1.270530e-07,6.473890e-01,1.809960e-12,6.244720e-07,2.667110e-07,1.852180e-06,2.589000e-04,3.155710e-01,9.612910e-06,1.887770e-03,2.461250e-04,5.597330e-05,2.884730e-02,1.494460e-07,2.996210e-04,4.064670e-04,4.307090e-06,2.330700e-03,2.688940e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,3.025000e+03,2.144750e-01,2.162330e+00,1.749980e-06,2.219760e-08,1.313890e-07,6.462930e-01,1.825570e-12,8.236320e-07,3.789050e-07,2.727520e-06,3.105680e-04,3.165080e-01,8.846450e-06,2.145600e-03,2.851130e-04,6.447730e-05,2.736300e-02,1.327770e-07,3.356370e-04,4.441460e-04,5.578140e-06,3.032650e-03,3.197670e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,3.050000e+03,2.179550e-01,2.236670e+00,2.045970e-06,2.422490e-08,1.357050e-07,6.449780e-01,1.839250e-12,1.081330e-06,5.351380e-07,3.990280e-06,3.713550e-04,3.172480e-01,8.143810e-06,2.433440e-03,3.294550e-04,7.409120e-05,2.596280e-02,1.180760e-07,3.751970e-04,4.844800e-04,7.192980e-06,3.928500e-03,3.791090e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,3.075000e+03,2.224140e-01,2.319510e+00,2.385470e-06,2.638570e-08,1.399810e-07,6.434010e-01,1.850780e-12,1.413320e-06,7.514690e-07,5.800380e-06,4.426350e-04,3.177760e-01,7.498500e-06,2.754170e-03,3.797690e-04,8.493470e-05,2.464000e-02,1.050840e-07,4.185500e-04,5.275670e-04,9.236110e-06,5.066970e-03,4.481320e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,3.100000e+03,2.280440e-01,2.412540e+00,2.773740e-06,2.868200e-08,1.441900e-07,6.415090e-01,1.859900e-12,1.839160e-06,1.049360e-06,8.379040e-06,5.259430e-04,3.180700e-01,6.904620e-06,3.110840e-03,4.367290e-04,9.713810e-05,2.338820e-02,9.357720e-08,4.659450e-04,5.734960e-04,1.181070e-05,6.507800e-03,5.281910e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,3.125000e+03,2.343420e-01,2.508250e+00,3.217140e-06,3.164820e-08,1.508760e-07,6.395110e-01,1.930810e-12,2.341180e-06,1.406500e-06,1.140640e-05,6.121490e-04,3.178650e-01,6.460920e-06,3.506740e-03,5.010730e-04,1.108420e-04,2.258180e-02,8.624670e-08,5.177370e-04,6.224690e-04,1.477730e-05,8.033460e-03,6.098680e-03,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,3.150000e+03,2.417420e-01,2.613000e+00,3.721760e-06,3.493020e-08,1.580030e-07,6.372220e-01,2.010520e-12,2.961400e-06,1.867040e-06,1.533510e-05,7.088200e-04,3.174320e-01,6.058920e-06,3.945380e-03,5.736000e-04,1.261980e-04,2.185330e-02,7.987940e-08,5.741520e-04,6.745160e-04,1.837650e-05,9.834150e-03,7.007140e-03,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
56.2341,3.175000e+03,2.505120e-01,2.729300e+00,4.294350e-06,3.847170e-08,1.652000e-07,6.345650e-01,2.089870e-12,3.731700e-06,2.466790e-06,2.051360e-05,8.185250e-04,3.167870e-01,5.680830e-06,4.430530e-03,6.551810e-04,1.433710e-04,2.114610e-02,7.398680e-08,6.354460e-04,7.296960e-04,2.277060e-05,1.199750e-02,8.031390e-03,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
